Country,NUTS1_ID,NUTS_NAME,Growth_Rate
ALB,AL0,Shqipëria,0.1403308279609603
AUT,AT2,Südösterreich,0.7455977496554764
AUT,AT3,Westösterreich,0.7402789179753811
AUT,AT1,Ostösterreich,0.07737156446202731
BEL,BE3,Région wallonne,0.8780009117944152
BEL,BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,0.3689690279250203
BEL,BE2,Vlaams Gewest,0.1272196646777236
BGR,BG4,Yugozapadna i Yuzhna tsentralna Bulgaria,0.07449456265245102
BGR,BG3,Severna i Yugoiztochna Bulgaria,0.6826249691968268
CHE,CH0,Schweiz/Suisse/Svizzera,0.03306590976196433
CYP,CY0,Kýpros,0.7566675819877289
CZE,CZ0,Česko,0.6993197249621746
DEU,DEF,Schleswig-Holstein,0.7537156062105289
DEU,DE8,Mecklenburg-Vorpommern,0.9886282214324157
DEU,DEG,Thüringen,0.406263677597573
DEU,DE9,Niedersachsen,0.9935579644325185
DEU,DE1,Baden-Württemberg,0.8844236834462403
DEU,DEA,Nordrhein-Westfalen,0.7594035227929428
DEU,DEB,Rheinland-Pfalz,0.736706079429772
DEU,DEC,Saarland,0.4428148850601876
DEU,DE2,Bayern,0.2757947990634292
DEU,DE3,Berlin,0.8781402378077158
DEU,DED,Sachsen,0.8752360922330039
DEU,DE4,Brandenburg,0.9768038812445989
DEU,DE5,Bremen,0.8253445331891502
DEU,DE6,Hamburg,0.7558141634102084
DEU,DEE,Sachsen-Anhalt,0.5367945837463521
DEU,DE7,Hessen,0.13903804187487034
DNK,DK0,Danmark,0.7360051775888755
ESP,ES2,Noreste,0.068661395914559
ESP,ES3,Comunidad de Madrid,0.29703619108902646
ESP,ES4,Centro (ES),0.8493729284415538
ESP,ES5,Este,0.6298915029539678
ESP,ES1,Noroeste,0.7015411718414283
ESP,ES6,Sur,0.25350668993745795
EST,EE0,Eesti,0.8407931219344171
FIN,FI1,Manner-Suomi,0.16974231111285487
FIN,FI2,Åland,0.728963428593288
FRA,FRF,Grand Est,0.6670585282684384
FRA,FRK,Auvergne-Rhône-Alpes,0.4957943519199087
FRA,FRG,Pays de la Loire,0.7550570294746681
FRA,FRL,Provence-Alpes-Côte d’Azur,0.19037891164861231
FRA,FRM,Corse,0.4754409487103366
FRA,FRH,Bretagne,0.16211306677089676
FRA,FRI,Nouvelle-Aquitaine,0.3941431256096726
FRA,FRE,Hauts-de-France,0.8870626727635204
FRA,FRJ,Occitanie,0.35674222562461344
FRA,FR1,Ile-de-France,0.17446888634231839
FRA,FRC,Bourgogne-Franche-Comté,0.2574031237182829
FRA,FRD,Normandie,0.9483130047389378
FRA,FRB,Centre — Val de Loire,0.048150313497377306
HRV,HR0,Hrvatska,0.4244274953772149
HUN,HU2,Dunántúl,0.06745753253824749
HUN,HU1,Közép-Magyarország,0.2999159059614399
HUN,HU3,Alföld és Észak,0.6079390819404651
IRL,IE0,Ireland,0.13321587339023444
ISL,IS0,Ísland,0.21508041342256357
ITA,ITC,Nord-Ovest,0.2062258809725228
ITA,ITH,Nord-Est,0.7144004693153525
ITA,ITF,Sud,0.5914126019826944
ITA,ITG,Isole,0.38289829455407676
ITA,ITI,Centro (IT),0.33093955987800594
LIE,LI0,Liechtenstein,0.18104952073780667
LTU,LT0,Lietuva,0.7207035989417817
LUX,LU0,Luxembourg,0.7521029862887566
LVA,LV0,Latvija,0.9260313105242841
MKD,MK0,Severna Makedonija ,0.3893329911950413
MLT,MT0,Malta,0.30361983031504025
MNE,ME0,Crna Gora,0.90267492371355
NLD,NL1,Noord-Nederland,0.13545865958564807
NLD,NL2,Oost-Nederland,0.6403668913245691
NLD,NL3,West-Nederland,0.31161258210037956
NLD,NL4,Zuid-Nederland,0.6049313482052814
NOR,NO0,Norge,0.8795094783209437
POL,PL4,Makroregion północno-zachodni,0.09841227337745151
POL,PL5,Makroregion południowo-zachodni,0.923785371655748
POL,PL6,Makroregion północny,0.4283017703596963
POL,PL7,Makroregion centralny,0.8896754741089843
POL,PL8,Makroregion wschodni,0.5205205363688126
POL,PL9,Makroregion województwo mazowieckie,0.4515856813065776
POL,PL2,Makroregion południowy,0.9141512432142392
PRT,PT3,Região Autónoma da Madeira,0.7184484965813726
PRT,PT1,Continente,0.5237900267579981
PRT,PT2,Região Autónoma dos Açores,0.9780081480469999
ROU,RO1,Macroregiunea Unu,0.7628314420633433
ROU,RO2,Macroregiunea Doi,0.7713293086665567
ROU,RO3,Macroregiunea Trei,0.9534555535850479
ROU,RO4,Macroregiunea Patru,0.3403543982135133
SRB,RS1,Serbia - sever,0.4287339716094757
SRB,RS2,Serbia - jug ,0.07549673253925193
SVK,SK0,Slovensko,0.14456215194769295
SVN,SI0,Slovenija,0.3184857989472588
SWE,SE1,Östra Sverige,0.2787730831385582
SWE,SE2,Södra Sverige,0.8952764141781928
SWE,SE3,Norra Sverige,0.6310770174823387
TUR,TR4,Doğu Marmara,0.5776625342116244
TUR,TR8,Batı Karadeniz,0.22267418203560685
TUR,TR9,Doğu Karadeniz,0.5202104829571292
TUR,TRA,Kuzeydoğu Anadolu,0.9521212067816548
TUR,TRB,Ortadoğu Anadolu,0.564466208904885
TUR,TRC,Güneydoğu Anadolu,0.5101640155534193
TUR,TR1,İstanbul,0.27207186667817185
TUR,TR5,Batı Anadolu,0.2095916072324575
TUR,TR2,Batı Marmara,0.08741226739164154
TUR,TR6,Akdeniz,0.5753153989502887
TUR,TR7,Orta Anadolu,0.221173090136369
TUR,TR3,Ege,0.7652484562961469
