Country,Growth_Rate
ABW,0.7518712876739198
AFG,0.5330824079923496
AGO,0.33803400318822474
AIA,0.5374202057164064
ALA,0.722930748178371
ALB,0.8620769574721446
AND,0.6395829187732389
ARE,0.8544989322163004
ARG,0.898164213512971
ARM,0.0947455060201734
ASM,0.2960656059349962
ATA,0.106445864572841
ATF,0.6457363893327589
ATG,0.12731224957462284
AUS,0.054377965491198
AUT,0.2349168152080664
AZE,0.7738438347511922
BDI,0.020479462764334433
BEL,0.09046126441265456
BEN,0.0330654465664193
BES,0.2626737417051619
BFA,0.3969363832835783
BGD,0.11009747239742129
BGR,0.6258402128966184
BHR,0.3850809465870181
BHS,0.21600010209932152
BIH,0.4554105584450938
BLM,0.4615223942193326
BLR,0.27097784909117517
BLZ,0.5373236014613125
BMU,0.9945236898440668
BOL,0.215565778855485
BRA,0.6133515164264699
BRB,0.4841322102122043
BRN,0.09231684158314224
BTN,0.4303355545831089
BVT,0.7581759701267475
BWA,0.8151983567930375
CAF,0.8410658574516345
CAN,0.43829200420482206
CCK,0.5881945671112265
CHE,0.8059419459024393
CHL,0.39658841526990685
CHN,0.09831004279963829
CIV,0.8359463797354162
CMR,0.3597962684070135
COD,0.13528907122191014
COG,0.6212553652826684
COK,0.6653583648856267
COL,0.6257302996203682
COM,0.7453965623698077
CPV,0.8475674402335986
CRI,0.6033988419898293
CUB,0.20641372963375726
CUW,0.030076709238970434
CXR,0.862648550246799
CYM,0.9933446931183696
CYP,0.325685308226183
CZE,0.8568427279053275
DEU,0.48988152546804287
DJI,0.9578741054943339
DMA,0.20922088579685283
DNK,0.20057698899720922
DOM,0.15300207829244095
DZA,0.24909435732995422
ECU,0.5093536227842346
EGY,0.5191248391352503
ERI,0.9703680134952088
ESH,0.8750021484928796
ESP,0.8759915612049912
EST,0.8369991849830487
ETH,0.3174338639069948
FIN,0.9642098624007406
FJI,0.9844409457903488
FLK,0.17471132243184018
FRA,0.28444144258760873
FRO,0.8144971889174597
FSM,0.7231314246747337
GAB,0.5549473375210086
GBR,0.4463280587693724
GEO,0.08030775805136725
GGY,0.3162970171785059
GHA,0.9185318843087599
GIB,0.20950202375150595
GIN,0.20778012917294586
GLP,0.5588309918109419
GMB,0.5033031288368381
GNB,0.9242495676147557
GNQ,0.003736265451361631
GRC,0.22955462453903663
GRD,0.10121855374930111
GRL,0.27460139231319836
GTM,0.31210783456653146
GUF,0.5269915563149165
GUM,0.03995377194385219
GUY,0.6703353526631126
HKG,0.7299857892752101
HMD,0.3786418215484356
HND,0.6164043323568877
HRV,0.5061679912152657
HTI,0.8063698951907547
HUN,0.20321484626991237
IDN,0.4175067355999479
IMN,0.6197246217458748
IND,0.4303351380166529
IOT,0.4319546108052298
IRL,0.3776392702846312
IRN,0.5568341889984807
IRQ,0.10341220165961063
ISL,0.31699901338042824
ISR,0.7739435550834869
ITA,0.924498426178902
JAM,0.2654564190309162
JEY,0.3570717603450685
JOR,0.15830461691725906
JPN,0.9568078177955357
KAZ,0.5705392437464799
KEN,0.21277780995625195
KGZ,0.8196881109581143
KHM,0.8145889037844083
KIR,0.6056343506458653
KNA,0.4224978832407623
KOR,0.809960735675997
KWT,0.9097528157125456
LAO,0.3219884315179191
LBN,0.3312883429670902
LBR,0.9480011473715911
LBY,0.16440507387587489
LCA,0.011975325206538878
LIE,0.5601468801766653
LKA,0.855011868854642
LSO,0.34753456701374685
LTU,0.163564098864317
LUX,0.09482613389275896
LVA,0.19541951691232684
MAC,0.47726388088769567
MAF,0.43649076143267185
MAR,0.5205648374482973
MCO,0.8931418972702028
MDA,0.9396657997507786
MDG,0.8720618447136036
MDV,0.3031710934980536
MEX,0.7264312946474824
MHL,0.513935528553903
MKD,0.8081384066800468
MLI,0.41059922474213717
MLT,0.1536048756029157
MMR,0.12177992461268017
MNE,0.1396704404970991
MNG,0.7867328723093704
MNP,0.44424536822435545
MOZ,0.7507148776712229
MRT,0.848641071318678
MSR,0.09799018616484378
MTQ,0.00650170637546621
MUS,0.24259469716960524
MWI,0.9695522998347627
MYS,0.703239866088228
MYT,0.29159499124275845
NAM,0.4735235944037258
NCL,0.8633525343920606
NER,0.2788162599014954
NFK,0.38858252361668855
NGA,0.9187935689476212
NIC,0.6186873905023494
NIU,0.23672621051692044
NLD,0.3698706899404772
NOR,0.5327491164724151
NPL,0.9402271986589638
NRU,0.9688242610927412
NZL,0.2601397417914393
OMN,0.041593840298423945
PAK,0.45497828335257573
PAN,0.9108967809276867
PCN,0.1705198161467445
PER,0.363567373474625
PHL,0.7254527119726005
PLW,0.35411688943599473
PNG,0.9847876843419371
POL,0.41653061098661237
PRI,0.33937731540496996
PRK,0.6924649403192191
PRT,0.6408604628395407
PRY,0.6240793758056169
PSE,0.4209457898486585
PYF,0.3588045327545841
QAT,0.1778100334453503
REU,0.8006608547154295
ROU,0.6390022817201463
RUS,0.7274828552012943
RWA,0.059165638858519
SAU,0.6293489627575776
SDN,0.6712565290549609
SEN,0.1568676251839929
SGP,0.7385418649402996
SGS,0.6101101876232624
SHN,0.8954878326938774
SJM,0.8310952077628734
SLB,0.053082674589428835
SLE,0.9358977723294883
SLV,0.8289005770273595
SMR,0.0815827563488224
SOM,0.6918537200286599
SPM,0.9445483927863348
SRB,0.921929396537637
SSD,0.26719139690095106
STP,0.0878563792871504
SUR,0.8133191147612452
SVK,0.5624196932368565
SVN,0.30515323015102347
SWE,0.5736539457102542
SWZ,0.9657861576508117
SXM,0.1871545536071504
SYC,0.12317682328876611
SYR,0.15593656705959003
TCA,0.33484625480285735
TCD,0.884525210171184
TGO,0.2532808282672444
THA,0.13445741201000083
TJK,0.12038649870700524
TKL,0.32397667762836346
TKM,0.8632090884238964
TLS,0.9412576855106873
TON,0.055363891770952356
TTO,0.9809442791317107
TUN,0.12683263901301856
TUR,0.3635837150067056
TUV,0.2578500594176104
TWN,0.9245894038469035
TZA,0.3947472941667277
UGA,0.04119864415494123
UKR,0.4439878424669951
UMI,0.895782858224564
URY,0.42435337184979227
USA,0.7842624248146407
UZB,0.7656760386517362
VAT,0.5940616441458585
VCT,0.299193029146847
VEN,0.5019846878885522
VGB,0.44916999897490095
VIR,0.9340791949820746
VNM,0.5924433732013232
VUT,0.1448624902720974
WLF,0.8628733361409121
WSM,0.7070917521070508
YEM,0.980456842614956
ZAF,0.9468366935029109
ZMB,0.5336752299113146
ZWE,0.5796828668104316
