Country,NUTS1_ID,NUTS_NAME,Growth_Rate
ALB,AL0,Shqipëria,0.42854384294618786
AUT,AT2,Südösterreich,0.2634871535366047
AUT,AT3,Westösterreich,0.8659904359738511
AUT,AT1,Ostösterreich,0.2451962553101137
BEL,BE3,Région wallonne,0.35728811552407536
BEL,BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,0.5817577327589099
BEL,BE2,Vlaams Gewest,0.8267099040341127
BGR,BG4,Yugozapadna i Yuzhna tsentralna Bulgaria,0.0876795759544412
BGR,BG3,Severna i Yugoiztochna Bulgaria,0.9644503784380541
CHE,CH0,Schweiz/Suisse/Svizzera,0.29423893579304683
CYP,CY0,Kýpros,0.25859025404599967
CZE,CZ0,Česko,0.15473215492518555
DEU,DEF,Schleswig-Holstein,0.9648217955884288
DEU,DE8,Mecklenburg-Vorpommern,0.9728916516592301
DEU,DEG,Thüringen,0.5799491979754896
DEU,DE9,Niedersachsen,0.23285448007443477
DEU,DE1,Baden-Württemberg,0.048435924733567504
DEU,DEA,Nordrhein-Westfalen,0.18306596988656454
DEU,DEB,Rheinland-Pfalz,0.1765389667064503
DEU,DEC,Saarland,0.44914385732889706
DEU,DE2,Bayern,0.22133590143722315
DEU,DE3,Berlin,0.8880245166795813
DEU,DED,Sachsen,0.6532939388051249
DEU,DE4,Brandenburg,0.36228577214574176
DEU,DE5,Bremen,0.9523651112503844
DEU,DE6,Hamburg,0.7249776256524614
DEU,DEE,Sachsen-Anhalt,0.17759473886913113
DEU,DE7,Hessen,0.6658327705412068
DNK,DK0,Danmark,0.615050547933474
ESP,ES2,Noreste,0.21158435750570248
ESP,ES3,Comunidad de Madrid,0.616020289544577
ESP,ES4,Centro (ES),0.4364667892138808
ESP,ES5,Este,0.06559027436681863
ESP,ES1,Noroeste,0.4273008055102443
ESP,ES6,Sur,0.9238816744317934
EST,EE0,Eesti,0.2223543982504288
FIN,FI1,Manner-Suomi,0.5297190600432089
FIN,FI2,Åland,0.715716278046487
FRA,FRF,Grand Est,0.2123674824599704
FRA,FRK,Auvergne-Rhône-Alpes,0.9862826996955181
FRA,FRG,Pays de la Loire,0.6403420029704813
FRA,FRL,Provence-Alpes-Côte d’Azur,0.592599113922857
FRA,FRM,Corse,0.6394041956506604
FRA,FRH,Bretagne,0.6203424916778271
FRA,FRI,Nouvelle-Aquitaine,0.5812918433674068
FRA,FRE,Hauts-de-France,0.12329556260849162
FRA,FRJ,Occitanie,0.7968644913657926
FRA,FR1,Ile-de-France,0.09330142161005373
FRA,FRC,Bourgogne-Franche-Comté,0.14126230726231337
FRA,FRD,Normandie,0.5757144445994473
FRA,FRB,Centre — Val de Loire,0.763857670211861
HRV,HR0,Hrvatska,0.5001535388914351
HUN,HU2,Dunántúl,0.9441364698837857
HUN,HU1,Közép-Magyarország,0.5885027963077929
HUN,HU3,Alföld és Észak,0.3256956233345747
IRL,IE0,Ireland,0.9124326643179779
ISL,IS0,Ísland,0.6107886695146014
ITA,ITC,Nord-Ovest,0.5204565705509949
ITA,ITH,Nord-Est,0.24615714323200133
ITA,ITF,Sud,0.6263891095762234
ITA,ITG,Isole,0.3246747629559459
ITA,ITI,Centro (IT),0.06324602187531603
LIE,LI0,Liechtenstein,0.11529167291317144
LTU,LT0,Lietuva,0.06343791553607725
LUX,LU0,Luxembourg,0.8900689934620191
LVA,LV0,Latvija,0.6247954375916075
MKD,MK0,Severna Makedonija ,0.4952753393515742
MLT,MT0,Malta,0.7125986784598187
MNE,ME0,Crna Gora,0.11313725347272452
NLD,NL1,Noord-Nederland,0.17861688926284325
NLD,NL2,Oost-Nederland,0.1387604592920707
NLD,NL3,West-Nederland,0.5485494258742646
NLD,NL4,Zuid-Nederland,0.2846093871603207
NOR,NO0,Norge,0.7565899011522681
POL,PL4,Makroregion północno-zachodni,0.9974912376092924
POL,PL5,Makroregion południowo-zachodni,0.014071942347014255
POL,PL6,Makroregion północny,0.3629261577265728
POL,PL7,Makroregion centralny,0.7427825902278213
POL,PL8,Makroregion wschodni,0.2578154294961664
POL,PL9,Makroregion województwo mazowieckie,0.053874538325128785
POL,PL2,Makroregion południowy,0.31639207934876457
PRT,PT3,Região Autónoma da Madeira,0.7330544366267271
PRT,PT1,Continente,0.4598639573477541
PRT,PT2,Região Autónoma dos Açores,0.8475673162182954
ROU,RO1,Macroregiunea Unu,0.858235251285992
ROU,RO2,Macroregiunea Doi,0.003922045740218261
ROU,RO3,Macroregiunea Trei,0.22251193200641917
ROU,RO4,Macroregiunea Patru,0.2942092039014612
SRB,RS1,Serbia - sever,0.46690344637998105
SRB,RS2,Serbia - jug ,0.910691301568772
SVK,SK0,Slovensko,0.5227531506438865
SVN,SI0,Slovenija,0.7085381313319731
SWE,SE1,Östra Sverige,0.2893958092735469
SWE,SE2,Södra Sverige,0.9942623980314247
SWE,SE3,Norra Sverige,0.8551171401446829
TUR,TR4,Doğu Marmara,0.6218898677193452
TUR,TR8,Batı Karadeniz,0.49423423310425274
TUR,TR9,Doğu Karadeniz,0.8077540151623491
TUR,TRA,Kuzeydoğu Anadolu,0.3128046158140434
TUR,TRB,Ortadoğu Anadolu,0.18728141991969605
TUR,TRC,Güneydoğu Anadolu,0.9502796574422447
TUR,TR1,İstanbul,0.375599609894242
TUR,TR5,Batı Anadolu,0.3179173066582922
TUR,TR2,Batı Marmara,0.2209667489696432
TUR,TR6,Akdeniz,0.5621824517686519
TUR,TR7,Orta Anadolu,0.3567087218948297
TUR,TR3,Ege,0.6972299654894184
