Country,NUTS1_ID,NUTS_NAME,Growth_Rate
ALB,AL0,Shqipëria,0.44220409868839905
AUT,AT2,Südösterreich,0.9819948929718052
AUT,AT3,Westösterreich,0.8186228428671183
AUT,AT1,Ostösterreich,0.9550090774819668
BEL,BE3,Région wallonne,0.29639488385505475
BEL,BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,0.7559945668854748
BEL,BE2,Vlaams Gewest,0.9847987451607152
BGR,BG4,Yugozapadna i Yuzhna tsentralna Bulgaria,0.14243282579111904
BGR,BG3,Severna i Yugoiztochna Bulgaria,0.8900042761151454
CHE,CH0,Schweiz/Suisse/Svizzera,0.08545093197609588
CYP,CY0,Kýpros,0.6008995755759123
CZE,CZ0,Česko,0.14935190865224646
DEU,DEF,Schleswig-Holstein,0.18181858975596044
DEU,DE8,Mecklenburg-Vorpommern,0.20956500602655725
DEU,DEG,Thüringen,0.370130255937993
DEU,DE9,Niedersachsen,0.8521455452639976
DEU,DE1,Baden-Württemberg,0.2953830818039037
DEU,DEA,Nordrhein-Westfalen,0.36053801299776855
DEU,DEB,Rheinland-Pfalz,0.4440271389727589
DEU,DEC,Saarland,0.15842400143153723
DEU,DE2,Bayern,0.8701559580833493
DEU,DE3,Berlin,0.2278492496862593
DEU,DED,Sachsen,0.9360715215178339
DEU,DE4,Brandenburg,0.1896650955295064
DEU,DE5,Bremen,0.3350786689154255
DEU,DE6,Hamburg,0.3590525509203424
DEU,DEE,Sachsen-Anhalt,0.7755348575174286
DEU,DE7,Hessen,0.6059624615876358
DNK,DK0,Danmark,0.651550383103045
ESP,ES2,Noreste,0.010541769010745439
ESP,ES3,Comunidad de Madrid,0.5354197973303872
ESP,ES4,Centro (ES),0.1911018996533228
ESP,ES5,Este,0.5523560112298814
ESP,ES1,Noroeste,0.714529719748659
ESP,ES6,Sur,0.3433959601719382
EST,EE0,Eesti,0.48758708874966694
FIN,FI1,Manner-Suomi,0.5363503042478911
FIN,FI2,Åland,0.512341207487995
FRA,FRF,Grand Est,0.42340136991168
FRA,FRK,Auvergne-Rhône-Alpes,0.47355202122546336
FRA,FRG,Pays de la Loire,0.4540987229507768
FRA,FRL,Provence-Alpes-Côte d’Azur,0.2960237873986252
FRA,FRM,Corse,0.2531071584525135
FRA,FRH,Bretagne,0.843365641630003
FRA,FRI,Nouvelle-Aquitaine,0.4025413647250027
FRA,FRE,Hauts-de-France,0.41262540678848725
FRA,FRJ,Occitanie,0.595023814528136
FRA,FR1,Ile-de-France,0.6712213617496818
FRA,FRC,Bourgogne-Franche-Comté,0.8192812150898056
FRA,FRD,Normandie,0.5838126543392943
FRA,FRB,Centre — Val de Loire,0.46921035409447265
HRV,HR0,Hrvatska,0.655272872341533
HUN,HU2,Dunántúl,0.5055908030473815
HUN,HU1,Közép-Magyarország,0.8044583190016921
HUN,HU3,Alföld és Észak,0.6113376903583889
IRL,IE0,Ireland,0.8237766163686259
ISL,IS0,Ísland,0.8738593831564287
ITA,ITC,Nord-Ovest,0.20620318427839968
ITA,ITH,Nord-Est,0.6128764318210397
ITA,ITF,Sud,0.9120738770460153
ITA,ITG,Isole,0.33518193267390695
ITA,ITI,Centro (IT),0.535040390781106
LIE,LI0,Liechtenstein,0.6859981125951369
LTU,LT0,Lietuva,0.9310838650520363
LUX,LU0,Luxembourg,0.7115337517530091
LVA,LV0,Latvija,0.9520578488139823
MKD,MK0,Severna Makedonija ,0.6823495829886461
MLT,MT0,Malta,0.6670291213069138
MNE,ME0,Crna Gora,0.2378972512220746
NLD,NL1,Noord-Nederland,0.7628945585284096
NLD,NL2,Oost-Nederland,0.4812753201615121
NLD,NL3,West-Nederland,0.5079295283001751
NLD,NL4,Zuid-Nederland,0.01898781605581723
NOR,NO0,Norge,0.9608537974646543
POL,PL4,Makroregion północno-zachodni,0.5248876979132447
POL,PL5,Makroregion południowo-zachodni,0.9553201431756381
POL,PL6,Makroregion północny,0.5514369326245165
POL,PL7,Makroregion centralny,0.7030960364858945
POL,PL8,Makroregion wschodni,0.014443816660275943
POL,PL9,Makroregion województwo mazowieckie,0.21615623054866395
POL,PL2,Makroregion południowy,0.30238060792395993
PRT,PT3,Região Autónoma da Madeira,0.6151929113995678
PRT,PT1,Continente,0.009724303156671943
PRT,PT2,Região Autónoma dos Açores,0.36324027554548977
ROU,RO1,Macroregiunea Unu,0.43901392915963755
ROU,RO2,Macroregiunea Doi,0.6712751544974405
ROU,RO3,Macroregiunea Trei,0.1899229670293786
ROU,RO4,Macroregiunea Patru,0.6903948255947037
SRB,RS1,Serbia - sever,0.0022143805955373574
SRB,RS2,Serbia - jug ,0.21997246405771176
SVK,SK0,Slovensko,0.12980420317352492
SVN,SI0,Slovenija,0.23676594322105482
SWE,SE1,Östra Sverige,0.8205044820382656
SWE,SE2,Södra Sverige,0.2924431944321446
SWE,SE3,Norra Sverige,0.06386551327255219
TUR,TR4,Doğu Marmara,0.3917775795736238
TUR,TR8,Batı Karadeniz,0.07473221223426363
TUR,TR9,Doğu Karadeniz,0.4426332079207169
TUR,TRA,Kuzeydoğu Anadolu,0.2648924680078232
TUR,TRB,Ortadoğu Anadolu,0.6339802684172572
TUR,TRC,Güneydoğu Anadolu,0.12300585049570667
TUR,TR1,İstanbul,0.7936177839442086
TUR,TR5,Batı Anadolu,0.24422183364218641
TUR,TR2,Batı Marmara,0.5401786646826677
TUR,TR6,Akdeniz,0.9381420066232793
TUR,TR7,Orta Anadolu,0.8985296363844834
TUR,TR3,Ege,0.96036595434573
