Country,Growth_Rate
ABW,0.7525493778149682
AFG,0.6519542736110673
AGO,0.22582314577944085
AIA,0.3975319838462583
ALA,0.4589465871972702
ALB,0.7651799811177952
AND,0.19542188883828226
ARE,0.9284638006798589
ARG,0.9352653048393731
ARM,0.8425319700883863
ASM,0.3056913865933528
ATA,0.4827562032276129
ATF,0.11086785180645886
ATG,0.15742309564803758
AUS,0.9227656411565524
AUT,0.5734599530666413
AZE,0.7006812107462703
BDI,0.30935905709911327
BEL,0.557575673387073
BEN,0.21231349141665523
BES,0.738573500015517
BFA,0.2265706464341275
BGD,0.23126510154345448
BGR,0.43840897997178696
BHR,0.9749437221578255
BHS,0.3729927399796301
BIH,0.3766637050118561
BLM,0.7012957571632957
BLR,0.3292664582002437
BLZ,0.3775536107379035
BMU,0.9607889080313488
BOL,0.5760261429394558
BRA,0.20477708183162657
BRB,0.6183225644303109
BRN,0.43650146805806433
BTN,0.15276631140201646
BVT,0.723271978054561
BWA,0.7168537613449145
CAF,0.9413220817988378
CAN,0.9269204386825821
CCK,0.5721928156910353
CHE,0.9446241848770689
CHL,0.42090410635403563
CHN,0.4714786789327541
CIV,0.11490822295443903
CMR,0.9545432035495155
COD,0.3361002849543281
COG,0.8949599661479245
COK,0.28784549938486514
COL,0.08598228819764875
COM,0.03198276644955789
CPV,0.399209553401385
CRI,0.719262089075739
CUB,0.18539053190627008
CUW,0.950756143772152
CXR,0.8491732250106678
CYM,0.05436697254936795
CYP,0.3979252310558007
CZE,0.9108906333337098
DEU,0.5104240640478714
DJI,0.027771646004235095
DMA,0.22269290347547022
DNK,0.6238152966407589
DOM,0.48266513678992484
DZA,0.33137766862671125
ECU,0.1573829498946907
EGY,0.7620299208199857
ERI,0.3973199487783484
ESH,0.6454766280208285
ESP,0.9229074786158178
EST,0.5732620206573728
ETH,0.864637766978464
FIN,0.9823287843333381
FJI,0.9827381111948001
FLK,0.07827854810320922
FRA,0.19468402019139297
FRO,0.9686775014437863
FSM,0.19998640013704894
GAB,0.39512254690901294
GBR,0.9922304915121317
GEO,0.25710788179833544
GGY,0.7724799799092845
GHA,0.31419105463695907
GIB,0.4090172299318865
GIN,0.6768934498844591
GLP,0.06752968034401041
GMB,0.30808737361627814
GNB,0.23501766081527564
GNQ,0.5553089482253621
GRC,0.6901702387526718
GRD,0.947729644907122
GRL,0.7410381522340767
GTM,0.18988716909875014
GUF,0.7481828743490768
GUM,0.9805542829829589
GUY,0.7798611211878509
HKG,0.16512297182436508
HMD,0.7471841444652001
HND,0.86204453983218
HRV,0.3143859499571119
HTI,0.7888794515653883
HUN,0.2256735036107963
IDN,0.9905495339241343
IMN,0.3547519389366155
IND,0.9721815621674107
IOT,0.339253589417178
IRL,0.19628295473536062
IRN,0.08462844315540219
IRQ,0.7122314605838671
ISL,0.7005805134144439
ISR,0.5779410788694959
ITA,0.05356589624730812
JAM,0.48889048881097685
JEY,0.30803036607046197
JOR,0.9973749093001599
JPN,0.6171442584297359
KAZ,0.28633200241177126
KEN,0.3217432775003838
KGZ,0.7298950124680634
KHM,0.5597494718938183
KIR,0.2267551630948117
KNA,0.25333090125885904
KOR,0.2665488370338188
KWT,0.6954301570168829
LAO,0.12354252168183177
LBN,0.338307478592923
LBR,0.012631632839302576
LBY,0.3181083794099737
LCA,0.0731819575736612
LIE,0.2993439799026082
LKA,0.05772749366163976
LSO,0.12799753706785122
LTU,0.058782330718081255
LUX,0.686637007335685
LVA,0.7966253900439036
MAC,0.34270863065593216
MAF,0.4296794616462636
MAR,0.1789775663408819
MCO,0.10774023607270433
MDA,0.011461058991773299
MDG,0.3055177603041418
MDV,0.590071388940699
MEX,0.5893723054364912
MHL,0.6680403944638986
MKD,0.7160176471719564
MLI,0.3932591153813422
MLT,0.736144593913601
MMR,0.003796207643493199
MNE,0.4758944461872754
MNG,0.4973455431206447
MNP,0.9475557902701546
