Country,Size,Sector,Industry,Location,NUTS3_ID,COUNTY_ID,State,Name,Growth,Borrow,Shrink,EWS
DEU,Large,Technology,Software,"Altenkirchen (Westerwald), Koblenz, Rheinland-Pfalz, DEU",DEB13,,,Name2317991,False,True,True,Severe
DEU,Large,Technology,Software,"Altenkirchen (Westerwald), Koblenz, Rheinland-Pfalz, DEU",DEB13,,,Name2317992,True,True,False,Low
DEU,Large,Technology,Software,"Altenkirchen (Westerwald), Koblenz, Rheinland-Pfalz, DEU",DEB13,,,Name2317993,False,False,True,High
DEU,Large,Technology,Software,"Altenkirchen (Westerwald), Koblenz, Rheinland-Pfalz, DEU",DEB13,,,Name2317994,False,True,False,Low
DEU,Large,Technology,Software,"Altenkirchen (Westerwald), Koblenz, Rheinland-Pfalz, DEU",DEB13,,,Name2317995,False,True,False,Medium
DEU,Large,Technology,Software,"Altenkirchen (Westerwald), Koblenz, Rheinland-Pfalz, DEU",DEB13,,,Name2317996,True,True,False,High
DEU,Large,Technology,Software,"Altenkirchen (Westerwald), Koblenz, Rheinland-Pfalz, DEU",DEB13,,,Name2317997,True,True,False,Medium
DEU,Large,Technology,Software,"Altenkirchen (Westerwald), Koblenz, Rheinland-Pfalz, DEU",DEB13,,,Name2317998,False,False,True,Severe
DEU,Large,Technology,Software,"Altenkirchen (Westerwald), Koblenz, Rheinland-Pfalz, DEU",DEB13,,,Name2317999,False,False,True,High
DEU,Large,Technology,Software,"Altenkirchen (Westerwald), Koblenz, Rheinland-Pfalz, DEU",DEB13,,,Name2318000,True,False,False,Severe
DEU,Large,Technology,Software,"Altenkirchen (Westerwald), Koblenz, Rheinland-Pfalz, DEU",DEB13,,,Name2318001,True,True,False,High
DEU,Large,Technology,Software,"Altenkirchen (Westerwald), Koblenz, Rheinland-Pfalz, DEU",DEB13,,,Name2318002,False,False,True,Medium
DEU,Large,Technology,Software,"Altenkirchen (Westerwald), Koblenz, Rheinland-Pfalz, DEU",DEB13,,,Name2318004,False,True,False,High
DEU,Large,Technology,Software,"Altenkirchen (Westerwald), Koblenz, Rheinland-Pfalz, DEU",DEB13,,,Name2318005,False,False,True,High
DEU,Large,Technology,Software,"Altenkirchen (Westerwald), Koblenz, Rheinland-Pfalz, DEU",DEB13,,,Name2318006,False,True,False,Low
DEU,Large,Technology,Software,"Altenkirchen (Westerwald), Koblenz, Rheinland-Pfalz, DEU",DEB13,,,Name2318008,True,False,False,Medium
DEU,Large,Technology,Software,"Altenkirchen (Westerwald), Koblenz, Rheinland-Pfalz, DEU",DEB13,,,Name2318009,True,False,False,Medium
DEU,Large,Technology,Software,"Altenkirchen (Westerwald), Koblenz, Rheinland-Pfalz, DEU",DEB13,,,Name2318010,True,True,False,Severe
DEU,Large,Technology,Software,"Altenkirchen (Westerwald), Koblenz, Rheinland-Pfalz, DEU",DEB13,,,Name2318012,False,True,True,Low
DEU,Large,Technology,Software,"Altenkirchen (Westerwald), Koblenz, Rheinland-Pfalz, DEU",DEB13,,,Name2318013,False,True,False,Severe
DEU,Large,Technology,Software,"Altenkirchen (Westerwald), Koblenz, Rheinland-Pfalz, DEU",DEB13,,,Name2318014,True,True,False,Severe
DEU,Large,Technology,Software,"Altenkirchen (Westerwald), Koblenz, Rheinland-Pfalz, DEU",DEB13,,,Name2318015,True,True,False,Medium
DEU,Large,Technology,Software,"Altenkirchen (Westerwald), Koblenz, Rheinland-Pfalz, DEU",DEB13,,,Name2318016,True,False,False,High
DEU,Large,Technology,Software,"Altenkirchen (Westerwald), Koblenz, Rheinland-Pfalz, DEU",DEB13,,,Name2318017,False,False,True,Medium
DEU,Large,Technology,Software,"Altenkirchen (Westerwald), Koblenz, Rheinland-Pfalz, DEU",DEB13,,,Name2318018,True,True,False,Severe
DEU,Large,Technology,Software,"Altenkirchen (Westerwald), Koblenz, Rheinland-Pfalz, DEU",DEB13,,,Name2318019,False,True,False,Low
DEU,Large,Technology,Software,"Altenkirchen (Westerwald), Koblenz, Rheinland-Pfalz, DEU",DEB13,,,Name2318020,False,True,False,Medium
DEU,Large,Technology,Software,"Altenkirchen (Westerwald), Koblenz, Rheinland-Pfalz, DEU",DEB13,,,Name2318021,True,False,False,Severe
DEU,Large,Technology,Software,"Altenkirchen (Westerwald), Koblenz, Rheinland-Pfalz, DEU",DEB13,,,Name2318022,True,True,False,High
DEU,Large,Technology,Software,"Altenkirchen (Westerwald), Koblenz, Rheinland-Pfalz, DEU",DEB13,,,Name2318024,False,False,True,High
DEU,Large,Technology,Software,"Altenkirchen (Westerwald), Koblenz, Rheinland-Pfalz, DEU",DEB13,,,Name2318025,True,True,False,High
