Country,Growth_Rate
ABW,0.2267057872589573
AFG,0.18207962243053855
AGO,0.09752725481107472
AIA,0.9660319900023825
ALA,0.7466623977851256
ALB,0.21989538423660349
AND,0.11149056571924043
ARE,0.3315546352678599
ARG,0.08949642404377245
ARM,0.5047682769109356
ASM,0.8502676875293119
ATA,0.9706953682230323
ATF,0.8700235966251104
ATG,0.16573974397880775
AUS,0.8610570139291068
AUT,0.4059291075723038
AZE,0.4644467391958279
BDI,0.9065095672482312
BEL,0.8023031018533705
BEN,0.07283549927442345
BES,0.3205367040217181
BFA,0.006283980848698967
BGD,0.9936337659092416
BGR,0.25885815400241763
BHR,0.06257576410711752
BHS,0.22946111667694258
BIH,0.055777959135905
BLM,0.018302551577694115
BLR,0.8009107667173986
BLZ,0.7298211819611825
BMU,0.37678839859881885
BOL,0.9686053113737355
BRA,0.458907374850107
BRB,0.37788042167481684
BRN,0.11612639514052159
BTN,0.5664611719300349
BVT,0.22929186687367464
BWA,0.09589098029546661
CAF,0.7852674806351558
CAN,0.7793598870555296
CCK,0.18398056027363074
CHE,0.827189679598904
CHL,0.4589581069026578
CHN,0.6105107953382393
CIV,0.8788775106500217
CMR,0.6492920258469432
COD,0.009802483505701232
COG,0.8234873653582662
COK,0.07827622928095657
COL,0.9117071327885891
COM,0.9499481178727918
CPV,0.41216189213264987
CRI,0.1539602218907904
CUB,0.7075609441109861
CUW,0.22192579684462976
CXR,0.770958815663324
CYM,0.1756182546271169
CYP,0.009248298493739093
CZE,0.8611851490704826
DEU,0.2989292403938004
DJI,0.05611053028459834
DMA,0.7276930469392121
DNK,0.07747751537304393
DOM,0.3426751346804071
DZA,0.8733824663941655
ECU,0.3807554845820381
EGY,0.5145460429946804
ERI,0.448306997788688
ESH,0.15813687343582694
ESP,0.8155933149090158
EST,0.1430867381731521
ETH,0.49194975877072467
FIN,0.6556762951814014
FJI,0.17443590165059109
FLK,0.35455995858896383
FRA,0.3121784445199679
FRO,0.860786916829682
FSM,0.5218863158855719
GAB,0.10391242594044481
GBR,0.32934720358975955
GEO,0.3756260668018594
GGY,0.3764033551250855
GHA,0.6240056822653526
GIB,0.16957285262089783
GIN,0.7837319223931631
GLP,0.9836310688457218
GMB,0.8463056129154376
GNB,0.05655722306028277
GNQ,0.7095693873230577
GRC,0.8240452580258627
GRD,0.9951335175308148
GRL,0.8196640248379086
GTM,0.42851610662206596
GUF,0.4464947409451825
GUM,0.3984790961816874
GUY,0.8745506300507625
HKG,0.5460953362425968
HMD,0.2502982232779585
HND,0.38248206279334673
HRV,0.5986670501869865
HTI,0.9900205130572735
HUN,0.48954762478006153
IDN,0.13486401643614632
IMN,0.1317964478975715
IND,0.6951114354248581
IOT,0.9088988638726483
IRL,0.0891043022377781
IRN,0.2889085854051544
IRQ,0.6673468477258377
ISL,0.778480824608347
ISR,0.35495482404047907
ITA,0.3223483317533843
JAM,0.13397490034183124
JEY,0.10309588191385477
JOR,0.9152670613958814
JPN,0.8841185240981154
KAZ,0.3941500686456251
KEN,0.8050628261400071
KGZ,0.7321907126932319
KHM,0.32393619009712904
KIR,0.823205302624054
KNA,0.42347433684448776
KOR,0.1581773820672917
KWT,0.5797530932516045
LAO,0.0986153748752967
LBN,0.8802627234956631
LBR,0.9586536830756275
LBY,0.32831654167617197
LCA,0.3226423040163059
LIE,0.2466767178277507
LKA,0.5688829609670372
LSO,0.3621615874228338
LTU,0.4192691865361402
LUX,0.8833991996162375
LVA,0.7498478025577621
MAC,0.9897845192095985
MAF,0.9111313923987293
MAR,0.922951820669904
MCO,0.8869263795525907
MDA,0.09977837086582797
MDG,0.9743218562085654
MDV,0.258575343056233
MEX,0.297769622452113
MHL,0.6114055313374763
MKD,0.12032995780915245
MLI,0.9365417699113131
MLT,0.1795984092151396
MMR,0.7330830488199241
MNE,0.45173719453016525
MNG,0.18910538854577885
MNP,0.051128549608587814
MOZ,0.9186904707654071
MRT,0.7153762336772694
MSR,0.6098090282019194
MTQ,0.24298745615914763
MUS,0.5534689397183942
MWI,0.994103338025905
MYS,0.7966039075242388
MYT,0.8758044665221761
NAM,0.011143089040718701
NCL,0.6399371726800709
NER,0.2512565225491703
NFK,0.39254984352947275
NGA,0.26263727630563083
NIC,0.6718035582287855
NIU,0.4126921957877113
NLD,0.1786534496121569
NOR,0.18627975670881225
NPL,0.167319620976785
NRU,0.5724176305614429
NZL,0.911212205579582
OMN,0.4693223846665333
PAK,0.056131634754557846
PAN,0.6775969560400484
PCN,0.2064457613473175
PER,0.13160046207183718
PHL,0.5523979398485365
PLW,0.1696252023516318
PNG,0.8274315622944635
POL,0.8131241314960235
PRI,0.891861951784691
PRK,0.21076607974137873
PRT,0.40099951027672176
PRY,0.6883146064277128
PSE,0.4389566693854152
PYF,0.9179463509181582
QAT,0.6688167308119473
REU,0.5761053561033499
ROU,0.8796819969320431
RUS,0.5688738578882634
RWA,0.22523139190172992
SAU,0.43392927633605893
SDN,0.4598617023593543
SEN,0.6659176186640976
SGP,0.1663074114330475
SGS,0.050399885783056986
SHN,0.5411620834132749
SJM,0.6323344485246412
SLB,0.3658843792533579
SLE,0.016178949873785764
SLV,0.20688436103727414
SMR,0.4185494849913616
SOM,0.7404782218571011
SPM,0.15927173202295042
SRB,0.0423476023720486
SSD,0.7975489273836766
STP,0.8963468953838388
SUR,0.43576478522383766
SVK,0.8117551367567183
SVN,0.010029730163580775
SWE,0.5603681798869447
SWZ,0.2781963186594688
SXM,0.9518061331129712
SYC,0.6973834612873236
SYR,0.4221798554867572
TCA,0.649716017906934
TCD,0.6936928684143695
TGO,0.2716505646971006
THA,0.2650937594475766
TJK,0.08687456260839865
TKL,0.266230619898145
TKM,0.5201925353107987
TLS,0.8272507876829072
TON,0.18927230916058546
TTO,0.9822458856119286
TUN,0.0007829464571704747
TUR,0.5106714478167963
TUV,0.32015855017598516
TWN,0.7373297438758644
TZA,0.879139497878588
UGA,0.16686655586872157
UKR,0.7175163334050015
UMI,0.6797004237134958
URY,0.7377615648158262
USA,0.21390765926461097
UZB,0.8613537531543879
VAT,0.27166439229650585
VCT,0.3678373985586786
VEN,0.08983837794734595
VGB,0.3146014461453507
VIR,0.4948355801005824
VNM,0.25965983797842096
VUT,0.6477160399964734
WLF,0.054200106359340694
WSM,0.6906346439231454
YEM,0.6084284394776207
ZAF,0.507892143198418
ZMB,0.5885332745152513
ZWE,0.20027881455056318
