Country,NUTS1_ID,NUTS_NAME,Growth_Rate
ALB,AL0,Shqipëria,0.2341602863667106
AUT,AT2,Südösterreich,0.2169374761528512
AUT,AT3,Westösterreich,0.19818571988319778
AUT,AT1,Ostösterreich,0.09248181001221978
BEL,BE3,Région wallonne,0.20993495945422058
BEL,BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,0.08553732085191057
BEL,BE2,Vlaams Gewest,0.31956128025038133
BGR,BG4,Yugozapadna i Yuzhna tsentralna Bulgaria,0.8611125767967324
BGR,BG3,Severna i Yugoiztochna Bulgaria,0.8815106870944867
CHE,CH0,Schweiz/Suisse/Svizzera,0.9944102494380563
CYP,CY0,Kýpros,0.4770940576276562
CZE,CZ0,Česko,0.5360981431417084
DEU,DEF,Schleswig-Holstein,0.347092654613388
DEU,DE8,Mecklenburg-Vorpommern,0.8863272144336491
DEU,DEG,Thüringen,0.2601291993785185
DEU,DE9,Niedersachsen,0.3601613376185784
DEU,DE1,Baden-Württemberg,0.05245011409473577
DEU,DEA,Nordrhein-Westfalen,0.5371742445638303
DEU,DEB,Rheinland-Pfalz,0.8733223530430566
DEU,DEC,Saarland,0.1367233716985934
DEU,DE2,Bayern,0.30396648381046576
DEU,DE3,Berlin,0.9048399159617772
DEU,DED,Sachsen,0.7895167939208594
DEU,DE4,Brandenburg,0.49226639879863354
DEU,DE5,Bremen,0.4318181198015648
DEU,DE6,Hamburg,0.8200057365861395
DEU,DEE,Sachsen-Anhalt,0.3464313380937297
DEU,DE7,Hessen,0.1636089614644718
DNK,DK0,Danmark,0.3499374048334618
ESP,ES2,Noreste,0.850999761628745
ESP,ES3,Comunidad de Madrid,0.2681953098301667
ESP,ES4,Centro (ES),0.42041584416055333
ESP,ES5,Este,0.23868586420842797
ESP,ES1,Noroeste,0.6131694089586406
ESP,ES6,Sur,0.41837224026361997
EST,EE0,Eesti,0.2321170294230449
FIN,FI1,Manner-Suomi,0.9327506366273334
FIN,FI2,Åland,0.8439499406583492
FRA,FRF,Grand Est,0.015094283897237992
FRA,FRK,Auvergne-Rhône-Alpes,0.1034510146122275
FRA,FRG,Pays de la Loire,0.7133098808868403
FRA,FRL,Provence-Alpes-Côte d’Azur,0.22667103084052664
FRA,FRM,Corse,0.36405856503194467
FRA,FRH,Bretagne,0.505408843266805
FRA,FRI,Nouvelle-Aquitaine,0.9666117673843868
FRA,FRE,Hauts-de-France,0.4544453128708589
FRA,FRJ,Occitanie,0.9689792149358506
FRA,FR1,Ile-de-France,0.02644342761532248
FRA,FRC,Bourgogne-Franche-Comté,0.8102813259606382
FRA,FRD,Normandie,0.2164819594270958
FRA,FRB,Centre — Val de Loire,0.5205526283718385
HRV,HR0,Hrvatska,0.37598801043753605
HUN,HU2,Dunántúl,0.12001504844942545
HUN,HU1,Közép-Magyarország,0.8623575776865444
HUN,HU3,Alföld és Észak,0.41951469479022985
IRL,IE0,Ireland,0.1344854101962314
ISL,IS0,Ísland,0.4078349702720071
ITA,ITC,Nord-Ovest,0.21706432364537642
ITA,ITH,Nord-Est,0.4180371184888436
ITA,ITF,Sud,0.2839863722637799
ITA,ITG,Isole,0.04266012364260863
ITA,ITI,Centro (IT),0.48625058975681146
LIE,LI0,Liechtenstein,0.7848533123860273
LTU,LT0,Lietuva,0.6878171474287382
LUX,LU0,Luxembourg,0.9995398990344077
LVA,LV0,Latvija,0.8010255821348256
MKD,MK0,Severna Makedonija ,0.10521034527277628
MLT,MT0,Malta,0.8238470855773894
MNE,ME0,Crna Gora,0.4105542083743593
NLD,NL1,Noord-Nederland,0.7288452013875439
NLD,NL2,Oost-Nederland,0.9862687863152679
NLD,NL3,West-Nederland,0.7229583840127933
NLD,NL4,Zuid-Nederland,0.1894013867684119
NOR,NO0,Norge,0.007715011966235696
POL,PL4,Makroregion północno-zachodni,0.6640036814188146
POL,PL5,Makroregion południowo-zachodni,0.2776559440008415
POL,PL6,Makroregion północny,0.1725992158876164
POL,PL7,Makroregion centralny,0.22255035756659136
POL,PL8,Makroregion wschodni,0.31504373139572395
POL,PL9,Makroregion województwo mazowieckie,0.6763717436049344
POL,PL2,Makroregion południowy,0.8037839121816117
PRT,PT3,Região Autónoma da Madeira,0.11315159311041978
PRT,PT1,Continente,0.6140688980677343
PRT,PT2,Região Autónoma dos Açores,0.07358234559162047
ROU,RO1,Macroregiunea Unu,0.5920102274479142
ROU,RO2,Macroregiunea Doi,0.8016302811817965
ROU,RO3,Macroregiunea Trei,0.006060478958743398
ROU,RO4,Macroregiunea Patru,0.2041911481881754
SRB,RS1,Serbia - sever,0.6294648802510747
SRB,RS2,Serbia - jug ,0.5746794227559592
SVK,SK0,Slovensko,0.9032955760956941
SVN,SI0,Slovenija,0.7860832859402082
SWE,SE1,Östra Sverige,0.508782426042479
SWE,SE2,Södra Sverige,0.4189434204063458
SWE,SE3,Norra Sverige,0.6468910073394585
TUR,TR4,Doğu Marmara,0.8784247480687112
TUR,TR8,Batı Karadeniz,0.011355615726933665
TUR,TR9,Doğu Karadeniz,0.16485204206829018
TUR,TRA,Kuzeydoğu Anadolu,0.45017497591471856
TUR,TRB,Ortadoğu Anadolu,0.16779285569177826
TUR,TRC,Güneydoğu Anadolu,0.8837125439907021
TUR,TR1,İstanbul,0.6653359444220858
TUR,TR5,Batı Anadolu,0.14480607508703447
TUR,TR2,Batı Marmara,0.2946773421218918
TUR,TR6,Akdeniz,0.9464527247851292
TUR,TR7,Orta Anadolu,0.07163403513665234
TUR,TR3,Ege,0.7954635392273882
