Country,Growth_Rate
ABW,0.006301387313785045
AFG,0.36297317466684753
AGO,0.23238457834251391
AIA,0.2741736801527983
ALA,0.10793612178197698
ALB,0.22246593290542438
AND,0.12188079419527775
ARE,0.15794489904896836
ARG,0.11838052767978946
ARM,0.15265691718691665
ASM,0.608155250428612
ATA,0.9984936455774004
ATF,0.7835406251638241
ATG,0.4208852804442409
AUS,0.2539303323593194
AUT,0.2588615284774384
AZE,0.1360496175613387
BDI,0.6062256919305891
BEL,0.45903604405288023
BEN,0.8731802374424259
BES,0.5386424450624946
BFA,0.10145397116701227
BGD,0.13508370122613567
BGR,0.7206115379034886
BHR,0.9153010408474843
BHS,0.0006861595708858026
BIH,0.8668033724512664
BLM,0.2258249187691389
BLR,0.11882766837950476
BLZ,0.10703616020509543
BMU,0.9400148236520744
BOL,0.9200673084768612
BRA,0.983846107088974
BRB,0.8555954912618349
BRN,0.5779663458952399
BTN,0.29266023175936584
BVT,0.09183484479371573
BWA,0.5719799589903206
CAF,0.648509447154209
CAN,0.28201887312334994
CCK,0.03786945030751432
CHE,0.5076136381052166
CHL,0.9355223992907947
CHN,0.5472371580303711
CIV,0.025667693215558285
CMR,0.7748300906415472
COD,0.4555998304314216
COG,0.5695747188975765
COK,0.47351166433538405
COL,0.6596038605845799
COM,0.05960803148277416
CPV,0.45515292442381805
CRI,0.5142817574754761
CUB,0.6357617912596316
CUW,0.9368590546875597
CXR,0.24936319815061447
CYM,0.34929996016297893
CYP,0.5568029542158244
CZE,0.5957853708753966
DEU,0.45772273215409764
DJI,0.3796734421507747
DMA,0.6959285509511947
DNK,0.8875595068152614
DOM,0.017431301771917873
DZA,0.09302933941855573
ECU,0.28617744526009603
EGY,0.17972180783623304
ERI,0.8290554692154546
ESH,0.232876880412352
ESP,0.28224151219393767
EST,0.6045002299285646
ETH,0.9404730995741024
FIN,0.3225500246947629
FJI,0.15655806096459646
FLK,0.963896916507879
FRA,0.7289825568598072
FRO,0.2403855347222219
FSM,0.9346219087591854
GAB,0.8335603164941379
GBR,0.24581932195036937
GEO,0.7148620890434544
GGY,0.1419124589523959
GHA,0.8394406006538169
GIB,0.153224975277634
GIN,0.37487646583285783
GLP,0.7411333745023916
GMB,0.9113697334576828
GNB,0.45088258179344776
GNQ,0.32001596969467827
GRC,0.9301786093789056
GRD,0.6620200477256064
GRL,0.4700321094300398
GTM,0.7279427329015087
GUF,0.7850609771228202
GUM,0.8794893091931291
GUY,0.048667234466966525
HKG,0.21774645038745288
HMD,0.8770941692828405
HND,0.9019476329931533
HRV,0.30737207214308726
HTI,0.3854511051945474
HUN,0.19647735966485924
IDN,0.014680074580820879
IMN,0.4955667592159455
IND,0.7258316060767168
IOT,0.5766560267537187
IRL,0.7224793387321039
IRN,0.5739275737552173
IRQ,0.47960795496463193
ISL,0.12921887417605538
ISR,0.057094566344555786
ITA,0.32453381331560494
JAM,0.5489705878438426
JEY,0.1862555632024735
JOR,0.8010721951975686
JPN,0.7257560727864086
KAZ,0.29894337009903926
KEN,0.18406497000735822
KGZ,0.21311225850758864
KHM,0.7058796125432983
KIR,0.3503831229120037
KNA,0.686523285249287
KOR,0.34041840019589154
KWT,0.8543273724131802
LAO,0.5631740584714277
LBN,0.058166158484373676
LBR,0.35093241709658185
LBY,0.7610630206858157
LCA,0.6799263492787655
LIE,0.15154455829954272
