Country,Growth_Rate
ABW,0.580851870526056
AFG,0.6849628235473523
AGO,0.5291472513554526
AIA,0.9985683408276613
ALA,0.6407040710662714
ALB,0.243220042766516
AND,0.21257166794978988
ARE,0.6608310023360149
ARG,0.9390028018631348
ARM,0.0912806656128613
ASM,0.537344146759649
ATA,0.7748996529215273
ATF,0.3812967161776737
ATG,0.312999260556862
AUS,0.2963665395047904
AUT,0.14551408909543928
AZE,0.4380400650912186
BDI,0.11126773911203336
BEL,0.8089834460512434
BEN,0.7621210757756144
BES,0.6111954928697723
BFA,0.024189562371241147
BGD,0.32716104927310374
BGR,0.3017913103383205
BHR,0.11499081130624844
BHS,0.6385076615997555
BIH,0.7450850725187598
BLM,0.9898965953478656
BLR,0.7039505349512344
BLZ,0.24298660687233253
BMU,0.6705786213936853
BOL,0.9255642386969195
BRA,0.9174464103251986
BRB,0.7878877099921764
BRN,0.47587322994716397
BTN,0.4348137123518596
BVT,0.31426892016903885
BWA,0.5354146404335984
CAF,0.27091978814483697
CAN,0.9879256030434305
CCK,0.8946560104935745
CHE,0.08342180204379002
CHL,0.6718710343876917
CHN,0.07327947383089828
CIV,0.4042424158321566
CMR,0.48866272489557894
COD,0.34479778966294894
COG,0.4725333547332259
COK,0.9040295664675442
COL,0.6527183079996363
COM,0.8168794768886757
CPV,0.5296503379314863
CRI,0.9291872556917949
CUB,0.656186475191951
CUW,0.40290047406374896
CXR,0.2984665932705356
CYM,0.8852529184559239
CYP,0.2233099959174094
CZE,0.33320657144560384
DEU,0.89822457738437
DJI,0.8982883879041067
DMA,0.2579085504804344
DNK,0.5816703350087016
DOM,0.4900073813250243
DZA,0.4683612073458373
ECU,0.4874337914739352
EGY,0.9868362072520149
ERI,0.25266684841551523
ESH,0.8136534830578905
ESP,0.7423707464419665
EST,0.06115330598975832
ETH,0.33008437558044235
FIN,0.9524832976301645
FJI,0.37077045229692895
FLK,0.7252133951058566
FRA,0.4568156458113971
FRO,0.9941198926942616
FSM,0.3413866535756649
GAB,0.1815913404396453
GBR,0.5124778495809116
GEO,0.11094573963833587
GGY,0.4906353290326848
GHA,0.44285013941807994
GIB,0.3626958296755137
GIN,0.9644394929962137
GLP,0.48005785824313774
GMB,0.5401020047041187
GNB,0.40846549259407827
GNQ,0.4366056663325325
GRC,0.8087979194591531
GRD,0.5887773070816553
GRL,0.15245299837159942
GTM,0.6403779207261213
GUF,0.7581458893226001
GUM,0.37500768646742255
GUY,0.8625989277833761
HKG,0.8125863026140853
HMD,0.17615395239798803
HND,0.3698497560250198
HRV,0.915940467901691
HTI,0.19605489285402378
HUN,0.051711657716827175
IDN,0.009530235376947083
IMN,0.23991200691923098
IND,0.2422136015118569
IOT,0.03554472142956999
IRL,0.5217287637074616
IRN,0.2981418957417621
IRQ,0.9868629003652098
ISL,0.9823871263855442
ISR,0.4504698153637493
ITA,0.8413653066256618
JAM,0.34747311801707137
JEY,0.7272188208715461
JOR,0.3594158518042252
JPN,0.8049952310256278
KAZ,0.7460115226952923
KEN,0.9577224419249183
KGZ,0.19961715833137395
KHM,0.9077600594910931
KIR,0.7270496239117998
KNA,0.28410302940791665
KOR,0.846431309608029
KWT,0.8659141573572959
LAO,0.4596322882607635
LBN,0.125433820626907
LBR,0.015057507411301074
LBY,0.03999279770451514
LCA,0.2958482241085496
LIE,0.8083704642208607
LKA,0.8237031990226286
LSO,0.8924913991586134
LTU,0.793371743871782
LUX,0.1371258603416038
LVA,0.07144515299151255
MAC,0.061780674549196224
MAF,0.34649898018118475
MAR,0.4479281550584642
MCO,0.43539997625561777
MDA,0.03368340560494043
MDG,0.2745195106550986
MDV,0.6296913473124389
MEX,0.3831363961190516
MHL,0.46413410211129913
MKD,0.1730698293294518
MLI,0.5024186702437429
MLT,0.8538730985017153
MMR,0.08456539921154504
MNE,0.584144665312781
MNG,0.7779067172253131
MNP,0.2323809973525376
MOZ,0.5275825309054325
MRT,0.5192131500636376
MSR,0.6227948738605324
MTQ,0.8291769426624875
MUS,0.08889732890182422
MWI,0.22797567764393534
MYS,0.5458845814468674
MYT,0.21643547502835547
NAM,0.11726357354199335
NCL,0.9627811571663186
NER,0.22996773883267563
NFK,0.5669443270786972
NGA,0.37429060459859775
NIC,0.9585225187969881
NIU,0.3793368861666938
NLD,0.2357566901206628
NOR,0.577907550034836
NPL,0.6280685669561871
NRU,0.601944479585936
NZL,0.6929066385167455
OMN,0.9987095276091413
PAK,0.9723756750781533
PAN,0.6502853768294039
PCN,0.3773302667199373
PER,0.18188820800213934
PHL,0.3508788092681554
PLW,0.9014088358023865
PNG,0.9261990839719824
POL,0.15828381886029919
PRI,0.22961945332195555
PRK,0.9224124400994983
PRT,0.2522118366928532
PRY,0.7751983855772322
PSE,0.09578036197421924
PYF,0.9187819623720846
QAT,0.3829364431230913
REU,0.017751735917829525
ROU,0.09213729447564623
RUS,0.029160564631454777
RWA,0.46415559962684516
SAU,0.6417500106434532
SDN,0.15563742351253151
SEN,0.5366954452259798
SGP,0.07756480987539494
SGS,0.9124435048711736
SHN,0.7815970680918135
SJM,0.9266150096823259
SLB,0.7535592219402477
SLE,0.6458317487168695
SLV,0.09275426922397945
