Country,NUTS2_ID,NUTS_NAME,NUTS1_ID,Growth_Rate
ALB,AL01,Veri,AL0,0.7765728758436035
ALB,AL02,Qender,AL0,0.3049589262306198
ALB,AL03,Jug,AL0,0.7740264400650939
AUT,AT11,Burgenland,AT1,0.8301379930837347
AUT,AT12,Niederösterreich,AT1,0.8136332032329692
AUT,AT13,Wien,AT1,0.4072553011424872
AUT,AT21,Kärnten,AT2,0.09811265445410233
AUT,AT22,Steiermark,AT2,0.494346298184016
AUT,AT31,Oberösterreich,AT3,0.4796800906838362
AUT,AT32,Salzburg,AT3,0.9240776911244493
AUT,AT33,Tirol,AT3,0.32988241163286847
AUT,AT34,Vorarlberg,AT3,0.3041865799421021
BEL,BE22,Prov. Limburg (BE),BE2,0.3722541140042014
BEL,BE23,Prov. Oost-Vlaanderen,BE2,0.3240546566347917
BEL,BE34,Prov. Luxembourg (BE),BE3,0.9339984027512932
BEL,BE35,Prov. Namur,BE3,0.5231463371444859
BEL,BE24,Prov. Vlaams-Brabant,BE2,0.4265266845823521
BEL,BE25,Prov. West-Vlaanderen,BE2,0.47352963373947565
BEL,BE31,Prov. Brabant wallon,BE3,0.5336733712066457
BEL,BE32,Prov. Hainaut,BE3,0.3501130567590126
BEL,BE33,Prov. Liège,BE3,0.1450963251128029
BEL,BE10,Région de Bruxelles-Capitale/ Brussels Hoofdstedelijk Gewest,BE1,0.2191001013574989
BEL,BE21,Prov. Antwerpen,BE2,0.9831449364300786
BGR,BG31,Severozapaden,BG3,0.6308090294183517
BGR,BG32,Severen tsentralen,BG3,0.8352941287637451
BGR,BG33,Severoiztochen,BG3,0.015032943669012755
BGR,BG34,Yugoiztochen,BG3,0.03314017664077096
BGR,BG41,Yugozapaden,BG4,0.9884948776052069
BGR,BG42,Yuzhen tsentralen,BG4,0.580348743434038
CHE,CH07,Ticino,CH0,0.5843772228522718
CHE,CH01,Région lémanique,CH0,0.6142426089716646
CHE,CH02,Espace Mittelland,CH0,0.6076361338946005
CHE,CH03,Nordwestschweiz,CH0,0.6543444687818183
CHE,CH04,Zürich,CH0,0.029799470395278638
CHE,CH05,Ostschweiz,CH0,0.006879754493634205
CHE,CH06,Zentralschweiz,CH0,0.731079382054566
CYP,CY00,Kýpros,CY0,0.6900622151050337
CZE,CZ02,Střední Čechy,CZ0,0.28959280419176325
CZE,CZ03,Jihozápad,CZ0,0.051607308948742436
CZE,CZ04,Severozápad,CZ0,0.8474857897958694
CZE,CZ05,Severovýchod,CZ0,0.2021095453582369
CZE,CZ06,Jihovýchod,CZ0,0.3152089320903104
CZE,CZ07,Střední Morava,CZ0,0.1432425087570861
CZE,CZ08,Moravskoslezsko,CZ0,0.777988111113874
CZE,CZ01,Praha,CZ0,0.9642930136126606
DEU,DEB1,Koblenz,DEB,0.8329646268939628
DEU,DEB2,Trier,DEB,0.2052401087867669
DEU,DE13,Freiburg,DE1,0.794607450997589
DEU,DE72,Gießen,DE7,0.5761814348641291
DEU,DEB3,Rheinhessen-Pfalz,DEB,0.021792613873404698
DEU,DE14,Tübingen,DE1,0.3363095463138117
DEU,DE73,Kassel,DE7,0.08030918024943146
DEU,DEC0,Saarland,DEC,0.7884592986264651
DEU,DE21,Oberbayern,DE2,0.7041405441339529
DEU,DEG0,Thüringen,DEG,0.9165988142031013
DEU,DE22,Niederbayern,DE2,0.42574719251902104
DEU,DE80,Mecklenburg-Vorpommern,DE8,0.9456980053969625
DEU,DE23,Oberpfalz,DE2,0.5236726400525281
DEU,DE91,Braunschweig,DE9,0.7795317217944231
DEU,DE24,Oberfranken,DE2,0.1946886956877839
DEU,DE92,Hannover,DE9,0.7840431919772153
DEU,DED2,Dresden,DED,0.34891999336241053
DEU,DE25,Mittelfranken,DE2,0.9419430334342366
DEU,DE93,Lüneburg,DE9,0.48948837221333097
DEU,DED4,Chemnitz,DED,0.5040706524807649
DEU,DE26,Unterfranken,DE2,0.8519511028674587
DEU,DE94,Weser-Ems,DE9,0.9966384067209688
DEU,DED5,Leipzig,DED,0.8663458483334208
DEU,DEA1,Düsseldorf,DEA,0.31825082336263033
DEU,DE27,Schwaben,DE2,0.3338996064567292
DEU,DE30,Berlin,DE3,0.3471984576945494
DEU,DEA2,Köln,DEA,0.6068998976178619
DEU,DEE0,Sachsen-Anhalt,DEE,0.01678317938705054
DEU,DEA3,Münster,DEA,0.6992215081924891
DEU,DE40,Brandenburg,DE4,0.9202896452303033
DEU,DE50,Bremen,DE5,0.1567744071925019
DEU,DEA4,Detmold,DEA,0.5281426293002242
DEU,DEF0,Schleswig-Holstein,DEF,0.909526775204592
DEU,DE11,Stuttgart,DE1,0.6166060325509808
DEU,DE60,Hamburg,DE6,0.8556564198640174
DEU,DEA5,Arnsberg,DEA,0.053219311102721045
DEU,DE71,Darmstadt,DE7,0.8673818824488436
DEU,DE12,Karlsruhe,DE1,0.2302583203728077
DNK,DK01,Hovedstaden,DK0,0.9909095930330983
DNK,DK02,Sjælland,DK0,0.9180410839048725
DNK,DK03,Syddanmark,DK0,0.28060592738979984
DNK,DK04,Midtjylland,DK0,0.39531513923828776
DNK,DK05,Nordjylland,DK0,0.18233482673222767
ESP,ES22,Comunidad Foral de Navarra,ES2,0.6662550533072431
ESP,ES30,Comunidad de Madrid,ES3,0.06303455227352772
ESP,ES53,Illes Balears,ES5,0.7169382139885628
ESP,ES41,Castilla y León,ES4,0.29240663281213075
ESP,ES61,Andalucía,ES6,0.38482437346160103
ESP,ES62,Región de Murcia,ES6,0.36866328930104175
ESP,ES63,Ciudad de Ceuta,ES6,0.3275357729469778
ESP,ES64,Ciudad de Melilla,ES6,0.6094552171502737
ESP,ES42,Castilla-La Mancha,ES4,0.2567809943443712
ESP,ES43,Extremadura,ES4,0.28019537804264705
ESP,ES51,Cataluña,ES5,0.7452301261010448
ESP,ES52,Comunitat Valenciana ,ES5,0.9497394904843695
ESP,ES11,Galicia,ES1,0.3195583487787911
ESP,ES23,La Rioja,ES2,0.5286607452887779
ESP,ES12,Principado de Asturias,ES1,0.3765285066086448
ESP,ES13,Cantabria,ES1,0.2686921305703007
ESP,ES24,Aragón,ES2,0.4982624001867938
ESP,ES21,País Vasco,ES2,0.07475900780705103
EST,EE00,Eesti,EE0,0.35485009607871454
FIN,FI19,Länsi-Suomi,FI1,0.7603112935428199
FIN,FI1B,Helsinki-Uusimaa,FI1,0.19850268454242137
FIN,FI1C,Etelä-Suomi,FI1,0.985046872471752
FIN,FI1D,Pohjois- ja Itä-Suomi,FI1,0.08486696478575195
FIN,FI20,Åland,FI2,0.48978454160258145
FRA,FRI1,Aquitaine,FRI,0.507645263538064
FRA,FRE2,Picardie,FRE,0.9236647256795077
FRA,FR10,Ile-de-France,FR1,0.6485447944055717
FRA,FRJ2,Midi-Pyrénées,FRJ,0.4996891424708365
FRA,FRF1,Alsace,FRF,0.6070699918128267
FRA,FRB0,Centre — Val de Loire,FRB,0.33661051605418424
FRA,FRK1,Auvergne,FRK,0.44757225908642573
FRA,FRF2,Champagne-Ardenne,FRF,0.4058677294746932
FRA,FRI2,Limousin,FRI,0.00868260948593269
FRA,FRC1,Bourgogne,FRC,0.4928623388350547
FRA,FRF3,Lorraine,FRF,0.34884157966454976
FRA,FRI3,Poitou-Charentes,FRI,0.12146841951796472
FRA,FRC2,Franche-Comté,FRC,0.26772324237340217
FRA,FRG0,Pays de la Loire,FRG,0.2787653876211016
FRA,FRJ1,Languedoc-Roussillon,FRJ,0.20301520097436676
FRA,FRD1,Basse-Normandie ,FRD,0.6935265559120863
FRA,FRD2,Haute-Normandie ,FRD,0.35400514793188176
FRA,FRE1,Nord-Pas de Calais,FRE,0.949824119582538
FRA,FRH0,Bretagne,FRH,0.5000265778682206
FRA,FRK2,Rhône-Alpes,FRK,0.2442479629449983
FRA,FRL0,Provence-Alpes-Côte d’Azur,FRL,0.25308173271934886
FRA,FRM0,Corse,FRM,0.9903000087070309
HRV,HR02,Panonska Hrvatska,HR0,0.529583486716321
HRV,HR03,Jadranska Hrvatska,HR0,0.4072708298926778
HRV,HR05,Grad Zagreb,HR0,0.5355831068910202
HRV,HR06,Sjeverna Hrvatska,HR0,0.6635629779775473
HUN,HU22,Nyugat-Dunántúl,HU2,0.8992129638961697
HUN,HU23,Dél-Dunántúl,HU2,0.9033685064355338
HUN,HU32,Észak-Alföld,HU3,0.8311946425713195
HUN,HU33,Dél-Alföld,HU3,0.5842112524959903
HUN,HU11,Budapest,HU1,0.9456942775810168
HUN,HU12,Pest,HU1,0.9282465119881889
HUN,HU31,Észak-Magyarország,HU3,0.693712734125408
HUN,HU21,Közép-Dunántúl,HU2,0.6395037563798295
IRL,IE04,Northern and Western,IE0,0.44926917307744296
IRL,IE05,Southern,IE0,0.716625514975853
IRL,IE06,Eastern and Midland,IE0,0.8259647956258098
ISL,IS00,Ísland,IS0,0.7504279384438303
ITA,ITI3,Marche,ITI,0.6117655263614368
ITA,ITI4,Lazio,ITI,0.9142743336230875
ITA,ITI1,Toscana,ITI,0.23811039129094236
ITA,ITI2,Umbria,ITI,0.5628745851583389
ITA,ITF6,Calabria,ITF,0.028627832384383045
ITA,ITG1,Sicilia,ITG,0.6570395159253303
ITA,ITH3,Veneto,ITH,0.161632268356651
ITA,ITH4,Friuli-Venezia Giulia,ITH,0.5403316336668967
ITA,ITH5,Emilia-Romagna,ITH,0.05615449748848478
ITA,ITC1,Piemonte,ITC,0.8455628996286716
ITA,ITC2,Valle d’Aosta/Vallée d’Aoste,ITC,0.7205240207935764
ITA,ITC3,Liguria,ITC,0.9817466718805753
ITA,ITG2,Sardegna,ITG,0.4748640823711815
ITA,ITH1,Provincia Autonoma di Bolzano/Bozen,ITH,0.35114029668051616
ITA,ITH2,Provincia Autonoma di Trento,ITH,0.978928793272439
ITA,ITC4,Lombardia,ITC,0.2669160645763774
ITA,ITF1,Abruzzo,ITF,0.7212449606792046
ITA,ITF2,Molise,ITF,0.76965731197753
ITA,ITF3,Campania,ITF,0.8481135773082565
ITA,ITF4,Puglia,ITF,0.36127281800555744
ITA,ITF5,Basilicata,ITF,0.14380418759620872
LIE,LI00,Liechtenstein,LI0,0.41559329835953795
LTU,LT01,Sostinės regionas,LT0,0.6682932634665109
LTU,LT02,Vidurio ir vakarų Lietuvos regionas ,LT0,0.73918628516959
LUX,LU00,Luxembourg,LU0,0.612615248386041
LVA,LV00,Latvija,LV0,0.4999024117104983
MKD,MK00,Severna Makedonija ,MK0,0.3081068752242895
