Country,Growth_Rate,Sector
PHL,0.0547298929435971,Business_Products
NLD,0.019623402239801,Business_Products
BEL,0.0150300412182494,Business_Products
HKG,0.0160549374173847,Business_Products
MLT,0.0482514504550441,Business_Products
IRN,0.231341088986697,Business_Products
BIH,0.015625,Business_Products
ESP,0.0012504080032906,Business_Products
HUN,0.0258098208493293,Business_Products
ISR,0.0266712922236951,Business_Products
IND,0.075663578273875,Business_Products
FRA,0.0153063551917496,Business_Products
BGR,0.0198412698412698,Business_Products
VNM,0.0688730473560998,Business_Products
CZE,0.0351562621246966,Business_Products
GBR,0.0285085610530069,Business_Products
HRV,0.0040209645656383,Business_Products
MDA,0.0567319401495166,Business_Products
ROU,0.0427327222635294,Business_Products
KOR,0.0381170764884045,Business_Products
THA,0.0,Business_Products
ITA,0.0142697167326358,Business_Products
TWN,0.0155417962388746,Business_Products
MEX,0.103653257338198,Business_Products
KAZ,0.08230462001648,Business_Products
PAK,0.0903346852969653,Business_Products
AUT,0.0178571428571428,Business_Products
SVN,0.0170794658986277,Business_Products
COL,0.0316059618862119,Business_Products
MNE,-0.0054929076868397,Business_Products
SVK,0.0186844810877553,Business_Products
FIN,0.0029762168386553,Business_Products
ALB,-0.0259892784978157,Business_Products
DEU,0.0218828785916927,Business_Products
SWE,0.0032672060020984,Business_Products
AUS,0.0436416004245999,Business_Products
IDN,0.0614673836384028,Business_Products
ISL,0.0293353779516369,Business_Products
LVA,0.0176654171467633,Business_Products
MAR,0.0105151125004188,Business_Products
POL,0.0443761303535468,Business_Products
SRB,0.0386148775285734,Business_Products
USA,0.0538789875692676,Business_Products
GRC,-0.0045504322989995,Business_Products
CAN,0.0505982001562498,Business_Products
CHE,0.0271113277881108,Business_Products
MYS,0.012868636407546,Business_Products
EST,0.0377853952859699,Business_Products
DZA,0.0362211647452391,Business_Products
NZL,0.0078265444891202,Business_Products
RUS,-0.0325000229597928,Business_Products
JPN,0.0173791580854912,Business_Products
LTU,0.0752303608819436,Business_Products
TUR,0.132430439477205,Business_Products
DNK,0.0151335951314057,Business_Products
BRA,0.0561765935611387,Business_Products
LUX,0.0147192883545278,Business_Products
PRT,0.0057541301514298,Business_Products
SGP,-0.0309155693095765,Business_Products
UKR,0.0334212840809147,Business_Products
ZAF,0.0634957138329747,Business_Products
NOR,-0.0125788796215871,Business_Products
MKD,0.022386704204886,Business_Products
