Country,NUTS1_ID,NUTS_NAME,Growth_Rate
ALB,AL0,Shqipëria,0.8203772824312411
AUT,AT2,Südösterreich,0.09437664827281922
AUT,AT3,Westösterreich,0.5716109625722614
AUT,AT1,Ostösterreich,0.6155274531137869
BEL,BE3,Région wallonne,0.6291976214217107
BEL,BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,0.41833701323535377
BEL,BE2,Vlaams Gewest,0.6606123222574458
BGR,BG4,Yugozapadna i Yuzhna tsentralna Bulgaria,0.9011676334362507
BGR,BG3,Severna i Yugoiztochna Bulgaria,0.7945257325422687
CHE,CH0,Schweiz/Suisse/Svizzera,0.062321108222170185
CYP,CY0,Kýpros,0.699168093924976
CZE,CZ0,Česko,0.7515023017585913
DEU,DEF,Schleswig-Holstein,0.3374736129760192
DEU,DE8,Mecklenburg-Vorpommern,0.8606252148706532
DEU,DEG,Thüringen,0.7616676515318809
DEU,DE9,Niedersachsen,0.8765601720375366
DEU,DE1,Baden-Württemberg,0.3436527526685448
DEU,DEA,Nordrhein-Westfalen,0.9419077602731691
DEU,DEB,Rheinland-Pfalz,0.13736171482889015
DEU,DEC,Saarland,0.11410723221191765
DEU,DE2,Bayern,0.32426905246242665
DEU,DE3,Berlin,0.6953003700744776
DEU,DED,Sachsen,0.2521852092571738
DEU,DE4,Brandenburg,0.3775563865467404
DEU,DE5,Bremen,0.45660387402165425
DEU,DE6,Hamburg,0.5273377657593383
DEU,DEE,Sachsen-Anhalt,0.1191474751669176
DEU,DE7,Hessen,0.03730804751213923
DNK,DK0,Danmark,0.018640422795283995
ESP,ES2,Noreste,0.6805964946023334
ESP,ES3,Comunidad de Madrid,0.6579628259648802
ESP,ES4,Centro (ES),0.9499757522902872
ESP,ES5,Este,0.21116134020872313
ESP,ES1,Noroeste,0.5373332104720484
ESP,ES6,Sur,0.10843972872116658
EST,EE0,Eesti,0.5292318174320453
FIN,FI1,Manner-Suomi,0.5831789827814019
FIN,FI2,Åland,0.7340586242833252
FRA,FRF,Grand Est,0.7888640159291943
FRA,FRK,Auvergne-Rhône-Alpes,0.3549280129234763
FRA,FRG,Pays de la Loire,0.6826796459771902
FRA,FRL,Provence-Alpes-Côte d’Azur,0.2987116683162475
FRA,FRM,Corse,0.7188969524209339
FRA,FRH,Bretagne,0.09407798961353986
FRA,FRI,Nouvelle-Aquitaine,0.31214361518239064
FRA,FRE,Hauts-de-France,0.48009753386451215
FRA,FRJ,Occitanie,0.4236900355719372
FRA,FR1,Ile-de-France,0.3322125787026433
FRA,FRC,Bourgogne-Franche-Comté,0.5831390306935882
FRA,FRD,Normandie,0.1574967157668522
FRA,FRB,Centre — Val de Loire,0.8979208577312568
HRV,HR0,Hrvatska,0.8291639393257076
HUN,HU2,Dunántúl,0.05926702125185457
HUN,HU1,Közép-Magyarország,0.26589459717928077
HUN,HU3,Alföld és Észak,0.3089079378219156
IRL,IE0,Ireland,0.6352405437515483
ISL,IS0,Ísland,0.8304701587553751
ITA,ITC,Nord-Ovest,0.40330226055409124
ITA,ITH,Nord-Est,0.518181120113652
ITA,ITF,Sud,0.36044534113952187
ITA,ITG,Isole,0.4662758134028693
ITA,ITI,Centro (IT),0.4142685465869478
LIE,LI0,Liechtenstein,0.4330709200647834
LTU,LT0,Lietuva,0.5798230347369691
LUX,LU0,Luxembourg,0.6637700280305517
LVA,LV0,Latvija,0.7070277407702983
MKD,MK0,Severna Makedonija ,0.07390678158336628
MLT,MT0,Malta,0.5851729887309687
MNE,ME0,Crna Gora,0.9331613597281795
NLD,NL1,Noord-Nederland,0.9492656345682007
NLD,NL2,Oost-Nederland,0.22590566204278395
NLD,NL3,West-Nederland,0.7778199376005621
NLD,NL4,Zuid-Nederland,0.680608695691211
NOR,NO0,Norge,0.07352389116990432
POL,PL4,Makroregion północno-zachodni,0.5403077571349834
POL,PL5,Makroregion południowo-zachodni,0.8519081691498479
POL,PL6,Makroregion północny,0.5420138033737274
POL,PL7,Makroregion centralny,0.43106906917413235
POL,PL8,Makroregion wschodni,0.9648007688302302
POL,PL9,Makroregion województwo mazowieckie,0.49265270160188157
POL,PL2,Makroregion południowy,0.2967077062130171
PRT,PT3,Região Autónoma da Madeira,0.704664557924337
PRT,PT1,Continente,0.7902066096225661
PRT,PT2,Região Autónoma dos Açores,0.7950401466410515
ROU,RO1,Macroregiunea Unu,0.624396866529298
ROU,RO2,Macroregiunea Doi,0.34112449400850686
ROU,RO3,Macroregiunea Trei,0.11721493517598636
ROU,RO4,Macroregiunea Patru,0.2534533553694529
SRB,RS1,Serbia - sever,0.7577437724605984
SRB,RS2,Serbia - jug ,0.46170692755953824
SVK,SK0,Slovensko,0.9206792939675241
SVN,SI0,Slovenija,0.17111114686637097
SWE,SE1,Östra Sverige,0.654886595877324
SWE,SE2,Södra Sverige,0.6888292180422901
SWE,SE3,Norra Sverige,0.9716288234014312
TUR,TR4,Doğu Marmara,0.8063469713524376
TUR,TR8,Batı Karadeniz,0.1305239024907774
TUR,TR9,Doğu Karadeniz,0.6405813254181706
TUR,TRA,Kuzeydoğu Anadolu,0.17893045955832365
TUR,TRB,Ortadoğu Anadolu,0.03905918518749962
TUR,TRC,Güneydoğu Anadolu,0.7115006466368519
TUR,TR1,İstanbul,0.9918113918380641
TUR,TR5,Batı Anadolu,0.04396136795627836
TUR,TR2,Batı Marmara,0.24437494132804094
TUR,TR6,Akdeniz,0.9515370959710704
TUR,TR7,Orta Anadolu,0.7141567846044328
TUR,TR3,Ege,0.8648228178795885
