Country,NUTS1_ID,NUTS_NAME,Growth_Rate
ALB,AL0,Shqipëria,0.6348774095034176
AUT,AT2,Südösterreich,0.32494054603615996
AUT,AT3,Westösterreich,0.7811687186448655
AUT,AT1,Ostösterreich,0.5064980018036969
BEL,BE3,Région wallonne,0.9577370135823663
BEL,BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,0.5153928545566712
BEL,BE2,Vlaams Gewest,0.45247279174438426
BGR,BG4,Yugozapadna i Yuzhna tsentralna Bulgaria,0.25215597290195857
BGR,BG3,Severna i Yugoiztochna Bulgaria,0.41488539251387657
CHE,CH0,Schweiz/Suisse/Svizzera,0.322407653680001
CYP,CY0,Kýpros,0.39137525402039464
CZE,CZ0,Česko,0.43776778610698264
DEU,DEF,Schleswig-Holstein,0.8576173691621398
DEU,DE8,Mecklenburg-Vorpommern,0.501832331109925
DEU,DEG,Thüringen,0.36561099720462065
DEU,DE9,Niedersachsen,0.7710781907142341
DEU,DE1,Baden-Württemberg,0.844799854167599
DEU,DEA,Nordrhein-Westfalen,0.9545669941950788
DEU,DEB,Rheinland-Pfalz,0.7467382163182905
DEU,DEC,Saarland,0.2525552068185447
DEU,DE2,Bayern,0.6007443081618404
DEU,DE3,Berlin,0.8686928696091877
DEU,DED,Sachsen,0.45132545888399855
DEU,DE4,Brandenburg,0.04457743200932118
DEU,DE5,Bremen,0.8625700369291063
DEU,DE6,Hamburg,0.8276927060528332
DEU,DEE,Sachsen-Anhalt,0.9797894817418241
DEU,DE7,Hessen,0.9110908651712507
DNK,DK0,Danmark,0.2775949235864774
ESP,ES2,Noreste,0.8171027891727937
ESP,ES3,Comunidad de Madrid,0.9465968913053969
ESP,ES4,Centro (ES),0.9580453353406103
ESP,ES5,Este,0.0912371309030473
ESP,ES1,Noroeste,0.9933777782582314
ESP,ES6,Sur,0.9577577545104209
EST,EE0,Eesti,0.344333876623819
FIN,FI1,Manner-Suomi,0.6044992169333996
FIN,FI2,Åland,0.6317239755709952
FRA,FRF,Grand Est,0.2563338959010647
FRA,FRK,Auvergne-Rhône-Alpes,0.19352214939903445
FRA,FRG,Pays de la Loire,0.3310422720017291
FRA,FRL,Provence-Alpes-Côte d’Azur,0.024578084549259915
FRA,FRM,Corse,0.7380289954935078
FRA,FRH,Bretagne,0.7074921322061326
FRA,FRI,Nouvelle-Aquitaine,0.058279771491197896
FRA,FRE,Hauts-de-France,0.6734067621908241
FRA,FRJ,Occitanie,0.5446623025346407
FRA,FR1,Ile-de-France,0.3596991215111397
FRA,FRC,Bourgogne-Franche-Comté,0.4184084890782952
FRA,FRD,Normandie,0.8332449650763917
FRA,FRB,Centre — Val de Loire,0.8163659783443615
HRV,HR0,Hrvatska,0.11911209983418469
HUN,HU2,Dunántúl,0.4531077468074862
HUN,HU1,Közép-Magyarország,0.8268843986575666
HUN,HU3,Alföld és Észak,0.01511114282557302
IRL,IE0,Ireland,0.8185968033111839
ISL,IS0,Ísland,0.5387071984693662
ITA,ITC,Nord-Ovest,0.47360839381579767
ITA,ITH,Nord-Est,0.6132555074739389
ITA,ITF,Sud,0.030796454848143306
ITA,ITG,Isole,0.2829476934518964
ITA,ITI,Centro (IT),0.2801585575885913
LIE,LI0,Liechtenstein,0.49238475004582904
LTU,LT0,Lietuva,0.14594623493224912
LUX,LU0,Luxembourg,0.8298219297247102
LVA,LV0,Latvija,0.9815669663994999
MKD,MK0,Severna Makedonija ,0.41963861532477953
MLT,MT0,Malta,0.1515105819612096
MNE,ME0,Crna Gora,0.4683220193854274
NLD,NL1,Noord-Nederland,0.31697642786478075
NLD,NL2,Oost-Nederland,0.7333978192603969
NLD,NL3,West-Nederland,0.3219784416072865
NLD,NL4,Zuid-Nederland,0.29406519676891363
NOR,NO0,Norge,0.6995055939540088
POL,PL4,Makroregion północno-zachodni,0.9827929594239051
POL,PL5,Makroregion południowo-zachodni,0.8590111844713182
POL,PL6,Makroregion północny,0.17447108352770313
POL,PL7,Makroregion centralny,0.10249188217295402
POL,PL8,Makroregion wschodni,0.1240326278137277
POL,PL9,Makroregion województwo mazowieckie,0.7410006348203967
POL,PL2,Makroregion południowy,0.3101770345091468
PRT,PT3,Região Autónoma da Madeira,0.6957699856759889
PRT,PT1,Continente,0.6769414778312763
PRT,PT2,Região Autónoma dos Açores,0.3482991289558418
ROU,RO1,Macroregiunea Unu,0.3290219614248696
ROU,RO2,Macroregiunea Doi,0.3933660355093944
ROU,RO3,Macroregiunea Trei,0.21251647177075395
ROU,RO4,Macroregiunea Patru,0.3377114254864806
SRB,RS1,Serbia - sever,0.959683347972085
SRB,RS2,Serbia - jug ,0.7308986228285732
SVK,SK0,Slovensko,0.23463561169391878
SVN,SI0,Slovenija,0.7271671927456944
SWE,SE1,Östra Sverige,0.41993845689379516
SWE,SE2,Södra Sverige,0.8537528811510557
SWE,SE3,Norra Sverige,0.9920886561471586
TUR,TR4,Doğu Marmara,0.22375008754337666
TUR,TR8,Batı Karadeniz,0.6381433269485759
TUR,TR9,Doğu Karadeniz,0.8958443029812965
TUR,TRA,Kuzeydoğu Anadolu,0.9838258219664953
TUR,TRB,Ortadoğu Anadolu,0.027200792998013812
TUR,TRC,Güneydoğu Anadolu,0.7368790734533534
TUR,TR1,İstanbul,0.30807773213305767
TUR,TR5,Batı Anadolu,0.6635387427104629
TUR,TR2,Batı Marmara,0.4362627083015561
TUR,TR6,Akdeniz,0.892761552180286
TUR,TR7,Orta Anadolu,0.8662174280797622
TUR,TR3,Ege,0.8491919272460954
