parent,child,Count,Growth_Rate,Type
,Malta,1772,0.4555685634777603,Overall
Malta,Technology,136,0.9437825878839142,Sector
Malta,Healthcare,173,0.8377076609020442,Sector
Malta,Finance,218,0.4940857880803531,Sector
Malta,Energy,173,0.5108382936686379,Sector
Malta,Consumer Goods,198,0.14919534716248395,Sector
Malta,Utilities,134,0.5599356241963985,Sector
Malta,Real Estate,65,0.9302721634222074,Sector
Malta,Telecommunications,106,0.46323365170844166,Sector
Malta,Materials,215,0.12148258189792993,Sector
Malta,Industrials,129,0.6702023733077965,Sector
Malta,Consumer Services,147,0.6496376506502741,Sector
Malta,Transportation,78,0.8731526705281628,Sector
Technology,Software,3,0.5370770117984858,Industry
Technology,Hardware,85,0.3002313123940048,Industry
Technology,IT Services,48,0.5854098806265478,Industry
Healthcare,Pharmaceuticals,9,0.06718514294414268,Industry
Healthcare,Medical Devices,66,0.13517262226408755,Industry
Healthcare,Healthcare Services,98,0.33322623010765107,Industry
Finance,Banking,72,0.7318523102547823,Industry
Finance,Insurance,70,0.33808418500149695,Industry
Finance,Investment Services,76,0.17479602021110918,Industry
Energy,Oil & Gas,65,0.39885328799843567,Industry
Energy,Renewable Energy,89,0.903001170388604,Industry
Energy,Energy Exploration,19,0.5154191576608275,Industry
Consumer Goods,Food & Beverage,66,0.8847796257985558,Industry
Consumer Goods,Household Products,89,0.1412756673598745,Industry
Consumer Goods,Apparel,43,0.7434470794613017,Industry
Utilities,Electric,54,0.6506208749383185,Industry
Utilities,Water,24,0.17407721835373247,Industry
Utilities,Gas,56,0.9012428546217695,Industry
Real Estate,Residential,0,0.7630793844960173,Industry
Real Estate,Commercial,32,0.599985929455738,Industry
Real Estate,Industrial,33,0.6601119875214254,Industry
Telecommunications,Mobile,34,0.8508540457524736,Industry
Telecommunications,Broadband,31,0.9940718640833257,Industry
Telecommunications,Satellite,41,0.44335878794414074,Industry
Materials,Chemicals,97,0.6205585559619888,Industry
Materials,Metals & Mining,45,0.3530082710462473,Industry
Materials,Construction Materials,73,0.3573135314720637,Industry
Industrials,Aerospace & Defense,29,0.823489091996201,Industry
Industrials,Machinery,48,0.3158405017197127,Industry
Industrials,Industrial Services,52,0.5671802043195543,Industry
Consumer Services,Retail,90,0.10370675861019507,Industry
Consumer Services,Travel & Leisure,22,0.9598908429207563,Industry
Consumer Services,Media,35,0.46168989286192474,Industry
Transportation,Airlines,29,0.5927875904525205,Industry
Transportation,Railroads,29,0.8133545616453657,Industry
Transportation,Logistics,20,0.8242555287860815,Industry
