parent,child,Count,Growth_Rate,Type
,Médio Tejo,1724,0.41317958943950417,Overall
Médio Tejo,Technology,183,0.4377373806955961,Sector
Médio Tejo,Healthcare,89,0.5533217119431164,Sector
Médio Tejo,Finance,175,0.09391488822770377,Sector
Médio Tejo,Energy,118,0.49400078676971493,Sector
Médio Tejo,Consumer Goods,148,0.019605641526135642,Sector
Médio Tejo,Utilities,130,0.06060577558176217,Sector
Médio Tejo,Real Estate,131,0.49996421679842606,Sector
Médio Tejo,Telecommunications,121,0.7994362984994701,Sector
Médio Tejo,Materials,157,0.5684339194646753,Sector
Médio Tejo,Industrials,108,0.8530038717535983,Sector
Médio Tejo,Consumer Services,141,0.8879478416198731,Sector
Médio Tejo,Transportation,223,0.39108567411489903,Sector
Technology,Software,95,0.35213291737961216,Industry
Technology,Hardware,8,0.7702862009011187,Industry
Technology,IT Services,80,0.3476123335146869,Industry
Healthcare,Pharmaceuticals,18,0.9534225648313915,Industry
Healthcare,Medical Devices,4,0.3614983356947681,Industry
Healthcare,Healthcare Services,67,0.3273855524576579,Industry
Finance,Banking,30,0.6848553625504002,Industry
Finance,Insurance,83,0.9908679522693993,Industry
Finance,Investment Services,62,0.6944486424536105,Industry
Energy,Oil & Gas,9,0.35866005530070444,Industry
Energy,Renewable Energy,37,0.2362362811638442,Industry
Energy,Energy Exploration,72,0.876425812186647,Industry
Consumer Goods,Food & Beverage,92,0.7485508196068613,Industry
Consumer Goods,Household Products,49,0.9669368014388363,Industry
Consumer Goods,Apparel,7,0.5087510773776097,Industry
Utilities,Electric,41,0.49073678747752714,Industry
Utilities,Water,18,0.6504999473167837,Industry
Utilities,Gas,71,0.10830062451606126,Industry
Real Estate,Residential,92,0.2658766056188895,Industry
Real Estate,Commercial,29,0.6397885409287931,Industry
Real Estate,Industrial,10,0.11106259485873238,Industry
Telecommunications,Mobile,15,0.30020607713826775,Industry
Telecommunications,Broadband,91,0.42816860957805813,Industry
Telecommunications,Satellite,15,0.8756989853826314,Industry
Materials,Chemicals,64,0.33788893808662723,Industry
Materials,Metals & Mining,34,0.8158465164128067,Industry
Materials,Construction Materials,59,0.7467185808822576,Industry
Industrials,Aerospace & Defense,99,0.8445659633064341,Industry
Industrials,Machinery,5,0.018311563294248767,Industry
Industrials,Industrial Services,4,0.24241249985543234,Industry
Consumer Services,Retail,14,0.9363087630279632,Industry
Consumer Services,Travel & Leisure,61,0.5210063047057556,Industry
Consumer Services,Media,66,0.5449014810610241,Industry
Transportation,Airlines,91,0.5436350996184779,Industry
Transportation,Railroads,69,0.07357563485658791,Industry
Transportation,Logistics,63,0.018965652777243824,Industry
