parent,child,Count,Growth_Rate,Type
,Pološki,1668,0.7512582592737449,Overall
Pološki,Technology,115,0.48987768638351215,Sector
Pološki,Healthcare,167,0.2539813810351359,Sector
Pološki,Finance,55,0.794067486332085,Sector
Pološki,Energy,124,0.9792771228001143,Sector
Pološki,Consumer Goods,166,0.01752883199403965,Sector
Pološki,Utilities,196,0.9101228654292116,Sector
Pološki,Real Estate,138,0.4236646265696131,Sector
Pološki,Telecommunications,121,0.24325280456221055,Sector
Pološki,Materials,152,0.36839034777244417,Sector
Pološki,Industrials,140,0.31818979855989327,Sector
Pološki,Consumer Services,176,0.7837067037231322,Sector
Pološki,Transportation,118,0.14714238615614428,Sector
Technology,Software,71,0.9413274139898898,Industry
Technology,Hardware,15,0.6695226044830506,Industry
Technology,IT Services,29,0.4173387595090573,Industry
Healthcare,Pharmaceuticals,40,0.18159689642772692,Industry
Healthcare,Medical Devices,79,0.1205743014417906,Industry
Healthcare,Healthcare Services,48,0.6825595506488521,Industry
Finance,Banking,18,0.35330144231050775,Industry
Finance,Insurance,20,0.9866546652537102,Industry
Finance,Investment Services,17,0.07974603907270106,Industry
Energy,Oil & Gas,42,0.4127863887781129,Industry
Energy,Renewable Energy,46,0.754865952256358,Industry
Energy,Energy Exploration,36,0.6118081594335326,Industry
Consumer Goods,Food & Beverage,4,0.6957012418475902,Industry
Consumer Goods,Household Products,99,0.665916708350849,Industry
Consumer Goods,Apparel,63,0.31266818340943037,Industry
Utilities,Electric,29,0.45700809512895413,Industry
Utilities,Water,85,0.6297403663545447,Industry
Utilities,Gas,82,0.4994973054232933,Industry
Real Estate,Residential,34,0.9714761608624914,Industry
Real Estate,Commercial,73,0.07559347268946293,Industry
Real Estate,Industrial,31,0.17144413894629051,Industry
Telecommunications,Mobile,79,0.6743272399896512,Industry
Telecommunications,Broadband,12,0.9195497629569566,Industry
Telecommunications,Satellite,30,0.28680367320714373,Industry
Materials,Chemicals,63,0.5615891688553135,Industry
Materials,Metals & Mining,12,0.7270622056299719,Industry
Materials,Construction Materials,77,0.7027753269038661,Industry
Industrials,Aerospace & Defense,48,0.9646589158328057,Industry
Industrials,Machinery,77,0.6490658657180329,Industry
Industrials,Industrial Services,15,0.16937903752134753,Industry
Consumer Services,Retail,72,0.6795263280573478,Industry
Consumer Services,Travel & Leisure,45,0.24391680251209946,Industry
Consumer Services,Media,59,0.8950098464966476,Industry
Transportation,Airlines,50,0.42038941209450587,Industry
Transportation,Railroads,2,0.4186509586553814,Industry
Transportation,Logistics,66,0.5970313393476018,Industry
