parent,child,Count,Growth_Rate,Type
,Loire-Atlantique,1699,0.5263798652219778,Overall
Loire-Atlantique,Technology,99,0.31356808509421097,Sector
Loire-Atlantique,Healthcare,70,0.8299969837365458,Sector
Loire-Atlantique,Finance,200,0.6643532362875024,Sector
Loire-Atlantique,Energy,168,0.9547368628956329,Sector
Loire-Atlantique,Consumer Goods,213,0.6031268510393006,Sector
Loire-Atlantique,Utilities,160,0.4035714549470608,Sector
Loire-Atlantique,Real Estate,106,0.5565269371354203,Sector
Loire-Atlantique,Telecommunications,181,0.3213377143469882,Sector
Loire-Atlantique,Materials,147,0.9703745883999165,Sector
Loire-Atlantique,Industrials,137,0.4801668764744418,Sector
Loire-Atlantique,Consumer Services,95,0.9610631606037519,Sector
Loire-Atlantique,Transportation,123,0.5448934878115038,Sector
Technology,Software,61,0.31207128048593236,Industry
Technology,Hardware,31,0.6534933998513979,Industry
Technology,IT Services,7,0.1552025499363444,Industry
Healthcare,Pharmaceuticals,18,0.5245337283523941,Industry
Healthcare,Medical Devices,27,0.6119617213179741,Industry
Healthcare,Healthcare Services,25,0.05797281885651118,Industry
Finance,Banking,90,0.006099255567266426,Industry
Finance,Insurance,89,0.8707032896997262,Industry
Finance,Investment Services,21,0.7010230585779417,Industry
Energy,Oil & Gas,17,0.21764765950049025,Industry
Energy,Renewable Energy,58,0.26913687765495575,Industry
Energy,Energy Exploration,93,0.21938142279062012,Industry
Consumer Goods,Food & Beverage,44,0.5464710928406488,Industry
Consumer Goods,Household Products,70,0.028036528641040004,Industry
Consumer Goods,Apparel,99,0.45736174384726314,Industry
Utilities,Electric,56,0.7943530366380694,Industry
Utilities,Water,62,0.5126479226711906,Industry
Utilities,Gas,42,0.9561647296128623,Industry
Real Estate,Residential,91,0.7938073362877166,Industry
Real Estate,Commercial,6,0.7442030630736873,Industry
Real Estate,Industrial,9,0.051055814786011844,Industry
Telecommunications,Mobile,68,0.3396339839825946,Industry
Telecommunications,Broadband,31,0.8985195865964452,Industry
Telecommunications,Satellite,82,0.11247780190145196,Industry
Materials,Chemicals,34,0.618767390983426,Industry
Materials,Metals & Mining,81,0.22731865809845986,Industry
Materials,Construction Materials,32,0.5308456103758504,Industry
Industrials,Aerospace & Defense,47,0.09519505208931145,Industry
Industrials,Machinery,51,0.5212900279177987,Industry
Industrials,Industrial Services,39,0.30668417574036366,Industry
Consumer Services,Retail,14,0.5119243993251098,Industry
Consumer Services,Travel & Leisure,55,0.15731039958564297,Industry
Consumer Services,Media,26,0.14810223802472366,Industry
Transportation,Airlines,72,0.8350570198843739,Industry
Transportation,Railroads,3,0.9587277993887763,Industry
Transportation,Logistics,48,0.48955029087618707,Industry
