parent,child,Count,Growth_Rate,Type
,Tarn-et-Garonne,2030,0.9160308540917668,Overall
Tarn-et-Garonne,Technology,275,0.09041913781689925,Sector
Tarn-et-Garonne,Healthcare,140,0.4225425022352397,Sector
Tarn-et-Garonne,Finance,172,0.7118631874903782,Sector
Tarn-et-Garonne,Energy,224,0.8675691372098944,Sector
Tarn-et-Garonne,Consumer Goods,182,0.6042664289835766,Sector
Tarn-et-Garonne,Utilities,174,0.5520524111527768,Sector
Tarn-et-Garonne,Real Estate,105,0.6385109554861276,Sector
Tarn-et-Garonne,Telecommunications,121,0.07372485701786446,Sector
Tarn-et-Garonne,Materials,156,0.1211643315187273,Sector
Tarn-et-Garonne,Industrials,160,0.9176276807266955,Sector
Tarn-et-Garonne,Consumer Services,168,0.014326350473245264,Sector
Tarn-et-Garonne,Transportation,153,0.15665361084119245,Sector
Technology,Software,82,0.6740159646722542,Industry
Technology,Hardware,95,0.23479792764358287,Industry
Technology,IT Services,98,0.6982769694843899,Industry
Healthcare,Pharmaceuticals,20,0.6789919979576496,Industry
Healthcare,Medical Devices,83,0.8055104277591737,Industry
Healthcare,Healthcare Services,37,0.7888179073954447,Industry
Finance,Banking,7,0.25566155171568417,Industry
Finance,Insurance,72,0.28256115463438647,Industry
Finance,Investment Services,93,0.28226515601958824,Industry
Energy,Oil & Gas,61,0.4281139054726739,Industry
Energy,Renewable Energy,83,0.7343536767988845,Industry
Energy,Energy Exploration,80,0.9468146784341156,Industry
Consumer Goods,Food & Beverage,62,0.6606874995392172,Industry
Consumer Goods,Household Products,88,0.2750416965610417,Industry
Consumer Goods,Apparel,32,0.5182588316072074,Industry
Utilities,Electric,84,0.8173888201162193,Industry
Utilities,Water,23,0.4712801888428043,Industry
Utilities,Gas,67,0.406497229904353,Industry
Real Estate,Residential,27,0.6787782179091651,Industry
Real Estate,Commercial,31,0.25520157195667914,Industry
Real Estate,Industrial,47,0.7082401418343062,Industry
Telecommunications,Mobile,88,0.47946468757332183,Industry
Telecommunications,Broadband,23,0.538170348136009,Industry
Telecommunications,Satellite,10,0.9631950851295348,Industry
Materials,Chemicals,42,0.6025709024968364,Industry
Materials,Metals & Mining,35,0.01172361349932749,Industry
Materials,Construction Materials,79,0.5844424678231777,Industry
Industrials,Aerospace & Defense,88,0.03889636652420814,Industry
Industrials,Machinery,65,0.8778080679742285,Industry
Industrials,Industrial Services,7,0.13755075293606278,Industry
Consumer Services,Retail,73,0.9742765142082491,Industry
Consumer Services,Travel & Leisure,69,0.45104858140926163,Industry
Consumer Services,Media,26,0.8819927977774098,Industry
Transportation,Airlines,18,0.4088298388856456,Industry
Transportation,Railroads,88,0.3890303434878657,Industry
Transportation,Logistics,47,0.4749421543530715,Industry
