parent,child,Count,Growth_Rate,Type
,Steinburg,1884,0.06227631187254612,Overall
Steinburg,Technology,73,0.9426262108615422,Sector
Steinburg,Healthcare,220,0.08528773173425963,Sector
Steinburg,Finance,137,0.62028687235321,Sector
Steinburg,Energy,243,0.8137945498840544,Sector
Steinburg,Consumer Goods,196,0.10278769733612325,Sector
Steinburg,Utilities,92,0.2709403077807149,Sector
Steinburg,Real Estate,217,0.737383254353387,Sector
Steinburg,Telecommunications,147,0.040735127985360275,Sector
Steinburg,Materials,66,0.04773800051362531,Sector
Steinburg,Industrials,143,0.6735691199217851,Sector
Steinburg,Consumer Services,158,0.19967660121418773,Sector
Steinburg,Transportation,192,0.6262249659598416,Sector
Technology,Software,15,0.7694270946389515,Industry
Technology,Hardware,50,0.8472532425317295,Industry
Technology,IT Services,8,0.18504717781398305,Industry
Healthcare,Pharmaceuticals,72,0.6941176537304129,Industry
Healthcare,Medical Devices,92,0.7192951506086758,Industry
Healthcare,Healthcare Services,56,0.22140797846806703,Industry
Finance,Banking,8,0.11160398553930306,Industry
Finance,Insurance,69,0.67272574675493,Industry
Finance,Investment Services,60,0.11941634897022846,Industry
Energy,Oil & Gas,73,0.07651704935703041,Industry
Energy,Renewable Energy,84,0.21185934806773832,Industry
Energy,Energy Exploration,86,0.2028226433578424,Industry
Consumer Goods,Food & Beverage,77,0.3441248137375891,Industry
Consumer Goods,Household Products,69,0.3016874117422461,Industry
Consumer Goods,Apparel,50,0.9513850130126634,Industry
Utilities,Electric,34,0.22057760635205814,Industry
Utilities,Water,29,0.8329404816753154,Industry
Utilities,Gas,29,0.4048577629375808,Industry
Real Estate,Residential,95,0.595902174226695,Industry
Real Estate,Commercial,99,0.40131879739138065,Industry
Real Estate,Industrial,23,0.29573805308744017,Industry
Telecommunications,Mobile,82,0.5276902351121742,Industry
Telecommunications,Broadband,42,0.7112155153686811,Industry
Telecommunications,Satellite,23,0.8579753306713411,Industry
Materials,Chemicals,9,0.3603536763999733,Industry
Materials,Metals & Mining,18,0.8106075896761995,Industry
Materials,Construction Materials,39,0.3791258501388356,Industry
Industrials,Aerospace & Defense,40,0.6523838203432144,Industry
Industrials,Machinery,39,0.6623147634593389,Industry
Industrials,Industrial Services,64,0.9625245844654651,Industry
Consumer Services,Retail,91,0.49610570025381073,Industry
Consumer Services,Travel & Leisure,52,0.534982470671711,Industry
Consumer Services,Media,15,0.35625644529464584,Industry
Transportation,Airlines,97,0.7672133723464458,Industry
Transportation,Railroads,30,0.02622374245072734,Industry
Transportation,Logistics,65,0.5797876524833003,Industry
