parent,child,Count,Growth_Rate,Type
,Sosnowiecki,1664,0.6830323957737582,Overall
Sosnowiecki,Technology,94,0.012424428478188032,Sector
Sosnowiecki,Healthcare,113,0.898121780187002,Sector
Sosnowiecki,Finance,164,0.342466003007756,Sector
Sosnowiecki,Energy,83,0.1513465825037308,Sector
Sosnowiecki,Consumer Goods,113,0.5538428611650059,Sector
Sosnowiecki,Utilities,77,0.6210418195642938,Sector
Sosnowiecki,Real Estate,137,0.9015161930215229,Sector
Sosnowiecki,Telecommunications,238,0.08947479881551634,Sector
Sosnowiecki,Materials,172,0.4499759837541625,Sector
Sosnowiecki,Industrials,201,0.7487834783579888,Sector
Sosnowiecki,Consumer Services,139,0.8763420629559504,Sector
Sosnowiecki,Transportation,133,0.6308092284966298,Sector
Technology,Software,15,0.9443634145171702,Industry
Technology,Hardware,43,0.1455268792644917,Industry
Technology,IT Services,36,0.21805978292969075,Industry
Healthcare,Pharmaceuticals,18,0.6234978148120836,Industry
Healthcare,Medical Devices,85,0.44899339011575934,Industry
Healthcare,Healthcare Services,10,0.2742288078391908,Industry
Finance,Banking,95,0.5042476528142642,Industry
Finance,Insurance,26,0.5621808596512174,Industry
Finance,Investment Services,43,0.5051067572720372,Industry
Energy,Oil & Gas,40,0.9241572171279884,Industry
Energy,Renewable Energy,14,0.6263900429896108,Industry
Energy,Energy Exploration,29,0.7718152869588977,Industry
Consumer Goods,Food & Beverage,0,0.873803572798909,Industry
Consumer Goods,Household Products,19,0.32332673932956113,Industry
Consumer Goods,Apparel,94,0.5319832097957176,Industry
Utilities,Electric,2,0.4634969166279922,Industry
Utilities,Water,20,0.8209874272189516,Industry
Utilities,Gas,55,0.2627647316923961,Industry
Real Estate,Residential,90,0.5637363191630589,Industry
Real Estate,Commercial,29,0.10382465257353168,Industry
Real Estate,Industrial,18,0.09254994602097977,Industry
Telecommunications,Mobile,64,0.028377468796806138,Industry
Telecommunications,Broadband,87,0.4759053556206878,Industry
Telecommunications,Satellite,87,0.45668179981794554,Industry
Materials,Chemicals,98,0.8897633192538038,Industry
Materials,Metals & Mining,69,0.8767733191498369,Industry
Materials,Construction Materials,5,0.6607726615794027,Industry
Industrials,Aerospace & Defense,35,0.7595754728215697,Industry
Industrials,Machinery,74,0.23117145152958474,Industry
Industrials,Industrial Services,92,0.3985124745422146,Industry
Consumer Services,Retail,30,0.17765139298054522,Industry
Consumer Services,Travel & Leisure,55,0.21469350134798182,Industry
Consumer Services,Media,54,0.9323386454846454,Industry
Transportation,Airlines,10,0.6037559346910593,Industry
Transportation,Railroads,60,0.239742602647662,Industry
Transportation,Logistics,63,0.87417993853049,Industry
