parent,child,Count,Growth_Rate,Type
,Hlavní město Praha,1903,0.5932802203303996,Overall
Hlavní město Praha,Technology,164,0.853315053713965,Sector
Hlavní město Praha,Healthcare,116,0.6545396119972816,Sector
Hlavní město Praha,Finance,141,0.4754951240699643,Sector
Hlavní město Praha,Energy,196,0.15368577815708273,Sector
Hlavní město Praha,Consumer Goods,211,0.20113103439593039,Sector
Hlavní město Praha,Utilities,133,0.5281674624069624,Sector
Hlavní město Praha,Real Estate,216,0.7529718594914461,Sector
Hlavní město Praha,Telecommunications,126,0.19343526231230945,Sector
Hlavní město Praha,Materials,167,0.2360813381940724,Sector
Hlavní město Praha,Industrials,148,0.8445145019948739,Sector
Hlavní město Praha,Consumer Services,116,0.06447174448248427,Sector
Hlavní město Praha,Transportation,169,0.3280916460880322,Sector
Technology,Software,7,0.5719191161440568,Industry
Technology,Hardware,80,0.8581061750295577,Industry
Technology,IT Services,77,0.17939558940958245,Industry
Healthcare,Pharmaceuticals,67,0.13400117484460572,Industry
Healthcare,Medical Devices,44,0.6610898344982353,Industry
Healthcare,Healthcare Services,5,0.6396960966208621,Industry
Finance,Banking,6,0.16727841998436666,Industry
Finance,Insurance,75,0.18591359096270355,Industry
Finance,Investment Services,60,0.38300027277845217,Industry
Energy,Oil & Gas,55,0.19684586948277116,Industry
Energy,Renewable Energy,70,0.2410572471811081,Industry
Energy,Energy Exploration,71,0.15495115008544058,Industry
Consumer Goods,Food & Beverage,59,0.16430846945107325,Industry
Consumer Goods,Household Products,70,0.5552649570818182,Industry
Consumer Goods,Apparel,82,0.7873835408844484,Industry
Utilities,Electric,32,0.5508196271162051,Industry
Utilities,Water,18,0.4150648966049313,Industry
Utilities,Gas,83,0.27329867965651744,Industry
Real Estate,Residential,59,0.4503225603952672,Industry
Real Estate,Commercial,92,0.7420628960881738,Industry
Real Estate,Industrial,65,0.0003936524543596276,Industry
Telecommunications,Mobile,36,0.9360543679284935,Industry
Telecommunications,Broadband,52,0.8480786223792417,Industry
Telecommunications,Satellite,38,0.8923061222439421,Industry
Materials,Chemicals,84,0.8495321509524603,Industry
Materials,Metals & Mining,55,0.28120097303281655,Industry
Materials,Construction Materials,28,0.4253638038155704,Industry
Industrials,Aerospace & Defense,71,0.7641699655567844,Industry
Industrials,Machinery,35,0.8664154691920715,Industry
Industrials,Industrial Services,42,0.025285335348768312,Industry
Consumer Services,Retail,74,0.9379552364746863,Industry
Consumer Services,Travel & Leisure,35,0.45876710507733265,Industry
Consumer Services,Media,7,0.784236828953672,Industry
Transportation,Airlines,68,0.9843347180588499,Industry
Transportation,Railroads,44,0.0073309079974049896,Industry
Transportation,Logistics,57,0.9917611502690241,Industry
