parent,child,Count,Growth_Rate,Type
,Seine-Saint-Denis ,1694,0.013594047957549815,Overall
Seine-Saint-Denis ,Technology,104,0.08341599823490786,Sector
Seine-Saint-Denis ,Healthcare,119,0.9979671658814611,Sector
Seine-Saint-Denis ,Finance,135,0.5196212098847242,Sector
Seine-Saint-Denis ,Energy,146,0.4081212218003757,Sector
Seine-Saint-Denis ,Consumer Goods,211,0.6948240634438645,Sector
Seine-Saint-Denis ,Utilities,188,0.8924410058173278,Sector
Seine-Saint-Denis ,Real Estate,129,0.8599826934748852,Sector
Seine-Saint-Denis ,Telecommunications,173,0.45132790602127015,Sector
Seine-Saint-Denis ,Materials,134,0.5322437324320817,Sector
Seine-Saint-Denis ,Industrials,150,0.20090122532166443,Sector
Seine-Saint-Denis ,Consumer Services,56,0.8674766481504376,Sector
Seine-Saint-Denis ,Transportation,149,0.7190064984461246,Sector
Technology,Software,51,0.2691180435023913,Industry
Technology,Hardware,12,0.7285058853939412,Industry
Technology,IT Services,41,0.7064389975133559,Industry
Healthcare,Pharmaceuticals,50,0.029835612250469046,Industry
Healthcare,Medical Devices,56,0.03856573371168415,Industry
Healthcare,Healthcare Services,13,0.6159551119227858,Industry
Finance,Banking,41,0.2878447251039413,Industry
Finance,Insurance,10,0.39113798350702844,Industry
Finance,Investment Services,84,0.9261155335981992,Industry
Energy,Oil & Gas,72,0.08406976013631018,Industry
Energy,Renewable Energy,70,0.7379981437144902,Industry
Energy,Energy Exploration,4,0.874585341645241,Industry
Consumer Goods,Food & Beverage,88,0.8844738374195005,Industry
Consumer Goods,Household Products,66,0.1801902592380793,Industry
Consumer Goods,Apparel,57,0.14943473799971996,Industry
Utilities,Electric,76,0.15599421558513715,Industry
Utilities,Water,25,0.9429322356941747,Industry
Utilities,Gas,87,0.23887314926273207,Industry
Real Estate,Residential,56,0.9505547551509567,Industry
Real Estate,Commercial,54,0.3780462907223754,Industry
Real Estate,Industrial,19,0.97842214405498,Industry
Telecommunications,Mobile,69,0.83103789674459,Industry
Telecommunications,Broadband,73,0.16039137199249975,Industry
Telecommunications,Satellite,31,0.7278691645038953,Industry
Materials,Chemicals,10,0.824132095290307,Industry
Materials,Metals & Mining,42,0.6762921404461971,Industry
Materials,Construction Materials,82,0.49534426078716187,Industry
Industrials,Aerospace & Defense,6,0.43304978601401156,Industry
Industrials,Machinery,55,0.30416889904184086,Industry
Industrials,Industrial Services,89,0.2088425779556311,Industry
Consumer Services,Retail,38,0.5209853578005703,Industry
Consumer Services,Travel & Leisure,10,0.8284178612671181,Industry
Consumer Services,Media,8,0.19239839146746185,Industry
Transportation,Airlines,39,0.11940137977731058,Industry
Transportation,Railroads,23,0.7073634544508849,Industry
Transportation,Logistics,87,0.26989592074757773,Industry
