parent,child,Count,Growth_Rate,Type
,"Suhl, Kreisfreie Stadt",1883,0.6590604141340983,Overall
"Suhl, Kreisfreie Stadt",Technology,146,0.9158518496561361,Sector
"Suhl, Kreisfreie Stadt",Healthcare,157,0.4265729368796849,Sector
"Suhl, Kreisfreie Stadt",Finance,134,0.49660433625778777,Sector
"Suhl, Kreisfreie Stadt",Energy,128,0.9222627201203759,Sector
"Suhl, Kreisfreie Stadt",Consumer Goods,127,0.028193538557866438,Sector
"Suhl, Kreisfreie Stadt",Utilities,235,0.2208877227003575,Sector
"Suhl, Kreisfreie Stadt",Real Estate,98,0.8376806608907086,Sector
"Suhl, Kreisfreie Stadt",Telecommunications,176,0.016082970105546157,Sector
"Suhl, Kreisfreie Stadt",Materials,150,0.23295541325113311,Sector
"Suhl, Kreisfreie Stadt",Industrials,282,0.7050807263007227,Sector
"Suhl, Kreisfreie Stadt",Consumer Services,64,0.9786111483636346,Sector
"Suhl, Kreisfreie Stadt",Transportation,186,0.3479851115295004,Sector
Technology,Software,7,0.7256805647037402,Industry
Technology,Hardware,70,0.6884352584427716,Industry
Technology,IT Services,69,0.7138568119650281,Industry
Healthcare,Pharmaceuticals,16,0.18293724011607515,Industry
Healthcare,Medical Devices,92,0.6480152894987289,Industry
Healthcare,Healthcare Services,49,0.21661798328195148,Industry
Finance,Banking,34,0.4494349633118442,Industry
Finance,Insurance,61,0.7423073048241677,Industry
Finance,Investment Services,39,0.8480249924443927,Industry
Energy,Oil & Gas,6,0.718624530950042,Industry
Energy,Renewable Energy,78,0.30144469586643985,Industry
Energy,Energy Exploration,44,0.08834285631839245,Industry
Consumer Goods,Food & Beverage,48,0.3613544139831667,Industry
Consumer Goods,Household Products,32,0.9094569373143848,Industry
Consumer Goods,Apparel,47,0.40711532803922923,Industry
Utilities,Electric,78,0.18450166636347098,Industry
Utilities,Water,79,0.32686668645710915,Industry
Utilities,Gas,78,0.6912479601390636,Industry
Real Estate,Residential,33,0.9384969229312476,Industry
Real Estate,Commercial,55,0.5694236646784384,Industry
Real Estate,Industrial,10,0.9912582227581194,Industry
Telecommunications,Mobile,91,0.898433396409476,Industry
Telecommunications,Broadband,18,0.7521392084436308,Industry
Telecommunications,Satellite,67,0.7486440251284913,Industry
Materials,Chemicals,50,0.09462289957917558,Industry
Materials,Metals & Mining,25,0.5757814686267971,Industry
Materials,Construction Materials,75,0.754692309412437,Industry
Industrials,Aerospace & Defense,97,0.6512797477581315,Industry
Industrials,Machinery,87,0.5949160856838753,Industry
Industrials,Industrial Services,98,0.5478147124123849,Industry
Consumer Services,Retail,55,0.4939856078806688,Industry
Consumer Services,Travel & Leisure,6,0.12327986194929408,Industry
Consumer Services,Media,3,0.6669213468241251,Industry
Transportation,Airlines,44,0.32356740715731247,Industry
Transportation,Railroads,81,0.3039420059986545,Industry
Transportation,Logistics,61,0.8770663591572019,Industry
