parent,child,Count,Growth_Rate,Type
,Virovitičko-podravska županija,1828,0.05223581915627018,Overall
Virovitičko-podravska županija,Technology,88,0.29166665080131937,Sector
Virovitičko-podravska županija,Healthcare,140,0.9019306811548092,Sector
Virovitičko-podravska županija,Finance,100,0.9979688588855836,Sector
Virovitičko-podravska županija,Energy,154,0.7969979799201702,Sector
Virovitičko-podravska županija,Consumer Goods,237,0.6101244277724499,Sector
Virovitičko-podravska županija,Utilities,204,0.5964150152159576,Sector
Virovitičko-podravska županija,Real Estate,93,0.8200567222735037,Sector
Virovitičko-podravska županija,Telecommunications,201,0.3564256653841874,Sector
Virovitičko-podravska županija,Materials,210,0.13370719916523577,Sector
Virovitičko-podravska županija,Industrials,134,0.7384923971673573,Sector
Virovitičko-podravska županija,Consumer Services,102,0.5640621327129404,Sector
Virovitičko-podravska županija,Transportation,165,0.5281857619488919,Sector
Technology,Software,41,0.3610108013505823,Industry
Technology,Hardware,37,0.5781988655113325,Industry
Technology,IT Services,10,0.8158603485598501,Industry
Healthcare,Pharmaceuticals,37,0.43172574025780897,Industry
Healthcare,Medical Devices,64,0.7251033468444683,Industry
Healthcare,Healthcare Services,39,0.27885904016005414,Industry
Finance,Banking,62,0.19356603777947778,Industry
Finance,Insurance,12,0.9561513558082777,Industry
Finance,Investment Services,26,0.6416331419090571,Industry
Energy,Oil & Gas,59,0.4566006325740608,Industry
Energy,Renewable Energy,91,0.3950917667512611,Industry
Energy,Energy Exploration,4,0.9354004155163038,Industry
Consumer Goods,Food & Beverage,85,0.30213414668966043,Industry
Consumer Goods,Household Products,87,0.9076854403148403,Industry
Consumer Goods,Apparel,65,0.5942242178625912,Industry
Utilities,Electric,48,0.6945388441062306,Industry
Utilities,Water,69,0.4445610162246404,Industry
Utilities,Gas,87,0.7893516830596029,Industry
Real Estate,Residential,25,0.9378202144482558,Industry
Real Estate,Commercial,42,0.13357218192372944,Industry
Real Estate,Industrial,26,0.5530043770410679,Industry
Telecommunications,Mobile,71,0.6347565034805458,Industry
Telecommunications,Broadband,86,0.6198140931091404,Industry
Telecommunications,Satellite,44,0.38448927403772326,Industry
Materials,Chemicals,83,0.9774363109098224,Industry
Materials,Metals & Mining,30,0.7683446913397937,Industry
Materials,Construction Materials,97,0.9125475107580623,Industry
Industrials,Aerospace & Defense,65,0.5003090290801235,Industry
Industrials,Machinery,20,0.44692921003786634,Industry
Industrials,Industrial Services,49,0.4917844433381723,Industry
Consumer Services,Retail,48,0.056011576844771205,Industry
Consumer Services,Travel & Leisure,52,0.009302495491674612,Industry
Consumer Services,Media,2,0.7428231713377302,Industry
Transportation,Airlines,95,0.5177096733554669,Industry
Transportation,Railroads,52,0.939678057248594,Industry
Transportation,Logistics,18,0.6820501384302897,Industry
