parent,child,Count,Growth_Rate,Type
,Weilheim-Schongau,1927,0.20057391965265414,Overall
Weilheim-Schongau,Technology,136,0.9195713903171223,Sector
Weilheim-Schongau,Healthcare,179,0.6681514600528661,Sector
Weilheim-Schongau,Finance,182,0.3065086913892987,Sector
Weilheim-Schongau,Energy,234,0.457335520412402,Sector
Weilheim-Schongau,Consumer Goods,111,0.1954247896290171,Sector
Weilheim-Schongau,Utilities,143,0.6163479231619526,Sector
Weilheim-Schongau,Real Estate,190,0.6960074816327321,Sector
Weilheim-Schongau,Telecommunications,42,0.4013939358681964,Sector
Weilheim-Schongau,Materials,270,0.3294672088336301,Sector
Weilheim-Schongau,Industrials,137,0.33211376114688085,Sector
Weilheim-Schongau,Consumer Services,178,0.20781710018730692,Sector
Weilheim-Schongau,Transportation,125,0.2636937599628526,Sector
Technology,Software,55,0.1573024413370765,Industry
Technology,Hardware,24,0.3162802251115906,Industry
Technology,IT Services,57,0.4416604103534494,Industry
Healthcare,Pharmaceuticals,60,0.9394090063593477,Industry
Healthcare,Medical Devices,62,0.7306437231851619,Industry
Healthcare,Healthcare Services,57,0.20807831678469313,Industry
Finance,Banking,74,0.5258069018908758,Industry
Finance,Insurance,56,0.813917146629461,Industry
Finance,Investment Services,52,0.7694136853924094,Industry
Energy,Oil & Gas,79,0.6302711686717923,Industry
Energy,Renewable Energy,79,0.8130729469449226,Industry
Energy,Energy Exploration,76,0.247023131506396,Industry
Consumer Goods,Food & Beverage,0,0.8277669697127923,Industry
Consumer Goods,Household Products,76,0.26191166909695873,Industry
Consumer Goods,Apparel,35,0.26119816382433025,Industry
Utilities,Electric,41,0.5495912234934175,Industry
Utilities,Water,25,0.9293929219868452,Industry
Utilities,Gas,77,0.17497617284457834,Industry
Real Estate,Residential,91,0.1740770664918979,Industry
Real Estate,Commercial,81,0.7830708133232667,Industry
Real Estate,Industrial,18,0.5530991339070053,Industry
Telecommunications,Mobile,38,0.06125917420349947,Industry
Telecommunications,Broadband,1,0.601425300626747,Industry
Telecommunications,Satellite,3,0.09540593640843409,Industry
Materials,Chemicals,95,0.5321649036590097,Industry
Materials,Metals & Mining,99,0.07930227496025033,Industry
Materials,Construction Materials,76,0.3037514956758687,Industry
Industrials,Aerospace & Defense,86,0.4533438673922978,Industry
Industrials,Machinery,36,0.8853726312651631,Industry
Industrials,Industrial Services,15,0.3599887939673121,Industry
Consumer Services,Retail,41,0.137774163186555,Industry
Consumer Services,Travel & Leisure,91,0.06337757802259991,Industry
Consumer Services,Media,46,0.9122842212589497,Industry
Transportation,Airlines,35,0.2731509573268769,Industry
Transportation,Railroads,72,0.6236679374969477,Industry
Transportation,Logistics,18,0.7294521085134302,Industry
