parent,child,Count,Growth_Rate,Type
,Pohjois-Pohjanmaa,1349,0.1368869472438191,Overall
Pohjois-Pohjanmaa,Technology,46,0.6327346012414305,Sector
Pohjois-Pohjanmaa,Healthcare,148,0.11345853629795444,Sector
Pohjois-Pohjanmaa,Finance,110,0.7240170011102032,Sector
Pohjois-Pohjanmaa,Energy,143,0.13760043550810408,Sector
Pohjois-Pohjanmaa,Consumer Goods,94,0.5511203389540701,Sector
Pohjois-Pohjanmaa,Utilities,122,0.461279808874549,Sector
Pohjois-Pohjanmaa,Real Estate,45,0.17773805606075788,Sector
Pohjois-Pohjanmaa,Telecommunications,147,0.36318916992089056,Sector
Pohjois-Pohjanmaa,Materials,92,0.6923464740463205,Sector
Pohjois-Pohjanmaa,Industrials,221,0.7741898109832541,Sector
Pohjois-Pohjanmaa,Consumer Services,108,0.12809391856804242,Sector
Pohjois-Pohjanmaa,Transportation,73,0.7660259362813536,Sector
Technology,Software,24,0.7049371919691138,Industry
Technology,Hardware,13,0.7088308973877472,Industry
Technology,IT Services,9,0.6540960996528253,Industry
Healthcare,Pharmaceuticals,97,0.430296238548893,Industry
Healthcare,Medical Devices,25,0.5027920033457047,Industry
Healthcare,Healthcare Services,26,0.8478117391459739,Industry
Finance,Banking,14,0.1483191036052699,Industry
Finance,Insurance,67,0.6911899884019844,Industry
Finance,Investment Services,29,0.3844346482959996,Industry
Energy,Oil & Gas,77,0.4909831420111832,Industry
Energy,Renewable Energy,0,0.45999748202500634,Industry
Energy,Energy Exploration,66,0.7749013976277818,Industry
Consumer Goods,Food & Beverage,10,0.7606744401542888,Industry
Consumer Goods,Household Products,43,0.6735150435276358,Industry
Consumer Goods,Apparel,41,0.31945416159913,Industry
Utilities,Electric,17,0.7077295506577399,Industry
Utilities,Water,63,0.6394188263553632,Industry
Utilities,Gas,42,0.28379554660653517,Industry
Real Estate,Residential,1,0.3877390697805223,Industry
Real Estate,Commercial,32,0.5917852299044031,Industry
Real Estate,Industrial,12,0.4538614474337974,Industry
Telecommunications,Mobile,23,0.6005384765271246,Industry
Telecommunications,Broadband,95,0.22364350174423075,Industry
Telecommunications,Satellite,29,0.3250912405537061,Industry
Materials,Chemicals,38,0.12157024167930841,Industry
Materials,Metals & Mining,30,0.8854665694727207,Industry
Materials,Construction Materials,24,0.5514166297960477,Industry
Industrials,Aerospace & Defense,90,0.14875590001070638,Industry
Industrials,Machinery,72,0.8696693422465384,Industry
Industrials,Industrial Services,59,0.926136199691543,Industry
Consumer Services,Retail,21,0.024016785071156344,Industry
Consumer Services,Travel & Leisure,44,0.28308416942369685,Industry
Consumer Services,Media,43,0.8626620307518266,Industry
Transportation,Airlines,44,0.20617264380814482,Industry
Transportation,Railroads,0,0.02321370197126238,Industry
Transportation,Logistics,29,0.3971713842183302,Industry
