parent,child,Count,Growth_Rate,Type
,Liechtenstein,1771,0.40666864391915736,Overall
Liechtenstein,Technology,125,0.06099770071712485,Sector
Liechtenstein,Healthcare,52,0.23432438392451882,Sector
Liechtenstein,Finance,214,0.774737491500526,Sector
Liechtenstein,Energy,112,0.3739781139739289,Sector
Liechtenstein,Consumer Goods,260,0.14832624510443748,Sector
Liechtenstein,Utilities,205,0.020470069145795633,Sector
Liechtenstein,Real Estate,97,0.9979918602295798,Sector
Liechtenstein,Telecommunications,110,0.3802878656887907,Sector
Liechtenstein,Materials,101,0.7586529830118492,Sector
Liechtenstein,Industrials,166,0.6613609440315837,Sector
Liechtenstein,Consumer Services,153,0.9693121528626838,Sector
Liechtenstein,Transportation,176,0.7648194838335876,Sector
Technology,Software,17,0.6614992920619792,Industry
Technology,Hardware,59,0.5642397446226063,Industry
Technology,IT Services,49,0.7379707616945076,Industry
Healthcare,Pharmaceuticals,18,0.35156368244244973,Industry
Healthcare,Medical Devices,8,0.08535324102995434,Industry
Healthcare,Healthcare Services,26,0.34800448488283087,Industry
Finance,Banking,56,0.4867044997620409,Industry
Finance,Insurance,65,0.17516642765193136,Industry
Finance,Investment Services,93,0.4584257384397208,Industry
Energy,Oil & Gas,65,0.7184214010362805,Industry
Energy,Renewable Energy,25,0.06739979614032521,Industry
Energy,Energy Exploration,22,0.6087051101530512,Industry
Consumer Goods,Food & Beverage,92,0.6492831300136374,Industry
Consumer Goods,Household Products,93,0.44143746576053433,Industry
Consumer Goods,Apparel,75,0.775994119738002,Industry
Utilities,Electric,59,0.917416835069438,Industry
Utilities,Water,69,0.7084759719956508,Industry
Utilities,Gas,77,0.39491286521755276,Industry
Real Estate,Residential,3,0.30253789248395513,Industry
Real Estate,Commercial,74,0.3564613178119904,Industry
Real Estate,Industrial,20,0.9518136017699731,Industry
Telecommunications,Mobile,3,0.005491420900914479,Industry
Telecommunications,Broadband,81,0.9848013306295964,Industry
Telecommunications,Satellite,26,0.39419482435343656,Industry
Materials,Chemicals,71,0.8094547911571832,Industry
Materials,Metals & Mining,24,0.2501365285524243,Industry
Materials,Construction Materials,6,0.9972650368284122,Industry
Industrials,Aerospace & Defense,37,0.6828167844515644,Industry
Industrials,Machinery,86,0.9071869253801961,Industry
Industrials,Industrial Services,43,0.47492779930651585,Industry
Consumer Services,Retail,39,0.6931890070895393,Industry
Consumer Services,Travel & Leisure,64,0.3096315826205228,Industry
Consumer Services,Media,50,0.21018472581593595,Industry
Transportation,Airlines,45,0.8934935564490468,Industry
Transportation,Railroads,32,0.6823948249964932,Industry
Transportation,Logistics,99,0.3180575296485627,Industry
