parent,child,Count,Growth_Rate,Type
,Corse-du-Sud,1863,0.43212590011879715,Overall
Corse-du-Sud,Technology,176,0.5865138187277131,Sector
Corse-du-Sud,Healthcare,116,0.17695633117004406,Sector
Corse-du-Sud,Finance,97,0.23891249425802685,Sector
Corse-du-Sud,Energy,166,0.9985468539879101,Sector
Corse-du-Sud,Consumer Goods,94,0.2633956464969057,Sector
Corse-du-Sud,Utilities,143,0.872979179527034,Sector
Corse-du-Sud,Real Estate,154,0.34189115809199255,Sector
Corse-du-Sud,Telecommunications,235,0.53698087722943,Sector
Corse-du-Sud,Materials,195,0.4723599395990392,Sector
Corse-du-Sud,Industrials,163,0.22122546736341853,Sector
Corse-du-Sud,Consumer Services,144,0.7593050344290712,Sector
Corse-du-Sud,Transportation,180,0.18036357266517478,Sector
Technology,Software,50,0.8645513978477178,Industry
Technology,Hardware,36,0.40827776560546125,Industry
Technology,IT Services,90,0.08687217618517384,Industry
Healthcare,Pharmaceuticals,45,0.8103215642976211,Industry
Healthcare,Medical Devices,54,0.4751258215908466,Industry
Healthcare,Healthcare Services,17,0.823293714935881,Industry
Finance,Banking,32,0.4103680752815495,Industry
Finance,Insurance,38,0.1672839693450301,Industry
Finance,Investment Services,27,0.6470662253587409,Industry
Energy,Oil & Gas,42,0.6149766104393594,Industry
Energy,Renewable Energy,87,0.7476238618491768,Industry
Energy,Energy Exploration,37,0.6024157956540507,Industry
Consumer Goods,Food & Beverage,41,0.7316959039723894,Industry
Consumer Goods,Household Products,29,0.47227121939534467,Industry
Consumer Goods,Apparel,24,0.3826477740812352,Industry
Utilities,Electric,63,0.26985905840369906,Industry
Utilities,Water,18,0.19733666953648898,Industry
Utilities,Gas,62,0.6950098410137836,Industry
Real Estate,Residential,19,0.019008141637249287,Industry
Real Estate,Commercial,75,0.6968472752529965,Industry
Real Estate,Industrial,60,0.43800356656779826,Industry
Telecommunications,Mobile,90,0.8492458165814384,Industry
Telecommunications,Broadband,78,0.40545863322347486,Industry
Telecommunications,Satellite,67,0.6534204363690799,Industry
Materials,Chemicals,80,0.5402447198862328,Industry
Materials,Metals & Mining,70,0.15262456202906827,Industry
Materials,Construction Materials,45,0.42794706841292185,Industry
Industrials,Aerospace & Defense,31,0.2763918895600379,Industry
Industrials,Machinery,59,0.13282354834663845,Industry
Industrials,Industrial Services,73,0.26973879142717716,Industry
Consumer Services,Retail,35,0.8243734370815742,Industry
Consumer Services,Travel & Leisure,28,0.9683579769840099,Industry
Consumer Services,Media,81,0.6074126068659899,Industry
Transportation,Airlines,25,0.8653131311449408,Industry
Transportation,Railroads,68,0.6692815620409244,Industry
Transportation,Logistics,87,0.895114010888332,Industry
