parent,child,Count,Growth_Rate,Type
,Mayenne,1979,0.5909318317521717,Overall
Mayenne,Technology,81,0.27874937001298705,Sector
Mayenne,Healthcare,119,0.6668964629796594,Sector
Mayenne,Finance,168,0.3080689443806718,Sector
Mayenne,Energy,149,0.5840237229883877,Sector
Mayenne,Consumer Goods,177,0.1872710405109428,Sector
Mayenne,Utilities,199,0.9906982107548228,Sector
Mayenne,Real Estate,148,0.2950517766028341,Sector
Mayenne,Telecommunications,147,0.4136769118157929,Sector
Mayenne,Materials,140,0.5133894520690409,Sector
Mayenne,Industrials,244,0.23792538103583738,Sector
Mayenne,Consumer Services,169,0.9424237773041536,Sector
Mayenne,Transportation,238,0.282366375644741,Sector
Technology,Software,58,0.058766204625097074,Industry
Technology,Hardware,14,0.671464261567118,Industry
Technology,IT Services,9,0.6148486132681193,Industry
Healthcare,Pharmaceuticals,27,0.7242673424387627,Industry
Healthcare,Medical Devices,86,0.40486869357178235,Industry
Healthcare,Healthcare Services,6,0.3210016088398393,Industry
Finance,Banking,47,0.5847507487299092,Industry
Finance,Insurance,95,0.2678566390329229,Industry
Finance,Investment Services,26,0.7159359575684956,Industry
Energy,Oil & Gas,44,0.41282861580714125,Industry
Energy,Renewable Energy,12,0.20930010699262624,Industry
Energy,Energy Exploration,93,0.5746195806708638,Industry
Consumer Goods,Food & Beverage,81,0.8616121601151475,Industry
Consumer Goods,Household Products,2,0.26297133729323463,Industry
Consumer Goods,Apparel,94,0.5048513898240267,Industry
Utilities,Electric,55,0.8837282951128209,Industry
Utilities,Water,87,0.037245875342313384,Industry
Utilities,Gas,57,0.4560324171902287,Industry
Real Estate,Residential,58,0.35548643970920335,Industry
Real Estate,Commercial,9,0.3598218660252146,Industry
Real Estate,Industrial,81,0.2938637306485742,Industry
Telecommunications,Mobile,35,0.9860529533959125,Industry
Telecommunications,Broadband,40,0.11482493049229647,Industry
Telecommunications,Satellite,72,0.1614634240906404,Industry
Materials,Chemicals,60,0.08920211435330128,Industry
Materials,Metals & Mining,62,0.0956965305880002,Industry
Materials,Construction Materials,18,0.16459134200530057,Industry
Industrials,Aerospace & Defense,77,0.213245457451689,Industry
Industrials,Machinery,87,0.6596594530023805,Industry
Industrials,Industrial Services,80,0.023705844718610702,Industry
Consumer Services,Retail,35,0.9308727988955832,Industry
Consumer Services,Travel & Leisure,61,0.7962015883508616,Industry
Consumer Services,Media,73,0.24131222342381808,Industry
Transportation,Airlines,97,0.7606524775689594,Industry
Transportation,Railroads,98,0.09429172611606362,Industry
Transportation,Logistics,43,0.16469808855432355,Industry
