parent,child,Count,Growth_Rate,Type
,Regionalverband Saarbrücken,1759,0.4593106203054971,Overall
Regionalverband Saarbrücken,Technology,138,0.09509622612622615,Sector
Regionalverband Saarbrücken,Healthcare,208,0.7880830742470584,Sector
Regionalverband Saarbrücken,Finance,41,0.5623301475417578,Sector
Regionalverband Saarbrücken,Energy,244,0.9133823911750876,Sector
Regionalverband Saarbrücken,Consumer Goods,147,0.0287734600014381,Sector
Regionalverband Saarbrücken,Utilities,219,0.004701813690363488,Sector
Regionalverband Saarbrücken,Real Estate,211,0.7237416742432329,Sector
Regionalverband Saarbrücken,Telecommunications,27,0.6756490304493193,Sector
Regionalverband Saarbrücken,Materials,228,0.22544439093920055,Sector
Regionalverband Saarbrücken,Industrials,109,0.9059442325460776,Sector
Regionalverband Saarbrücken,Consumer Services,32,0.3636831127384045,Sector
Regionalverband Saarbrücken,Transportation,155,0.169886027011801,Sector
Technology,Software,87,0.4865893669956941,Industry
Technology,Hardware,39,0.879178829391929,Industry
Technology,IT Services,12,0.45823993990842515,Industry
Healthcare,Pharmaceuticals,60,0.12956725118429568,Industry
Healthcare,Medical Devices,51,0.20096413069971963,Industry
Healthcare,Healthcare Services,97,0.06124923646565594,Industry
Finance,Banking,11,0.5821326362160042,Industry
Finance,Insurance,19,0.5792716619212591,Industry
Finance,Investment Services,11,0.8006526076507916,Industry
Energy,Oil & Gas,89,0.11023200114535237,Industry
Energy,Renewable Energy,96,0.11511623673117877,Industry
Energy,Energy Exploration,59,0.452879571942993,Industry
Consumer Goods,Food & Beverage,46,0.6239486754656778,Industry
Consumer Goods,Household Products,73,0.2160659924954661,Industry
Consumer Goods,Apparel,28,0.500270128767105,Industry
Utilities,Electric,54,0.344948064888177,Industry
Utilities,Water,95,0.49326807639961345,Industry
Utilities,Gas,70,0.16664064792996947,Industry
Real Estate,Residential,85,0.020942588001676588,Industry
Real Estate,Commercial,95,0.39953574406814374,Industry
Real Estate,Industrial,31,0.27379197559086343,Industry
Telecommunications,Mobile,11,0.9535053137651531,Industry
Telecommunications,Broadband,10,0.697769325010288,Industry
Telecommunications,Satellite,6,0.42064305680779146,Industry
Materials,Chemicals,60,0.5561054188453486,Industry
Materials,Metals & Mining,80,0.12064166443800695,Industry
Materials,Construction Materials,88,0.3494834279605715,Industry
Industrials,Aerospace & Defense,86,0.9435021626631307,Industry
Industrials,Machinery,18,0.863659917252205,Industry
Industrials,Industrial Services,5,0.804442454819004,Industry
Consumer Services,Retail,11,0.05150167977523501,Industry
Consumer Services,Travel & Leisure,11,0.18130545839493994,Industry
Consumer Services,Media,10,0.0382779983463184,Industry
Transportation,Airlines,37,0.5303523916393547,Industry
Transportation,Railroads,24,0.567377136155708,Industry
Transportation,Logistics,94,0.5882746994525334,Industry
