parent,child,Count,Growth_Rate,Type
,Alentejo Central,1818,0.5106933311251292,Overall
Alentejo Central,Technology,161,0.862595421432063,Sector
Alentejo Central,Healthcare,116,0.9571816827990871,Sector
Alentejo Central,Finance,156,0.05742639385166126,Sector
Alentejo Central,Energy,197,0.47861203320109924,Sector
Alentejo Central,Consumer Goods,160,0.8675079928615337,Sector
Alentejo Central,Utilities,149,0.31219853619940796,Sector
Alentejo Central,Real Estate,197,0.8746159208602606,Sector
Alentejo Central,Telecommunications,86,0.12402340663076217,Sector
Alentejo Central,Materials,126,0.04377010852597396,Sector
Alentejo Central,Industrials,213,0.6624618880955928,Sector
Alentejo Central,Consumer Services,91,0.4899263779146972,Sector
Alentejo Central,Transportation,166,0.6807969946435034,Sector
Technology,Software,23,0.6266117065431701,Industry
Technology,Hardware,72,0.4868812305741079,Industry
Technology,IT Services,66,0.7696457795714826,Industry
Healthcare,Pharmaceuticals,15,0.7325586396879622,Industry
Healthcare,Medical Devices,34,0.023846679422910744,Industry
Healthcare,Healthcare Services,67,0.358517757403085,Industry
Finance,Banking,27,0.5428123000479249,Industry
Finance,Insurance,88,0.33875615016105043,Industry
Finance,Investment Services,41,0.2185696419451345,Industry
Energy,Oil & Gas,73,0.7640845661258484,Industry
Energy,Renewable Energy,67,0.7121344979624008,Industry
Energy,Energy Exploration,57,0.4490688871473608,Industry
Consumer Goods,Food & Beverage,4,0.23970744305390002,Industry
Consumer Goods,Household Products,84,0.2991041834797792,Industry
Consumer Goods,Apparel,72,0.33889058473313405,Industry
Utilities,Electric,85,0.5395577223848054,Industry
Utilities,Water,46,0.8284923550162503,Industry
Utilities,Gas,18,0.8830937114540889,Industry
Real Estate,Residential,82,0.19789847244310332,Industry
Real Estate,Commercial,71,0.785518135944208,Industry
Real Estate,Industrial,44,0.6342627184476703,Industry
Telecommunications,Mobile,19,0.4104360061274561,Industry
Telecommunications,Broadband,37,0.6057141509617967,Industry
Telecommunications,Satellite,30,0.21020005279684462,Industry
Materials,Chemicals,21,0.19637153125102358,Industry
Materials,Metals & Mining,26,0.7320692561049219,Industry
Materials,Construction Materials,79,0.811396559025865,Industry
Industrials,Aerospace & Defense,57,0.914799634445733,Industry
Industrials,Machinery,99,0.25801065071293283,Industry
Industrials,Industrial Services,57,0.3568183065850091,Industry
Consumer Services,Retail,38,0.293898092571511,Industry
Consumer Services,Travel & Leisure,20,0.3490167204419171,Industry
Consumer Services,Media,33,0.6973088425349385,Industry
Transportation,Airlines,89,0.8664868231475725,Industry
Transportation,Railroads,13,0.032974551132937124,Industry
Transportation,Logistics,64,0.7785367286765452,Industry
