parent,child,Count,Growth_Rate,Type
,"Trier, Kreisfreie Stadt",1849,0.7380845845868341,Overall
"Trier, Kreisfreie Stadt",Technology,95,0.6161953566404903,Sector
"Trier, Kreisfreie Stadt",Healthcare,164,0.11431019609297666,Sector
"Trier, Kreisfreie Stadt",Finance,124,0.03663605979292195,Sector
"Trier, Kreisfreie Stadt",Energy,152,0.524453240248207,Sector
"Trier, Kreisfreie Stadt",Consumer Goods,148,0.16687159790226735,Sector
"Trier, Kreisfreie Stadt",Utilities,201,0.44826626827299587,Sector
"Trier, Kreisfreie Stadt",Real Estate,229,0.32435450207650085,Sector
"Trier, Kreisfreie Stadt",Telecommunications,181,0.5066144765797239,Sector
"Trier, Kreisfreie Stadt",Materials,154,0.6166302492467814,Sector
"Trier, Kreisfreie Stadt",Industrials,123,0.20698343213017312,Sector
"Trier, Kreisfreie Stadt",Consumer Services,161,0.5137369406926638,Sector
"Trier, Kreisfreie Stadt",Transportation,117,0.94050263275596,Sector
Technology,Software,10,0.44008619330184673,Industry
Technology,Hardware,56,0.8023354489878612,Industry
Technology,IT Services,29,0.27681434139945515,Industry
Healthcare,Pharmaceuticals,47,0.04483581643708967,Industry
Healthcare,Medical Devices,81,0.5495406060207647,Industry
Healthcare,Healthcare Services,36,0.0914095715911254,Industry
Finance,Banking,20,0.8943570419331622,Industry
Finance,Insurance,68,0.7857971285072526,Industry
Finance,Investment Services,36,0.4931353681484487,Industry
Energy,Oil & Gas,59,0.32454150965295214,Industry
Energy,Renewable Energy,2,0.6789205722560251,Industry
Energy,Energy Exploration,91,0.8470331303920724,Industry
Consumer Goods,Food & Beverage,69,0.2345929455633866,Industry
Consumer Goods,Household Products,69,0.1740273857952852,Industry
Consumer Goods,Apparel,10,0.5291018997909109,Industry
Utilities,Electric,94,0.40444555658724624,Industry
Utilities,Water,17,0.7073275299560576,Industry
Utilities,Gas,90,0.7881006983305205,Industry
Real Estate,Residential,94,0.9848344329016625,Industry
Real Estate,Commercial,81,0.6050433724630059,Industry
Real Estate,Industrial,54,0.1113785684960944,Industry
Telecommunications,Mobile,79,0.8703160017961961,Industry
Telecommunications,Broadband,60,0.23151030783005977,Industry
Telecommunications,Satellite,42,0.8066352197576573,Industry
Materials,Chemicals,53,0.1334756980970786,Industry
Materials,Metals & Mining,66,0.1977792121110873,Industry
Materials,Construction Materials,35,0.35095474258439174,Industry
Industrials,Aerospace & Defense,29,0.9042919125385668,Industry
Industrials,Machinery,88,0.30894728594082266,Industry
Industrials,Industrial Services,6,0.18485961141061602,Industry
Consumer Services,Retail,67,0.6486349883726873,Industry
Consumer Services,Travel & Leisure,93,0.9353595867600384,Industry
Consumer Services,Media,1,0.7125814861849757,Industry
Transportation,Airlines,25,0.7463615324010718,Industry
Transportation,Railroads,28,0.12310866885327931,Industry
Transportation,Logistics,64,0.9383763002559308,Industry
