parent,child,Count,Growth_Rate,Type
,Haute-Marne,1916,0.2991082178358999,Overall
Haute-Marne,Technology,170,0.7319079435732391,Sector
Haute-Marne,Healthcare,220,0.8501719665543213,Sector
Haute-Marne,Finance,181,0.6416441717350937,Sector
Haute-Marne,Energy,197,0.678863277030151,Sector
Haute-Marne,Consumer Goods,127,0.14203450743477086,Sector
Haute-Marne,Utilities,74,0.9843443580227883,Sector
Haute-Marne,Real Estate,159,0.39108334559224367,Sector
Haute-Marne,Telecommunications,184,0.013279865945200475,Sector
Haute-Marne,Materials,98,0.9148430832254535,Sector
Haute-Marne,Industrials,111,0.8960052966837497,Sector
Haute-Marne,Consumer Services,211,0.9518148455470895,Sector
Haute-Marne,Transportation,184,0.8729153140690356,Sector
Technology,Software,70,0.5662565475208835,Industry
Technology,Hardware,26,0.9541693997961422,Industry
Technology,IT Services,74,0.696418901473687,Industry
Healthcare,Pharmaceuticals,83,0.33089588609017595,Industry
Healthcare,Medical Devices,47,0.04991041071975311,Industry
Healthcare,Healthcare Services,90,0.08159630828077158,Industry
Finance,Banking,85,0.6601045689830546,Industry
Finance,Insurance,73,0.7552962559522111,Industry
Finance,Investment Services,23,0.9283780730740046,Industry
Energy,Oil & Gas,83,0.604780547996853,Industry
Energy,Renewable Energy,83,0.5369279789545175,Industry
Energy,Energy Exploration,31,0.9098099169574639,Industry
Consumer Goods,Food & Beverage,96,0.3626449020982453,Industry
Consumer Goods,Household Products,6,0.9953657163005561,Industry
Consumer Goods,Apparel,25,0.4957563370797239,Industry
Utilities,Electric,4,0.12634738469563944,Industry
Utilities,Water,47,0.09761250321274273,Industry
Utilities,Gas,23,0.36860822768768886,Industry
Real Estate,Residential,54,0.386390296085139,Industry
Real Estate,Commercial,58,0.9625463841954005,Industry
Real Estate,Industrial,47,0.6250144048345498,Industry
Telecommunications,Mobile,52,0.9382800671636438,Industry
Telecommunications,Broadband,35,0.6661324958173932,Industry
Telecommunications,Satellite,97,0.44477271133534446,Industry
Materials,Chemicals,70,0.39579297862446794,Industry
Materials,Metals & Mining,17,0.2392952080097398,Industry
Materials,Construction Materials,11,0.198588522667681,Industry
Industrials,Aerospace & Defense,42,0.42800863696767977,Industry
Industrials,Machinery,34,0.9923983284702436,Industry
Industrials,Industrial Services,35,0.3490666742302111,Industry
Consumer Services,Retail,58,0.8229248370801169,Industry
Consumer Services,Travel & Leisure,76,0.13634049624219713,Industry
Consumer Services,Media,77,0.8274619880829919,Industry
Transportation,Airlines,51,0.9392949420319996,Industry
Transportation,Railroads,42,0.45814177180445714,Industry
Transportation,Logistics,91,0.4529630274010542,Industry
