parent,child,Count,Growth_Rate,Type
,Posavska,1870,0.6650283006146547,Overall
Posavska,Technology,206,0.5093780516382014,Sector
Posavska,Healthcare,107,0.2675377316173737,Sector
Posavska,Finance,226,0.13081454496157074,Sector
Posavska,Energy,194,0.4624899598560763,Sector
Posavska,Consumer Goods,94,0.6542067845824517,Sector
Posavska,Utilities,143,0.29592068567005214,Sector
Posavska,Real Estate,138,0.1343174539305595,Sector
Posavska,Telecommunications,140,0.9113971553218577,Sector
Posavska,Materials,153,0.7911271477836557,Sector
Posavska,Industrials,168,0.7211616353555023,Sector
Posavska,Consumer Services,162,0.2152895466752469,Sector
Posavska,Transportation,139,0.015282017367969303,Sector
Technology,Software,72,0.9735706913617297,Industry
Technology,Hardware,62,0.4508763207283629,Industry
Technology,IT Services,72,0.3517971264655595,Industry
Healthcare,Pharmaceuticals,0,0.6542780919131002,Industry
Healthcare,Medical Devices,16,0.6795854986007595,Industry
Healthcare,Healthcare Services,91,0.6526832251232897,Industry
Finance,Banking,48,0.3393090088757966,Industry
Finance,Insurance,92,0.19500880116121977,Industry
Finance,Investment Services,86,0.1789236548215246,Industry
Energy,Oil & Gas,94,0.529872507033854,Industry
Energy,Renewable Energy,97,0.1525289889429251,Industry
Energy,Energy Exploration,3,0.3986443109350958,Industry
Consumer Goods,Food & Beverage,57,0.33118347947657933,Industry
Consumer Goods,Household Products,31,0.21014280742897706,Industry
Consumer Goods,Apparel,6,0.8936612820086458,Industry
Utilities,Electric,77,0.5156536830056141,Industry
Utilities,Water,63,0.8058322436267605,Industry
Utilities,Gas,3,0.672670592268438,Industry
Real Estate,Residential,48,0.7216956403214325,Industry
Real Estate,Commercial,68,0.19643059208742109,Industry
Real Estate,Industrial,22,0.28208468659508257,Industry
Telecommunications,Mobile,77,0.035484224403123266,Industry
Telecommunications,Broadband,36,0.43498525490795414,Industry
Telecommunications,Satellite,27,0.5600942927703014,Industry
Materials,Chemicals,23,0.32684942402634565,Industry
Materials,Metals & Mining,99,0.38573160032167786,Industry
Materials,Construction Materials,31,0.6177252879025014,Industry
Industrials,Aerospace & Defense,78,0.09024085870618848,Industry
Industrials,Machinery,57,0.4905312087417696,Industry
Industrials,Industrial Services,33,0.47095774687168424,Industry
Consumer Services,Retail,96,0.2514254343862783,Industry
Consumer Services,Travel & Leisure,30,0.8009320335739974,Industry
Consumer Services,Media,36,0.17536085620687336,Industry
Transportation,Airlines,2,0.25561963897692663,Industry
Transportation,Railroads,46,0.866363602149701,Industry
Transportation,Logistics,91,0.5765059227599842,Industry
