parent,child,Count,Growth_Rate,Type
,Lecce,1746,0.18745396010810844,Overall
Lecce,Technology,136,0.8167078973971548,Sector
Lecce,Healthcare,70,0.6505143640004004,Sector
Lecce,Finance,190,0.6673403994496037,Sector
Lecce,Energy,119,0.3120709524198326,Sector
Lecce,Consumer Goods,167,0.6405871344687787,Sector
Lecce,Utilities,209,0.12531305684932148,Sector
Lecce,Real Estate,162,0.6301116620320371,Sector
Lecce,Telecommunications,177,0.805221471426574,Sector
Lecce,Materials,126,0.021449466402082562,Sector
Lecce,Industrials,121,0.4563197895329394,Sector
Lecce,Consumer Services,54,0.666304484898299,Sector
Lecce,Transportation,215,0.857193264243322,Sector
Technology,Software,6,0.11933035605152942,Industry
Technology,Hardware,86,0.5225032842657212,Industry
Technology,IT Services,44,0.46578046805282924,Industry
Healthcare,Pharmaceuticals,7,0.007527105663567513,Industry
Healthcare,Medical Devices,58,0.8249986734910926,Industry
Healthcare,Healthcare Services,5,0.6197355785663272,Industry
Finance,Banking,57,0.7972434250876538,Industry
Finance,Insurance,57,0.41452882400437263,Industry
Finance,Investment Services,76,0.7843790563208448,Industry
Energy,Oil & Gas,41,0.8163351898280747,Industry
Energy,Renewable Energy,45,0.686690924286852,Industry
Energy,Energy Exploration,33,0.4189530133433571,Industry
Consumer Goods,Food & Beverage,62,0.6756819670501508,Industry
Consumer Goods,Household Products,32,0.8511770324107241,Industry
Consumer Goods,Apparel,73,0.8965356524491807,Industry
Utilities,Electric,71,0.013505378708362548,Industry
Utilities,Water,67,0.4018994834582258,Industry
Utilities,Gas,71,0.9036436385865348,Industry
Real Estate,Residential,96,0.927702909810303,Industry
Real Estate,Commercial,52,0.6329791455202461,Industry
Real Estate,Industrial,14,0.6220825088455523,Industry
Telecommunications,Mobile,79,0.8480239217888634,Industry
Telecommunications,Broadband,63,0.9732261291926116,Industry
Telecommunications,Satellite,35,0.9647618608131182,Industry
Materials,Chemicals,11,0.6863992141442279,Industry
Materials,Metals & Mining,41,0.9966419756353063,Industry
Materials,Construction Materials,74,0.4592172635662015,Industry
Industrials,Aerospace & Defense,6,0.3195211503595369,Industry
Industrials,Machinery,80,0.1457623795197186,Industry
Industrials,Industrial Services,35,0.12773148181648852,Industry
Consumer Services,Retail,26,0.6522104824124572,Industry
Consumer Services,Travel & Leisure,28,0.9287638416544796,Industry
Consumer Services,Media,0,0.5056798361393128,Industry
Transportation,Airlines,77,0.9767815457962318,Industry
Transportation,Railroads,62,0.5132648306344145,Industry
Transportation,Logistics,76,0.37701137279849817,Industry
