parent,child,Count,Growth_Rate,Type
,Neuburg-Schrobenhausen,2028,0.14221861839656835,Overall
Neuburg-Schrobenhausen,Technology,104,0.04723663085389418,Sector
Neuburg-Schrobenhausen,Healthcare,270,0.2049472224982759,Sector
Neuburg-Schrobenhausen,Finance,50,0.6274414292299335,Sector
Neuburg-Schrobenhausen,Energy,159,0.29762513904277876,Sector
Neuburg-Schrobenhausen,Consumer Goods,208,0.7807098143125397,Sector
Neuburg-Schrobenhausen,Utilities,191,0.3605980324339223,Sector
Neuburg-Schrobenhausen,Real Estate,161,0.39301783945699176,Sector
Neuburg-Schrobenhausen,Telecommunications,154,0.5131690230251174,Sector
Neuburg-Schrobenhausen,Materials,163,0.6387966694271675,Sector
Neuburg-Schrobenhausen,Industrials,172,0.15154107962612096,Sector
Neuburg-Schrobenhausen,Consumer Services,217,0.25975201091089317,Sector
Neuburg-Schrobenhausen,Transportation,179,0.9968843611836568,Sector
Technology,Software,22,0.09729210594423288,Industry
Technology,Hardware,59,0.16314642736356244,Industry
Technology,IT Services,23,0.777533761016509,Industry
Healthcare,Pharmaceuticals,98,0.24801513744510595,Industry
Healthcare,Medical Devices,78,0.8406436628027925,Industry
Healthcare,Healthcare Services,94,0.7013721349675189,Industry
Finance,Banking,8,0.4980487671651549,Industry
Finance,Insurance,26,0.5667389433450327,Industry
Finance,Investment Services,16,0.9420919634126638,Industry
Energy,Oil & Gas,99,0.5064480501234531,Industry
Energy,Renewable Energy,10,0.001255647314624464,Industry
Energy,Energy Exploration,50,0.7866951062864856,Industry
Consumer Goods,Food & Beverage,90,0.13958174757757635,Industry
Consumer Goods,Household Products,65,0.6825823176660801,Industry
Consumer Goods,Apparel,53,0.4332924722616963,Industry
Utilities,Electric,31,0.8287311151573448,Industry
Utilities,Water,62,0.07136653185973685,Industry
Utilities,Gas,98,0.9290937594808737,Industry
Real Estate,Residential,8,0.5940957412856964,Industry
Real Estate,Commercial,75,0.4454248022539694,Industry
Real Estate,Industrial,78,0.4159556012483946,Industry
Telecommunications,Mobile,21,0.7196174554987139,Industry
Telecommunications,Broadband,49,0.18358112645265257,Industry
Telecommunications,Satellite,84,0.9043077500131379,Industry
Materials,Chemicals,96,0.20018849241512016,Industry
Materials,Metals & Mining,64,0.7091140981483927,Industry
Materials,Construction Materials,3,0.4298764164245763,Industry
Industrials,Aerospace & Defense,41,0.12246065662899774,Industry
Industrials,Machinery,32,0.05690731708418928,Industry
Industrials,Industrial Services,99,0.5749863428249731,Industry
Consumer Services,Retail,41,0.148808405125747,Industry
Consumer Services,Travel & Leisure,99,0.01641330086607795,Industry
Consumer Services,Media,77,0.5417054005530738,Industry
Transportation,Airlines,27,0.945407573134253,Industry
Transportation,Railroads,63,0.20047698663307467,Industry
Transportation,Logistics,89,0.7782590261662629,Industry
