parent,child,Count,Growth_Rate,Type
,Cádiz,1595,0.2165850417972487,Overall
Cádiz,Technology,157,0.5967647004224556,Sector
Cádiz,Healthcare,107,0.3347368943151371,Sector
Cádiz,Finance,133,0.6914624926322903,Sector
Cádiz,Energy,174,0.757251764437505,Sector
Cádiz,Consumer Goods,80,0.6223432464597839,Sector
Cádiz,Utilities,117,0.5537910291930366,Sector
Cádiz,Real Estate,179,0.9953595105683458,Sector
Cádiz,Telecommunications,84,0.3737136473259014,Sector
Cádiz,Materials,56,0.6431095663276609,Sector
Cádiz,Industrials,177,0.012887146123150117,Sector
Cádiz,Consumer Services,158,0.8186113137838572,Sector
Cádiz,Transportation,173,0.1917611798196973,Sector
Technology,Software,68,0.6294171486870703,Industry
Technology,Hardware,7,0.11950916884213592,Industry
Technology,IT Services,82,0.17233242645377322,Industry
Healthcare,Pharmaceuticals,22,0.5772712246345226,Industry
Healthcare,Medical Devices,61,0.6912489266295876,Industry
Healthcare,Healthcare Services,24,0.16283386762512575,Industry
Finance,Banking,97,0.6437718457707473,Industry
Finance,Insurance,9,0.4400511592476567,Industry
Finance,Investment Services,27,0.6544965238313003,Industry
Energy,Oil & Gas,87,0.013319306078828363,Industry
Energy,Renewable Energy,43,0.7542161194486179,Industry
Energy,Energy Exploration,44,0.6196921599084304,Industry
Consumer Goods,Food & Beverage,33,0.8407359479871802,Industry
Consumer Goods,Household Products,44,0.11325382921522142,Industry
Consumer Goods,Apparel,3,0.7362817898766442,Industry
Utilities,Electric,40,0.9336509543062425,Industry
Utilities,Water,65,0.04399337810390658,Industry
Utilities,Gas,12,0.8570090673607095,Industry
Real Estate,Residential,19,0.7887655048667271,Industry
Real Estate,Commercial,69,0.1915219962459208,Industry
Real Estate,Industrial,91,0.23730394731344928,Industry
Telecommunications,Mobile,63,0.3384273200751421,Industry
Telecommunications,Broadband,6,0.8139658141965426,Industry
Telecommunications,Satellite,15,0.8432163508515755,Industry
Materials,Chemicals,55,0.04961077909445266,Industry
Materials,Metals & Mining,1,0.5727812848421239,Industry
Materials,Construction Materials,0,0.8359802571027778,Industry
Industrials,Aerospace & Defense,18,0.5292494387624885,Industry
Industrials,Machinery,79,0.2976205695035521,Industry
Industrials,Industrial Services,80,0.8304056069898701,Industry
Consumer Services,Retail,9,0.8364286419070914,Industry
Consumer Services,Travel & Leisure,67,0.3425284127405097,Industry
Consumer Services,Media,82,0.7069549826165635,Industry
Transportation,Airlines,77,0.9403931392066601,Industry
Transportation,Railroads,69,0.6919877575679424,Industry
Transportation,Logistics,27,0.5024558320570794,Industry
