parent,child,Count,Growth_Rate,Type
,Teruel,1588,0.6583009811124502,Overall
Teruel,Technology,124,0.2783596908670134,Sector
Teruel,Healthcare,190,0.20390935632856377,Sector
Teruel,Finance,78,0.028104673790041,Sector
Teruel,Energy,133,0.9844240512439896,Sector
Teruel,Consumer Goods,122,0.9529248957866797,Sector
Teruel,Utilities,124,0.9443900043412776,Sector
Teruel,Real Estate,95,0.6966070186582877,Sector
Teruel,Telecommunications,20,0.3983302644414024,Sector
Teruel,Materials,218,0.06844770986118165,Sector
Teruel,Industrials,173,0.7437207428411277,Sector
Teruel,Consumer Services,115,0.13185723054107124,Sector
Teruel,Transportation,196,0.6599042550900918,Sector
Technology,Software,5,0.11188825488939524,Industry
Technology,Hardware,80,0.7115089459934193,Industry
Technology,IT Services,39,0.8742499124092944,Industry
Healthcare,Pharmaceuticals,95,0.4157475776716293,Industry
Healthcare,Medical Devices,26,0.0016616621344691662,Industry
Healthcare,Healthcare Services,69,0.8007970154377068,Industry
Finance,Banking,26,0.3358451019196377,Industry
Finance,Insurance,50,0.32414408575986275,Industry
Finance,Investment Services,2,0.0029120118324412747,Industry
Energy,Oil & Gas,22,0.42264691944213073,Industry
Energy,Renewable Energy,33,0.25471922274030423,Industry
Energy,Energy Exploration,78,0.5748940489208437,Industry
Consumer Goods,Food & Beverage,82,0.21767797633529784,Industry
Consumer Goods,Household Products,31,0.5971825013914751,Industry
Consumer Goods,Apparel,9,0.9841259409035479,Industry
Utilities,Electric,5,0.13261636231555807,Industry
Utilities,Water,89,0.11560696361408496,Industry
Utilities,Gas,30,0.07820833444980868,Industry
Real Estate,Residential,13,0.10491939728634025,Industry
Real Estate,Commercial,74,0.8909843413355316,Industry
Real Estate,Industrial,8,0.9624071507321199,Industry
Telecommunications,Mobile,5,0.18090159405300132,Industry
Telecommunications,Broadband,4,0.9450762408168234,Industry
Telecommunications,Satellite,11,0.385704966827202,Industry
Materials,Chemicals,42,0.6742085816440857,Industry
Materials,Metals & Mining,87,0.7882388566859889,Industry
Materials,Construction Materials,89,0.7497867501547194,Industry
Industrials,Aerospace & Defense,69,0.6431167229166114,Industry
Industrials,Machinery,66,0.6793187340672671,Industry
Industrials,Industrial Services,38,0.7600908176770398,Industry
Consumer Services,Retail,51,0.9369112512228721,Industry
Consumer Services,Travel & Leisure,55,0.3444907660290307,Industry
Consumer Services,Media,9,0.4957095156604048,Industry
Transportation,Airlines,83,0.4169710340656436,Industry
Transportation,Railroads,70,0.9301706973260212,Industry
Transportation,Logistics,43,0.5366508824721181,Industry
