parent,child,Count,Growth_Rate,Type
,Pomoravska oblast,1989,0.537268856098451,Overall
Pomoravska oblast,Technology,142,0.7204241444637961,Sector
Pomoravska oblast,Healthcare,129,0.4334201357975278,Sector
Pomoravska oblast,Finance,117,0.3851769355844109,Sector
Pomoravska oblast,Energy,160,0.9852718365059456,Sector
Pomoravska oblast,Consumer Goods,136,0.4398480744896166,Sector
Pomoravska oblast,Utilities,118,0.6580211399270368,Sector
Pomoravska oblast,Real Estate,252,0.3856352041985708,Sector
Pomoravska oblast,Telecommunications,163,0.5905751826107853,Sector
Pomoravska oblast,Materials,133,0.6085903901575204,Sector
Pomoravska oblast,Industrials,210,0.9353537338692364,Sector
Pomoravska oblast,Consumer Services,213,0.5189154442475326,Sector
Pomoravska oblast,Transportation,216,0.2833609657661139,Sector
Technology,Software,11,0.12169363548023582,Industry
Technology,Hardware,60,0.2285601413923518,Industry
Technology,IT Services,71,0.21102839774882454,Industry
Healthcare,Pharmaceuticals,7,0.5893812817602608,Industry
Healthcare,Medical Devices,59,0.36987638016443947,Industry
Healthcare,Healthcare Services,63,0.202191788979886,Industry
Finance,Banking,32,0.47626985660115384,Industry
Finance,Insurance,15,0.9220336861243228,Industry
Finance,Investment Services,70,0.3558949084274311,Industry
Energy,Oil & Gas,67,0.49844374863151675,Industry
Energy,Renewable Energy,30,0.20625309225934663,Industry
Energy,Energy Exploration,63,0.5941746423911755,Industry
Consumer Goods,Food & Beverage,69,0.41344967326623516,Industry
Consumer Goods,Household Products,10,0.9266956690637635,Industry
Consumer Goods,Apparel,57,0.9177470303093728,Industry
Utilities,Electric,29,0.8071150884095618,Industry
Utilities,Water,8,0.2607860374506612,Industry
Utilities,Gas,81,0.7339706432424163,Industry
Real Estate,Residential,90,0.7254240240362149,Industry
Real Estate,Commercial,87,0.24441948065724028,Industry
Real Estate,Industrial,75,0.6272023446894114,Industry
Telecommunications,Mobile,60,0.8279229616937135,Industry
Telecommunications,Broadband,23,0.7468563378303673,Industry
Telecommunications,Satellite,80,0.2376534090173602,Industry
Materials,Chemicals,37,0.9432600112917229,Industry
Materials,Metals & Mining,42,0.120977360956246,Industry
Materials,Construction Materials,54,0.6199371498528887,Industry
Industrials,Aerospace & Defense,76,0.10416649517899967,Industry
Industrials,Machinery,92,0.6955401976223468,Industry
Industrials,Industrial Services,42,0.647662015578641,Industry
Consumer Services,Retail,99,0.06608855588383822,Industry
Consumer Services,Travel & Leisure,32,0.40345351606781066,Industry
Consumer Services,Media,82,0.08160856873464761,Industry
Transportation,Airlines,58,0.3299534325000718,Industry
Transportation,Railroads,86,0.5997443361320552,Industry
Transportation,Logistics,72,0.01694089513570829,Industry
