parent,child,Count,Growth_Rate,Type
,Linz-Wels,1596,0.045489813039560456,Overall
Linz-Wels,Technology,100,0.719745514033137,Sector
Linz-Wels,Healthcare,131,0.8771823187663916,Sector
Linz-Wels,Finance,103,0.8483828159321996,Sector
Linz-Wels,Energy,186,0.31320670615182356,Sector
Linz-Wels,Consumer Goods,28,0.3329580574305686,Sector
Linz-Wels,Utilities,129,0.9435527006853539,Sector
Linz-Wels,Real Estate,176,0.23229061887208702,Sector
Linz-Wels,Telecommunications,66,0.09392669750619675,Sector
Linz-Wels,Materials,116,0.2852028617123459,Sector
Linz-Wels,Industrials,188,0.3548952362221691,Sector
Linz-Wels,Consumer Services,207,0.27694819736609333,Sector
Linz-Wels,Transportation,166,0.3775255346824582,Sector
Technology,Software,40,0.24567054325314086,Industry
Technology,Hardware,59,0.10029295762121992,Industry
Technology,IT Services,1,0.5981772746945513,Industry
Healthcare,Pharmaceuticals,69,0.5064261651879397,Industry
Healthcare,Medical Devices,16,0.8355869627526632,Industry
Healthcare,Healthcare Services,46,0.007339815138223793,Industry
Finance,Banking,5,0.915424799487521,Industry
Finance,Insurance,18,0.6598563658807923,Industry
Finance,Investment Services,80,0.3378170227572914,Industry
Energy,Oil & Gas,35,0.6838272162268453,Industry
Energy,Renewable Energy,82,0.3662117416272288,Industry
Energy,Energy Exploration,69,0.6246890090772764,Industry
Consumer Goods,Food & Beverage,10,0.06278225130690995,Industry
Consumer Goods,Household Products,6,0.589051582099498,Industry
Consumer Goods,Apparel,12,0.37749879254661933,Industry
Utilities,Electric,33,0.9722529517152154,Industry
Utilities,Water,51,0.5704357204943493,Industry
Utilities,Gas,45,0.793834975877949,Industry
Real Estate,Residential,68,0.7386269606041095,Industry
Real Estate,Commercial,16,0.13354495476576744,Industry
Real Estate,Industrial,92,0.6291945632080518,Industry
Telecommunications,Mobile,13,0.33282494970478704,Industry
Telecommunications,Broadband,17,0.9021033487143599,Industry
Telecommunications,Satellite,36,0.7504885881682801,Industry
Materials,Chemicals,12,0.08873653332311748,Industry
Materials,Metals & Mining,20,0.8131226327807146,Industry
Materials,Construction Materials,84,0.053163059964920656,Industry
Industrials,Aerospace & Defense,57,0.5629463484704472,Industry
Industrials,Machinery,53,0.4617624512804299,Industry
Industrials,Industrial Services,78,0.9413688277860368,Industry
Consumer Services,Retail,67,0.37758430408756893,Industry
Consumer Services,Travel & Leisure,45,0.3680848352570535,Industry
Consumer Services,Media,95,0.5665940450309404,Industry
Transportation,Airlines,88,0.2921286470808149,Industry
Transportation,Railroads,77,0.43843085026974804,Industry
Transportation,Logistics,1,0.932682272925353,Industry
