parent,child,Count,Growth_Rate,Type
,Schleswig-Flensburg,1578,0.8670223793974796,Overall
Schleswig-Flensburg,Technology,129,0.6228493709895438,Sector
Schleswig-Flensburg,Healthcare,128,0.06612660217220323,Sector
Schleswig-Flensburg,Finance,117,0.2404192302758088,Sector
Schleswig-Flensburg,Energy,147,0.8924425921852025,Sector
Schleswig-Flensburg,Consumer Goods,108,0.5431264815892652,Sector
Schleswig-Flensburg,Utilities,176,0.9347374599453712,Sector
Schleswig-Flensburg,Real Estate,60,0.7286745244762093,Sector
Schleswig-Flensburg,Telecommunications,158,0.9632801308960267,Sector
Schleswig-Flensburg,Materials,151,0.10308629452290108,Sector
Schleswig-Flensburg,Industrials,152,0.05698213118639561,Sector
Schleswig-Flensburg,Consumer Services,156,0.31798586212184554,Sector
Schleswig-Flensburg,Transportation,96,0.8992873222858483,Sector
Technology,Software,63,0.8964646586867844,Industry
Technology,Hardware,60,0.9500146320708394,Industry
Technology,IT Services,6,0.2748692448154043,Industry
Healthcare,Pharmaceuticals,60,0.5487406323595506,Industry
Healthcare,Medical Devices,7,0.5296210971057886,Industry
Healthcare,Healthcare Services,61,0.512660188143817,Industry
Finance,Banking,23,0.2680002238254511,Industry
Finance,Insurance,89,0.9468652249220024,Industry
Finance,Investment Services,5,0.18763434763715825,Industry
Energy,Oil & Gas,55,0.7557735603803422,Industry
Energy,Renewable Energy,16,0.09804869610314304,Industry
Energy,Energy Exploration,76,0.5724209108438314,Industry
Consumer Goods,Food & Beverage,6,0.48891813833855025,Industry
Consumer Goods,Household Products,84,0.2333029546761365,Industry
Consumer Goods,Apparel,18,0.14051122408927375,Industry
Utilities,Electric,43,0.35139695089745826,Industry
Utilities,Water,62,0.6850128225699479,Industry
Utilities,Gas,71,0.7292834530251299,Industry
Real Estate,Residential,49,0.6969372567491485,Industry
Real Estate,Commercial,7,0.2646695611873374,Industry
Real Estate,Industrial,4,0.15076094606276347,Industry
Telecommunications,Mobile,62,0.07155403532457383,Industry
Telecommunications,Broadband,56,0.49331747276597837,Industry
Telecommunications,Satellite,40,0.6885369182055028,Industry
Materials,Chemicals,84,0.7597083709914547,Industry
Materials,Metals & Mining,28,0.6608865271436526,Industry
Materials,Construction Materials,39,0.22443909999226275,Industry
Industrials,Aerospace & Defense,40,0.09874621875998069,Industry
Industrials,Machinery,60,0.6625694473921875,Industry
Industrials,Industrial Services,52,0.913703157527328,Industry
Consumer Services,Retail,95,0.754335891122818,Industry
Consumer Services,Travel & Leisure,35,0.7276576117754736,Industry
Consumer Services,Media,26,0.413413376328021,Industry
Transportation,Airlines,15,0.81124104994141,Industry
Transportation,Railroads,35,0.8692837524632887,Industry
Transportation,Logistics,46,0.1936579878717949,Industry
