parent,child,Count,Growth_Rate,Type
,Pardubický kraj,1747,0.6272121700112689,Overall
Pardubický kraj,Technology,234,0.5207288469812362,Sector
Pardubický kraj,Healthcare,49,0.4364426778059822,Sector
Pardubický kraj,Finance,32,0.7900137235268095,Sector
Pardubický kraj,Energy,126,0.7439807307898243,Sector
Pardubický kraj,Consumer Goods,197,0.8022323416931448,Sector
Pardubický kraj,Utilities,181,0.9823740279728932,Sector
Pardubický kraj,Real Estate,146,0.5687959683019344,Sector
Pardubický kraj,Telecommunications,118,0.5640854485897269,Sector
Pardubický kraj,Materials,112,0.6904292176291682,Sector
Pardubický kraj,Industrials,217,0.3373439348694872,Sector
Pardubický kraj,Consumer Services,226,0.15829014292784993,Sector
Pardubický kraj,Transportation,109,0.2574723019397198,Sector
Technology,Software,67,0.9300469178083066,Industry
Technology,Hardware,92,0.47886838064983794,Industry
Technology,IT Services,75,0.5550062296790863,Industry
Healthcare,Pharmaceuticals,20,0.6749830325776822,Industry
Healthcare,Medical Devices,13,0.9435911511318522,Industry
Healthcare,Healthcare Services,16,0.7457695712169478,Industry
Finance,Banking,20,0.4135629872996973,Industry
Finance,Insurance,4,0.6001402576465902,Industry
Finance,Investment Services,8,0.7771410559944831,Industry
Energy,Oil & Gas,13,0.7200614413377054,Industry
Energy,Renewable Energy,40,0.5996039761414135,Industry
Energy,Energy Exploration,73,0.01836737765900398,Industry
Consumer Goods,Food & Beverage,44,0.9823988970205229,Industry
Consumer Goods,Household Products,98,0.10155674580034024,Industry
Consumer Goods,Apparel,55,0.19373607688868966,Industry
Utilities,Electric,82,0.385079258023035,Industry
Utilities,Water,86,0.42621465099793276,Industry
Utilities,Gas,13,0.7390338063367169,Industry
Real Estate,Residential,38,0.6574995082884749,Industry
Real Estate,Commercial,45,0.06245361105229885,Industry
Real Estate,Industrial,63,0.63773846451618,Industry
Telecommunications,Mobile,3,0.4352424444574585,Industry
Telecommunications,Broadband,69,0.7361543410200462,Industry
Telecommunications,Satellite,46,0.6620996667966642,Industry
Materials,Chemicals,14,0.103034602546206,Industry
Materials,Metals & Mining,5,0.3663513537592272,Industry
Materials,Construction Materials,93,0.3566385796944803,Industry
Industrials,Aerospace & Defense,84,0.6887983037664837,Industry
Industrials,Machinery,55,0.3999052101861431,Industry
Industrials,Industrial Services,78,0.11132592721597889,Industry
Consumer Services,Retail,94,0.7437716924977287,Industry
Consumer Services,Travel & Leisure,96,0.054773184038594214,Industry
Consumer Services,Media,36,0.6913276043710458,Industry
Transportation,Airlines,54,0.4829535578561115,Industry
Transportation,Railroads,29,0.8191808038097,Industry
Transportation,Logistics,26,0.7138325362577135,Industry
