parent,child,Count,Growth_Rate,Type
,Iğdır,1877,0.5681116887299327,Overall
Iğdır,Technology,134,0.4048171057649027,Sector
Iğdır,Healthcare,120,0.6424544974671326,Sector
Iğdır,Finance,143,0.5212680984503915,Sector
Iğdır,Energy,135,0.38836712075445756,Sector
Iğdır,Consumer Goods,226,0.2569728097342311,Sector
Iğdır,Utilities,125,0.9119693938112962,Sector
Iğdır,Real Estate,202,0.06942060168299846,Sector
Iğdır,Telecommunications,202,0.22606074824752598,Sector
Iğdır,Materials,75,0.24816021657371568,Sector
Iğdır,Industrials,126,0.7950854284371314,Sector
Iğdır,Consumer Services,200,0.369601675955631,Sector
Iğdır,Transportation,189,0.5780759031085625,Sector
Technology,Software,40,0.9143900732608449,Industry
Technology,Hardware,43,0.1369545712436614,Industry
Technology,IT Services,51,0.13654852446737775,Industry
Healthcare,Pharmaceuticals,44,0.08813598526662614,Industry
Healthcare,Medical Devices,2,0.9944319535168047,Industry
Healthcare,Healthcare Services,74,0.1612160574491639,Industry
Finance,Banking,52,0.3270608618568196,Industry
Finance,Insurance,58,0.35729319775762836,Industry
Finance,Investment Services,33,0.3392251325344988,Industry
Energy,Oil & Gas,59,0.20443240328033785,Industry
Energy,Renewable Energy,72,0.26438932870117793,Industry
Energy,Energy Exploration,4,0.6776814957569791,Industry
Consumer Goods,Food & Beverage,83,0.1331364816558005,Industry
Consumer Goods,Household Products,74,0.14098268555549875,Industry
Consumer Goods,Apparel,69,0.9057660277544509,Industry
Utilities,Electric,43,0.1698042576272838,Industry
Utilities,Water,2,0.511657877868706,Industry
Utilities,Gas,80,0.7557082012837444,Industry
Real Estate,Residential,54,0.590463811955128,Industry
Real Estate,Commercial,87,0.11778275280686001,Industry
Real Estate,Industrial,61,0.7426384718521162,Industry
Telecommunications,Mobile,80,0.7553598675114948,Industry
Telecommunications,Broadband,58,0.7643119860397684,Industry
Telecommunications,Satellite,64,0.8661408659270331,Industry
Materials,Chemicals,3,0.84660640240644,Industry
Materials,Metals & Mining,8,0.04205117882861076,Industry
Materials,Construction Materials,64,0.8124729951100624,Industry
Industrials,Aerospace & Defense,42,0.7866942607342573,Industry
Industrials,Machinery,79,0.7020242637041298,Industry
Industrials,Industrial Services,5,0.5918084722539182,Industry
Consumer Services,Retail,46,0.6336808245410029,Industry
Consumer Services,Travel & Leisure,58,0.33558053619383366,Industry
Consumer Services,Media,96,0.5548429115159711,Industry
Transportation,Airlines,80,0.14257136795684333,Industry
Transportation,Railroads,12,0.5420125564215045,Industry
Transportation,Logistics,97,0.20278206548578182,Industry
