parent,child,Count,Growth_Rate,Type
,Saône-et-Loire,1624,0.8335615418703538,Overall
Saône-et-Loire,Technology,110,0.06474599111000057,Sector
Saône-et-Loire,Healthcare,66,0.13634292679704507,Sector
Saône-et-Loire,Finance,220,0.8325228134567196,Sector
Saône-et-Loire,Energy,111,0.10431375696550815,Sector
Saône-et-Loire,Consumer Goods,186,0.49784102919519346,Sector
Saône-et-Loire,Utilities,118,0.3528156799038843,Sector
Saône-et-Loire,Real Estate,156,0.5353806564778806,Sector
Saône-et-Loire,Telecommunications,126,0.6994294156889823,Sector
Saône-et-Loire,Materials,181,0.5188369109968829,Sector
Saône-et-Loire,Industrials,106,0.4038324504180837,Sector
Saône-et-Loire,Consumer Services,117,0.6906404599851587,Sector
Saône-et-Loire,Transportation,127,0.3295211291539466,Sector
Technology,Software,17,0.5560427565737277,Industry
Technology,Hardware,74,0.21795561863279955,Industry
Technology,IT Services,19,0.6021277909252839,Industry
Healthcare,Pharmaceuticals,55,0.8106642832869017,Industry
Healthcare,Medical Devices,11,0.3496376792119039,Industry
Healthcare,Healthcare Services,0,0.8700866545493148,Industry
Finance,Banking,37,0.008596323727176114,Industry
Finance,Insurance,97,0.3976420588827526,Industry
Finance,Investment Services,86,0.17194737270524452,Industry
Energy,Oil & Gas,30,0.3962584686510867,Industry
Energy,Renewable Energy,63,0.7381651335278957,Industry
Energy,Energy Exploration,18,0.261186628175313,Industry
Consumer Goods,Food & Beverage,75,0.16848319322641025,Industry
Consumer Goods,Household Products,84,0.867364445647703,Industry
Consumer Goods,Apparel,27,0.23437236857944388,Industry
Utilities,Electric,52,0.252099244001032,Industry
Utilities,Water,20,0.5516877007450685,Industry
Utilities,Gas,46,0.03755612411911047,Industry
Real Estate,Residential,28,0.18731110618148838,Industry
Real Estate,Commercial,63,0.8513619369188064,Industry
Real Estate,Industrial,65,0.39410600384015193,Industry
Telecommunications,Mobile,54,0.549280411328933,Industry
Telecommunications,Broadband,9,0.4582653089155869,Industry
Telecommunications,Satellite,63,0.5996519547605722,Industry
Materials,Chemicals,19,0.24857130433879515,Industry
Materials,Metals & Mining,96,0.23685506932355893,Industry
Materials,Construction Materials,66,0.6702745049653304,Industry
Industrials,Aerospace & Defense,22,0.13423705830963795,Industry
Industrials,Machinery,57,0.2243689822082351,Industry
Industrials,Industrial Services,27,0.955223671118608,Industry
Consumer Services,Retail,18,0.21692488553759126,Industry
Consumer Services,Travel & Leisure,93,0.3779827727488375,Industry
Consumer Services,Media,6,0.0015899107530036316,Industry
Transportation,Airlines,71,0.01961708472573509,Industry
Transportation,Railroads,22,0.7270125594692308,Industry
Transportation,Logistics,34,0.2783392676108115,Industry
