parent,child,Count,Growth_Rate,Type
,Groot-Amsterdam,1727,0.2744689872103119,Overall
Groot-Amsterdam,Technology,99,0.9600642197164718,Sector
Groot-Amsterdam,Healthcare,60,0.7517060412482938,Sector
Groot-Amsterdam,Finance,152,0.6873212136726295,Sector
Groot-Amsterdam,Energy,174,0.11222114181558207,Sector
Groot-Amsterdam,Consumer Goods,133,0.8554223477401764,Sector
Groot-Amsterdam,Utilities,162,0.23256274615977968,Sector
Groot-Amsterdam,Real Estate,138,0.8737526306353448,Sector
Groot-Amsterdam,Telecommunications,231,0.9996987104071468,Sector
Groot-Amsterdam,Materials,85,0.5553968901758654,Sector
Groot-Amsterdam,Industrials,150,0.7474106318299167,Sector
Groot-Amsterdam,Consumer Services,233,0.7782693136132377,Sector
Groot-Amsterdam,Transportation,110,0.8613893328041656,Sector
Technology,Software,64,0.5344540756489684,Industry
Technology,Hardware,24,0.14654756554504877,Industry
Technology,IT Services,11,0.24684715022030468,Industry
Healthcare,Pharmaceuticals,1,0.5621949619186389,Industry
Healthcare,Medical Devices,34,0.9877694670140006,Industry
Healthcare,Healthcare Services,25,0.29166315390189945,Industry
Finance,Banking,64,0.7884545086555602,Industry
Finance,Insurance,36,0.13404505832230307,Industry
Finance,Investment Services,52,0.6904383884641807,Industry
Energy,Oil & Gas,26,0.9644516449875533,Industry
Energy,Renewable Energy,79,0.45939628062563886,Industry
Energy,Energy Exploration,69,0.5801493255052015,Industry
Consumer Goods,Food & Beverage,4,0.7699204447358166,Industry
Consumer Goods,Household Products,53,0.12311663433215314,Industry
Consumer Goods,Apparel,76,0.9269941237170406,Industry
Utilities,Electric,62,0.07320832596888205,Industry
Utilities,Water,84,0.34542790826220837,Industry
Utilities,Gas,16,0.04368255272549304,Industry
Real Estate,Residential,12,0.29649998320201587,Industry
Real Estate,Commercial,73,0.5809035394663505,Industry
Real Estate,Industrial,53,0.8099203085759765,Industry
Telecommunications,Mobile,77,0.6102885796078882,Industry
Telecommunications,Broadband,94,0.40493407310162766,Industry
Telecommunications,Satellite,60,0.6758928373385894,Industry
Materials,Chemicals,45,0.05348065889024067,Industry
Materials,Metals & Mining,37,0.39494698376032644,Industry
Materials,Construction Materials,3,0.004523293201783463,Industry
Industrials,Aerospace & Defense,47,0.8041735535028461,Industry
Industrials,Machinery,14,0.6676052651571769,Industry
Industrials,Industrial Services,89,0.08991978709309278,Industry
Consumer Services,Retail,96,0.017293261281265293,Industry
Consumer Services,Travel & Leisure,80,0.9434821052711417,Industry
Consumer Services,Media,57,0.7392703382877713,Industry
Transportation,Airlines,68,0.8024304887699192,Industry
Transportation,Railroads,24,0.5186924944411445,Industry
Transportation,Logistics,18,0.8789528533678763,Industry
