parent,child,Count,Growth_Rate,Type
,Cagliari,1721,0.25651195848846764,Overall
Cagliari,Technology,161,0.8914064000221206,Sector
Cagliari,Healthcare,184,0.8987920928365795,Sector
Cagliari,Finance,104,0.3383278391693926,Sector
Cagliari,Energy,197,0.4498826372408157,Sector
Cagliari,Consumer Goods,172,0.13945401326263052,Sector
Cagliari,Utilities,181,0.1942260518161143,Sector
Cagliari,Real Estate,68,0.10837333826528395,Sector
Cagliari,Telecommunications,147,0.08816028734061887,Sector
Cagliari,Materials,94,0.8907761232234215,Sector
Cagliari,Industrials,151,0.038269486425048904,Sector
Cagliari,Consumer Services,148,0.47601442395413973,Sector
Cagliari,Transportation,114,0.8676920403955397,Sector
Technology,Software,39,0.16597863826597314,Industry
Technology,Hardware,94,0.1725225718915242,Industry
Technology,IT Services,28,0.637146059914852,Industry
Healthcare,Pharmaceuticals,86,0.3947624854715198,Industry
Healthcare,Medical Devices,23,0.24638622101014152,Industry
Healthcare,Healthcare Services,75,0.9052156550334566,Industry
Finance,Banking,44,0.4832185328405686,Industry
Finance,Insurance,42,0.9613084754446702,Industry
Finance,Investment Services,18,0.053340681871036244,Industry
Energy,Oil & Gas,5,0.9796880431096154,Industry
Energy,Renewable Energy,94,0.27692945564845506,Industry
Energy,Energy Exploration,98,0.15361090318593362,Industry
Consumer Goods,Food & Beverage,37,0.14220304292744013,Industry
Consumer Goods,Household Products,88,0.7907139779438874,Industry
Consumer Goods,Apparel,47,0.06161957740119717,Industry
Utilities,Electric,38,0.9952826937562762,Industry
Utilities,Water,54,0.9776844441843516,Industry
Utilities,Gas,89,0.9216186853889307,Industry
Real Estate,Residential,5,0.9990370277250734,Industry
Real Estate,Commercial,0,0.6006696917263036,Industry
Real Estate,Industrial,63,0.6096636367291541,Industry
Telecommunications,Mobile,49,0.28217577109128633,Industry
Telecommunications,Broadband,26,0.49857697087974284,Industry
Telecommunications,Satellite,72,0.2795740771590084,Industry
Materials,Chemicals,56,0.5880173886042568,Industry
Materials,Metals & Mining,34,0.05884595200234932,Industry
Materials,Construction Materials,4,0.6215315713269538,Industry
Industrials,Aerospace & Defense,59,0.5688544268352054,Industry
Industrials,Machinery,1,0.9117218159368823,Industry
Industrials,Industrial Services,91,0.7568342312676496,Industry
Consumer Services,Retail,52,0.025398642347655653,Industry
Consumer Services,Travel & Leisure,50,0.07779599618162247,Industry
Consumer Services,Media,46,0.5332648377565223,Industry
Transportation,Airlines,16,0.7022714813060291,Industry
Transportation,Railroads,82,0.6996811580482508,Industry
Transportation,Logistics,16,0.7426090344440688,Industry
