parent,child,Count,Growth_Rate,Type
,Região Autónoma dos Açores,1870,0.7322081021297447,Overall
Região Autónoma dos Açores,Technology,174,0.5482286489378619,Sector
Região Autónoma dos Açores,Healthcare,164,0.5143263786891725,Sector
Região Autónoma dos Açores,Finance,210,0.06521312908498134,Sector
Região Autónoma dos Açores,Energy,124,0.6397083921526819,Sector
Região Autónoma dos Açores,Consumer Goods,57,0.14804137640286952,Sector
Região Autónoma dos Açores,Utilities,170,0.009778513119643173,Sector
Região Autónoma dos Açores,Real Estate,214,0.7276897856490261,Sector
Região Autónoma dos Açores,Telecommunications,191,0.5244421009567793,Sector
Região Autónoma dos Açores,Materials,199,0.47633429578024533,Sector
Região Autónoma dos Açores,Industrials,179,0.4054670735035001,Sector
Região Autónoma dos Açores,Consumer Services,75,0.28074329634244055,Sector
Região Autónoma dos Açores,Transportation,113,0.5145361452575514,Sector
Technology,Software,64,0.625515054834003,Industry
Technology,Hardware,53,0.5207181768540123,Industry
Technology,IT Services,57,0.21441825161380645,Industry
Healthcare,Pharmaceuticals,78,0.31424410720501184,Industry
Healthcare,Medical Devices,85,0.04465781182400297,Industry
Healthcare,Healthcare Services,1,0.1630977297140369,Industry
Finance,Banking,75,0.7376412655218993,Industry
Finance,Insurance,36,0.3766837604786233,Industry
Finance,Investment Services,99,0.7949940142799585,Industry
Energy,Oil & Gas,94,0.0679667615834767,Industry
Energy,Renewable Energy,6,0.001563244715264811,Industry
Energy,Energy Exploration,24,0.9718237603720353,Industry
Consumer Goods,Food & Beverage,20,0.9358868239309509,Industry
Consumer Goods,Household Products,18,0.5339867688490129,Industry
Consumer Goods,Apparel,19,0.1345364018584273,Industry
Utilities,Electric,90,0.3006604237741701,Industry
Utilities,Water,49,0.48229416610642084,Industry
Utilities,Gas,31,0.07106142052090236,Industry
Real Estate,Residential,45,0.5324277652468569,Industry
Real Estate,Commercial,80,0.9413900355098068,Industry
Real Estate,Industrial,89,0.45372535588138196,Industry
Telecommunications,Mobile,45,0.035003899481017564,Industry
Telecommunications,Broadband,73,0.0854599102289556,Industry
Telecommunications,Satellite,73,0.46831465393442206,Industry
Materials,Chemicals,93,0.2934601035118578,Industry
Materials,Metals & Mining,47,0.03336261518535,Industry
Materials,Construction Materials,59,0.4216028457389638,Industry
Industrials,Aerospace & Defense,40,0.6722397504206405,Industry
Industrials,Machinery,87,0.665550543005529,Industry
Industrials,Industrial Services,52,0.9120211319225277,Industry
Consumer Services,Retail,54,0.15694984297298475,Industry
Consumer Services,Travel & Leisure,0,0.9944151324338354,Industry
Consumer Services,Media,21,0.41557531411642046,Industry
Transportation,Airlines,97,0.46969823906888575,Industry
Transportation,Railroads,0,0.3653516446995093,Industry
Transportation,Logistics,16,0.43057551107104086,Industry
