parent,child,Count,Growth_Rate,Type
,Tiranë,1959,0.6476967767080827,Overall
Tiranë,Technology,120,0.7694957917068749,Sector
Tiranë,Healthcare,194,0.837012516138363,Sector
Tiranë,Finance,185,0.24706801497773279,Sector
Tiranë,Energy,190,0.01389339689968816,Sector
Tiranë,Consumer Goods,154,0.5700113760618304,Sector
Tiranë,Utilities,88,0.9766463108684426,Sector
Tiranë,Real Estate,122,0.6691114120811935,Sector
Tiranë,Telecommunications,136,0.3538835638661917,Sector
Tiranë,Materials,159,0.1314631539469998,Sector
Tiranë,Industrials,231,0.9970466102776837,Sector
Tiranë,Consumer Services,164,0.06004902247123445,Sector
Tiranë,Transportation,216,0.603012761497873,Sector
Technology,Software,95,0.5579401233423238,Industry
Technology,Hardware,15,0.8908897314852257,Industry
Technology,IT Services,10,0.27960706037910155,Industry
Healthcare,Pharmaceuticals,89,0.9148808148127429,Industry
Healthcare,Medical Devices,35,0.4779041555437554,Industry
Healthcare,Healthcare Services,70,0.9023383175724173,Industry
Finance,Banking,92,0.8407449931114115,Industry
Finance,Insurance,44,0.40855040493162487,Industry
Finance,Investment Services,49,0.9333441614866583,Industry
Energy,Oil & Gas,16,0.3039666510823883,Industry
Energy,Renewable Energy,91,0.8304893767110916,Industry
Energy,Energy Exploration,83,0.6655410769287098,Industry
Consumer Goods,Food & Beverage,68,0.7475093145587918,Industry
Consumer Goods,Household Products,61,0.47233691722506477,Industry
Consumer Goods,Apparel,25,0.1531030442099417,Industry
Utilities,Electric,18,0.7429124287060384,Industry
Utilities,Water,52,0.48127797346703705,Industry
Utilities,Gas,18,0.06158783236824383,Industry
Real Estate,Residential,43,0.9545800696630078,Industry
Real Estate,Commercial,56,0.5635475672941646,Industry
Real Estate,Industrial,23,0.4799907477107809,Industry
Telecommunications,Mobile,52,0.18616624640156842,Industry
Telecommunications,Broadband,25,0.15994851617207873,Industry
Telecommunications,Satellite,59,0.5841768554353182,Industry
Materials,Chemicals,25,0.6617469227422234,Industry
Materials,Metals & Mining,75,0.44129395568333074,Industry
Materials,Construction Materials,59,0.08118943289712632,Industry
Industrials,Aerospace & Defense,93,0.08807088388026907,Industry
Industrials,Machinery,99,0.6124392828103334,Industry
Industrials,Industrial Services,39,0.7075306898353658,Industry
Consumer Services,Retail,93,0.4106847016702039,Industry
Consumer Services,Travel & Leisure,48,0.18842749867194708,Industry
Consumer Services,Media,23,0.4406170498477372,Industry
Transportation,Airlines,88,0.21973834513001944,Industry
Transportation,Railroads,35,0.9334391903108085,Industry
Transportation,Logistics,93,0.8705380713023096,Industry
