parent,child,Count,Growth_Rate,Type
,Oberbergischer Kreis,1724,0.5542191526627442,Overall
Oberbergischer Kreis,Technology,165,0.3515870680768265,Sector
Oberbergischer Kreis,Healthcare,168,0.035235071343154956,Sector
Oberbergischer Kreis,Finance,210,0.2194569096997524,Sector
Oberbergischer Kreis,Energy,132,0.48202998559412435,Sector
Oberbergischer Kreis,Consumer Goods,108,0.9352195657991367,Sector
Oberbergischer Kreis,Utilities,168,0.8949007550722458,Sector
Oberbergischer Kreis,Real Estate,209,0.47656860522632594,Sector
Oberbergischer Kreis,Telecommunications,73,0.10128983134325897,Sector
Oberbergischer Kreis,Materials,199,0.9845895901438789,Sector
Oberbergischer Kreis,Industrials,48,0.26008647746566127,Sector
Oberbergischer Kreis,Consumer Services,183,0.26952876944888593,Sector
Oberbergischer Kreis,Transportation,61,0.47622395555358255,Sector
Technology,Software,49,0.789275184733213,Industry
Technology,Hardware,27,0.46309428807622033,Industry
Technology,IT Services,89,0.35905743214367014,Industry
Healthcare,Pharmaceuticals,76,0.9950078174863511,Industry
Healthcare,Medical Devices,25,0.9955370680452487,Industry
Healthcare,Healthcare Services,67,0.8261599441293119,Industry
Finance,Banking,92,0.3777369459903911,Industry
Finance,Insurance,20,0.925893224961645,Industry
Finance,Investment Services,98,0.3411902811062969,Industry
Energy,Oil & Gas,4,0.8325615525571051,Industry
Energy,Renewable Energy,68,0.30665681742479867,Industry
Energy,Energy Exploration,60,0.3762177009428642,Industry
Consumer Goods,Food & Beverage,17,0.42146797759294874,Industry
Consumer Goods,Household Products,73,0.5040668604931833,Industry
Consumer Goods,Apparel,18,0.8270358179809214,Industry
Utilities,Electric,49,0.03060698607490142,Industry
Utilities,Water,28,0.5920842237352792,Industry
Utilities,Gas,91,0.5771504781326763,Industry
Real Estate,Residential,98,0.03586977163631644,Industry
Real Estate,Commercial,38,0.7380302259889616,Industry
Real Estate,Industrial,73,0.5338179549541601,Industry
Telecommunications,Mobile,41,0.12988762353418426,Industry
Telecommunications,Broadband,19,0.40324925128645783,Industry
Telecommunications,Satellite,13,0.45274549757120275,Industry
Materials,Chemicals,40,0.7424054604282044,Industry
Materials,Metals & Mining,60,0.43197830681465355,Industry
Materials,Construction Materials,99,0.5349078257596761,Industry
Industrials,Aerospace & Defense,38,0.006767210288980419,Industry
Industrials,Machinery,2,0.8406935506918765,Industry
Industrials,Industrial Services,8,0.6537843464023952,Industry
Consumer Services,Retail,9,0.7914312899206514,Industry
Consumer Services,Travel & Leisure,96,0.8417546772973507,Industry
Consumer Services,Media,78,0.916608386054642,Industry
Transportation,Airlines,3,0.03708431679732904,Industry
Transportation,Railroads,30,0.8458490609321723,Industry
Transportation,Logistics,28,0.6944246849371405,Industry
