parent,child,Count,Growth_Rate,Type
,Varsinais-Suomi,1885,0.6713414528909046,Overall
Varsinais-Suomi,Technology,281,0.6853888788026903,Sector
Varsinais-Suomi,Healthcare,175,0.504892472270171,Sector
Varsinais-Suomi,Finance,147,0.7084781286081026,Sector
Varsinais-Suomi,Energy,77,0.571859342066706,Sector
Varsinais-Suomi,Consumer Goods,116,0.9969404956678701,Sector
Varsinais-Suomi,Utilities,204,0.5008184543482722,Sector
Varsinais-Suomi,Real Estate,129,0.6026716796313667,Sector
Varsinais-Suomi,Telecommunications,163,0.3658682903703432,Sector
Varsinais-Suomi,Materials,163,0.024901082327540514,Sector
Varsinais-Suomi,Industrials,135,0.025003209687770034,Sector
Varsinais-Suomi,Consumer Services,74,0.6813245265603474,Sector
Varsinais-Suomi,Transportation,221,0.437441521386977,Sector
Technology,Software,93,0.3456974841609083,Industry
Technology,Hardware,91,0.6238304532679246,Industry
Technology,IT Services,97,0.5585522545860728,Industry
Healthcare,Pharmaceuticals,48,0.055746906578888034,Industry
Healthcare,Medical Devices,63,0.7796317513581638,Industry
Healthcare,Healthcare Services,64,0.3464430672436333,Industry
Finance,Banking,30,0.9118814617115655,Industry
Finance,Insurance,93,0.8741726481217168,Industry
Finance,Investment Services,24,0.3660802328080214,Industry
Energy,Oil & Gas,18,0.5793216205136658,Industry
Energy,Renewable Energy,23,0.08791542774115313,Industry
Energy,Energy Exploration,36,0.7129196016209791,Industry
Consumer Goods,Food & Beverage,7,0.66846217293929,Industry
Consumer Goods,Household Products,10,0.9260362162634224,Industry
Consumer Goods,Apparel,99,0.10869444524585659,Industry
Utilities,Electric,81,0.3882439942473429,Industry
Utilities,Water,99,0.4036295507038309,Industry
Utilities,Gas,24,0.3879394037312388,Industry
Real Estate,Residential,14,0.75633677140668,Industry
Real Estate,Commercial,97,0.8299115419042105,Industry
Real Estate,Industrial,18,0.9422482117491817,Industry
Telecommunications,Mobile,52,0.02987739404231704,Industry
Telecommunications,Broadband,17,0.6074817850546012,Industry
Telecommunications,Satellite,94,0.5181773659104804,Industry
Materials,Chemicals,10,0.7257247033758886,Industry
Materials,Metals & Mining,61,0.2017946488289759,Industry
Materials,Construction Materials,92,0.3920447385069571,Industry
Industrials,Aerospace & Defense,0,0.38109296922342806,Industry
Industrials,Machinery,60,0.4208791535185229,Industry
Industrials,Industrial Services,75,0.9076272217434965,Industry
Consumer Services,Retail,29,0.29481291941239385,Industry
Consumer Services,Travel & Leisure,0,0.3806834262001092,Industry
Consumer Services,Media,45,0.3058787010663334,Industry
Transportation,Airlines,96,0.03941477582483943,Industry
Transportation,Railroads,71,0.6492242504505022,Industry
Transportation,Logistics,54,0.15024119021100812,Industry
