parent,child,Count,Growth_Rate,Type
,Bad Dürkheim,1859,0.15172914802610815,Overall
Bad Dürkheim,Technology,201,0.6547589968328403,Sector
Bad Dürkheim,Healthcare,166,0.3302545864956663,Sector
Bad Dürkheim,Finance,125,0.6325224052883195,Sector
Bad Dürkheim,Energy,235,0.7721023114220228,Sector
Bad Dürkheim,Consumer Goods,108,0.23007089234130296,Sector
Bad Dürkheim,Utilities,107,0.8676188502468218,Sector
Bad Dürkheim,Real Estate,230,0.5551450738777312,Sector
Bad Dürkheim,Telecommunications,173,0.9196229892080028,Sector
Bad Dürkheim,Materials,127,0.7128582103800206,Sector
Bad Dürkheim,Industrials,171,0.8283588767824432,Sector
Bad Dürkheim,Consumer Services,119,0.11287092147505373,Sector
Bad Dürkheim,Transportation,97,0.6166329283215072,Sector
Technology,Software,66,0.40572628900537744,Industry
Technology,Hardware,94,0.8913451517210594,Industry
Technology,IT Services,41,0.4947137025532209,Industry
Healthcare,Pharmaceuticals,66,0.30871702822979685,Industry
Healthcare,Medical Devices,53,0.6762472168440118,Industry
Healthcare,Healthcare Services,47,0.9075819079101651,Industry
Finance,Banking,56,0.8489337618255586,Industry
Finance,Insurance,64,0.3380345721422171,Industry
Finance,Investment Services,5,0.45248608801342705,Industry
Energy,Oil & Gas,95,0.6357129588869592,Industry
Energy,Renewable Energy,85,0.02723207879246259,Industry
Energy,Energy Exploration,55,0.7931635176543913,Industry
Consumer Goods,Food & Beverage,47,0.7951002282436413,Industry
Consumer Goods,Household Products,3,0.11779463471243234,Industry
Consumer Goods,Apparel,58,0.03210315004340769,Industry
Utilities,Electric,18,0.2204846632023464,Industry
Utilities,Water,66,0.07587141833283073,Industry
Utilities,Gas,23,0.9665057348586669,Industry
Real Estate,Residential,90,0.9205551847023675,Industry
Real Estate,Commercial,74,0.1478595513842389,Industry
Real Estate,Industrial,66,0.34774688316949987,Industry
Telecommunications,Mobile,82,0.022955251160643786,Industry
Telecommunications,Broadband,68,0.6301478224395607,Industry
Telecommunications,Satellite,23,0.7505878437217018,Industry
Materials,Chemicals,4,0.13019850000515143,Industry
Materials,Metals & Mining,89,0.13732634868091242,Industry
Materials,Construction Materials,34,0.8892727496865964,Industry
Industrials,Aerospace & Defense,59,0.05876942182102085,Industry
Industrials,Machinery,90,0.28067467458720075,Industry
Industrials,Industrial Services,22,0.09081857755953437,Industry
Consumer Services,Retail,36,0.7627340699777546,Industry
Consumer Services,Travel & Leisure,28,0.6444598079673503,Industry
Consumer Services,Media,55,0.7083270221291308,Industry
Transportation,Airlines,18,0.5988880046809634,Industry
Transportation,Railroads,61,0.5121541046412661,Industry
Transportation,Logistics,18,0.1267404708383264,Industry
