parent,child,Count,Growth_Rate,Type
,Møre og Romsdal,1631,0.19279154104990714,Overall
Møre og Romsdal,Technology,108,0.08353866716778036,Sector
Møre og Romsdal,Healthcare,166,0.9374671020221018,Sector
Møre og Romsdal,Finance,75,0.1909875303835502,Sector
Møre og Romsdal,Energy,228,0.8116081905223779,Sector
Møre og Romsdal,Consumer Goods,8,0.32185704939505877,Sector
Møre og Romsdal,Utilities,97,0.7693231352298995,Sector
Møre og Romsdal,Real Estate,204,0.9951378164179804,Sector
Møre og Romsdal,Telecommunications,180,0.6962175952216575,Sector
Møre og Romsdal,Materials,202,0.20814957312318905,Sector
Møre og Romsdal,Industrials,149,0.07416059737029701,Sector
Møre og Romsdal,Consumer Services,91,0.5320029369260186,Sector
Møre og Romsdal,Transportation,123,0.4021889996052773,Sector
Technology,Software,66,0.4304468799296898,Industry
Technology,Hardware,0,0.049862964665630005,Industry
Technology,IT Services,42,0.48141617396487923,Industry
Healthcare,Pharmaceuticals,65,0.4552716499293765,Industry
Healthcare,Medical Devices,30,0.4169031485929727,Industry
Healthcare,Healthcare Services,71,0.7080668884037012,Industry
Finance,Banking,7,0.6399789765008623,Industry
Finance,Insurance,21,0.13422776440916429,Industry
Finance,Investment Services,47,0.39035643620277616,Industry
Energy,Oil & Gas,91,0.3326024795248874,Industry
Energy,Renewable Energy,93,0.9683588543690601,Industry
Energy,Energy Exploration,44,0.9744518969743204,Industry
Consumer Goods,Food & Beverage,4,0.6937481506424493,Industry
Consumer Goods,Household Products,2,0.04080157301180243,Industry
Consumer Goods,Apparel,2,0.01938191859582672,Industry
Utilities,Electric,34,0.02371150853440651,Industry
Utilities,Water,51,0.5774665153325717,Industry
Utilities,Gas,12,0.41239812086850514,Industry
Real Estate,Residential,59,0.8920855024314474,Industry
Real Estate,Commercial,81,0.6705899957709913,Industry
Real Estate,Industrial,64,0.5337106193876616,Industry
Telecommunications,Mobile,70,0.6399844503305445,Industry
Telecommunications,Broadband,37,0.9485096005842303,Industry
Telecommunications,Satellite,73,0.0966328050748968,Industry
Materials,Chemicals,66,0.2919015046159784,Industry
Materials,Metals & Mining,57,0.686492016580503,Industry
Materials,Construction Materials,79,0.5234053131666988,Industry
Industrials,Aerospace & Defense,57,0.26568849997569866,Industry
Industrials,Machinery,14,0.8794925201408024,Industry
Industrials,Industrial Services,78,0.6469568621540102,Industry
Consumer Services,Retail,35,0.14379201047320944,Industry
Consumer Services,Travel & Leisure,56,0.33952838866021695,Industry
Consumer Services,Media,0,0.8738517571359916,Industry
Transportation,Airlines,52,0.2558705317044858,Industry
Transportation,Railroads,38,0.8810682070946405,Industry
Transportation,Logistics,33,0.4272097637643105,Industry
