parent,child,Count,Growth_Rate,Type
,Maine-et-Loire,1707,0.6460508519079752,Overall
Maine-et-Loire,Technology,158,0.27305836308204134,Sector
Maine-et-Loire,Healthcare,53,0.10874365918081486,Sector
Maine-et-Loire,Finance,144,0.15036994784811508,Sector
Maine-et-Loire,Energy,179,0.6091556231685495,Sector
Maine-et-Loire,Consumer Goods,140,0.331314447635375,Sector
Maine-et-Loire,Utilities,138,0.27053463173365244,Sector
Maine-et-Loire,Real Estate,143,0.38996480866110894,Sector
Maine-et-Loire,Telecommunications,218,0.5846514255655884,Sector
Maine-et-Loire,Materials,178,0.1360981497492243,Sector
Maine-et-Loire,Industrials,141,0.48412440879451535,Sector
Maine-et-Loire,Consumer Services,73,0.19612332920099684,Sector
Maine-et-Loire,Transportation,142,0.1028133674093592,Sector
Technology,Software,39,0.454778698119494,Industry
Technology,Hardware,74,0.5767448576416232,Industry
Technology,IT Services,45,0.6755273303283247,Industry
Healthcare,Pharmaceuticals,7,0.27904357419769954,Industry
Healthcare,Medical Devices,0,0.19270857919919293,Industry
Healthcare,Healthcare Services,46,0.011136539633409326,Industry
Finance,Banking,54,0.7721919350823194,Industry
Finance,Insurance,42,0.6162234462283768,Industry
Finance,Investment Services,48,0.4253423613509162,Industry
Energy,Oil & Gas,30,0.8776272927489794,Industry
Energy,Renewable Energy,61,0.07948599506492482,Industry
Energy,Energy Exploration,88,0.6500708339965277,Industry
Consumer Goods,Food & Beverage,27,0.833529060852013,Industry
Consumer Goods,Household Products,88,0.12203885514593082,Industry
Consumer Goods,Apparel,25,0.2889587449093364,Industry
Utilities,Electric,16,0.6953387379162056,Industry
Utilities,Water,60,0.05731999152706635,Industry
Utilities,Gas,62,0.882522900263797,Industry
Real Estate,Residential,54,0.11727803739392217,Industry
Real Estate,Commercial,72,0.1524580645331266,Industry
Real Estate,Industrial,17,0.5069020588841846,Industry
Telecommunications,Mobile,30,0.4146181787008154,Industry
Telecommunications,Broadband,96,0.3214832024503862,Industry
Telecommunications,Satellite,92,0.12805745528258983,Industry
Materials,Chemicals,44,0.8600106672493057,Industry
Materials,Metals & Mining,64,0.02405620048123569,Industry
Materials,Construction Materials,70,0.23100075857067648,Industry
Industrials,Aerospace & Defense,90,0.7186334567706547,Industry
Industrials,Machinery,0,0.1879560409930907,Industry
Industrials,Industrial Services,51,0.9497601130276232,Industry
Consumer Services,Retail,35,0.44453325689490153,Industry
Consumer Services,Travel & Leisure,4,0.5284756873877436,Industry
Consumer Services,Media,34,0.4637159764554796,Industry
Transportation,Airlines,62,0.732416786476067,Industry
Transportation,Railroads,59,0.66147906771516,Industry
Transportation,Logistics,21,0.6943407091629721,Industry
