parent,child,Count,Growth_Rate,Type
,Lot-et-Garonne,1652,0.25224681914246905,Overall
Lot-et-Garonne,Technology,147,0.788717592726819,Sector
Lot-et-Garonne,Healthcare,152,0.45530393408656367,Sector
Lot-et-Garonne,Finance,94,0.060777614795786694,Sector
Lot-et-Garonne,Energy,139,0.4088865759628162,Sector
Lot-et-Garonne,Consumer Goods,151,0.7742189746230281,Sector
Lot-et-Garonne,Utilities,165,0.8955235683764524,Sector
Lot-et-Garonne,Real Estate,166,0.4966339997559901,Sector
Lot-et-Garonne,Telecommunications,70,0.46371128886459945,Sector
Lot-et-Garonne,Materials,123,0.6373500757798267,Sector
Lot-et-Garonne,Industrials,156,0.22519593011289152,Sector
Lot-et-Garonne,Consumer Services,168,0.04754834611067382,Sector
Lot-et-Garonne,Transportation,121,0.5677359668569758,Sector
Technology,Software,37,0.6779422547967989,Industry
Technology,Hardware,72,0.35494529454049073,Industry
Technology,IT Services,38,0.2956646366996579,Industry
Healthcare,Pharmaceuticals,12,0.9552506999990813,Industry
Healthcare,Medical Devices,50,0.06743177614609197,Industry
Healthcare,Healthcare Services,90,0.5338625571534014,Industry
Finance,Banking,12,0.25843114114736554,Industry
Finance,Insurance,15,0.7015648153193161,Industry
Finance,Investment Services,67,0.7671436447803676,Industry
Energy,Oil & Gas,63,0.16916224182306072,Industry
Energy,Renewable Energy,50,0.0899004155138583,Industry
Energy,Energy Exploration,26,0.4703838772040734,Industry
Consumer Goods,Food & Beverage,46,0.098544838173518,Industry
Consumer Goods,Household Products,48,0.7521890785373974,Industry
Consumer Goods,Apparel,57,0.9106907526686902,Industry
Utilities,Electric,67,0.6524116175653796,Industry
Utilities,Water,32,0.9856826942986091,Industry
Utilities,Gas,66,0.2092942534168557,Industry
Real Estate,Residential,31,0.2771420688781764,Industry
Real Estate,Commercial,36,0.8914995292703599,Industry
Real Estate,Industrial,99,0.7661437410628952,Industry
Telecommunications,Mobile,2,0.6860432226175414,Industry
Telecommunications,Broadband,59,0.38499261511343086,Industry
Telecommunications,Satellite,9,0.7488684527668515,Industry
Materials,Chemicals,37,0.2075460114539346,Industry
Materials,Metals & Mining,61,0.564279959483696,Industry
Materials,Construction Materials,25,0.8220585046133707,Industry
Industrials,Aerospace & Defense,59,0.7270812745054196,Industry
Industrials,Machinery,83,0.557647919949076,Industry
Industrials,Industrial Services,14,0.22044096318221595,Industry
Consumer Services,Retail,54,0.6451980086542833,Industry
Consumer Services,Travel & Leisure,66,0.5569416372644558,Industry
Consumer Services,Media,48,0.4934063826380204,Industry
Transportation,Airlines,75,0.28719198671632873,Industry
Transportation,Railroads,12,0.4304531675852572,Industry
Transportation,Logistics,34,0.7070207539502025,Industry
