parent,child,Count,Growth_Rate,Type
,Etelä-Savo,1597,0.7199141131546829,Overall
Etelä-Savo,Technology,38,0.06428990518002764,Sector
Etelä-Savo,Healthcare,217,0.03497097970946683,Sector
Etelä-Savo,Finance,142,0.3203056627677652,Sector
Etelä-Savo,Energy,87,0.030869358322238694,Sector
Etelä-Savo,Consumer Goods,72,0.4020262353730789,Sector
Etelä-Savo,Utilities,179,0.24980028361817452,Sector
Etelä-Savo,Real Estate,63,0.13717957678088255,Sector
Etelä-Savo,Telecommunications,146,0.251452344159538,Sector
Etelä-Savo,Materials,129,0.6777934409777543,Sector
Etelä-Savo,Industrials,153,0.32080615661846335,Sector
Etelä-Savo,Consumer Services,215,0.9765284318922218,Sector
Etelä-Savo,Transportation,156,0.9430703861524607,Sector
Technology,Software,29,0.69703136616524,Industry
Technology,Hardware,2,0.5612370008018535,Industry
Technology,IT Services,7,0.7292299549728685,Industry
Healthcare,Pharmaceuticals,95,0.5597353873141925,Industry
Healthcare,Medical Devices,98,0.5801875507645609,Industry
Healthcare,Healthcare Services,24,0.06684485602663937,Industry
Finance,Banking,26,0.9809849084116468,Industry
Finance,Insurance,42,0.7719001257653865,Industry
Finance,Investment Services,74,0.8060287606753579,Industry
Energy,Oil & Gas,14,0.23350965325734374,Industry
Energy,Renewable Energy,0,0.3216833189945858,Industry
Energy,Energy Exploration,73,0.31139763492588957,Industry
Consumer Goods,Food & Beverage,16,0.3123083224077807,Industry
Consumer Goods,Household Products,56,0.7514699077230713,Industry
Consumer Goods,Apparel,0,0.6920150845277419,Industry
Utilities,Electric,37,0.7641145542279266,Industry
Utilities,Water,96,0.9481515709759831,Industry
Utilities,Gas,46,0.3276730319094835,Industry
Real Estate,Residential,14,0.9203736339327839,Industry
Real Estate,Commercial,42,0.6661076266671644,Industry
Real Estate,Industrial,7,0.31377013644049245,Industry
Telecommunications,Mobile,68,0.7135691249814261,Industry
Telecommunications,Broadband,21,0.4959007796826257,Industry
Telecommunications,Satellite,57,0.03872942561084303,Industry
Materials,Chemicals,49,0.30890686794918754,Industry
Materials,Metals & Mining,46,0.06446724609795462,Industry
Materials,Construction Materials,34,0.960300618474546,Industry
Industrials,Aerospace & Defense,91,0.969182959418906,Industry
Industrials,Machinery,58,0.4817154887970383,Industry
Industrials,Industrial Services,4,0.22190993106405632,Industry
Consumer Services,Retail,72,0.40146000225950396,Industry
Consumer Services,Travel & Leisure,44,0.7341056236649006,Industry
Consumer Services,Media,99,0.16847893789826363,Industry
Transportation,Airlines,96,0.7265770670487194,Industry
Transportation,Railroads,47,0.38150176941337155,Industry
Transportation,Logistics,13,0.4176463651052248,Industry
