parent,child,Count,Growth_Rate,Type
,Östliche Obersteiermark,2139,0.46777366746110094,Overall
Östliche Obersteiermark,Technology,127,0.2873632876017552,Sector
Östliche Obersteiermark,Healthcare,110,0.8036589891663083,Sector
Östliche Obersteiermark,Finance,178,0.6578274981924978,Sector
Östliche Obersteiermark,Energy,209,0.8698295038555346,Sector
Östliche Obersteiermark,Consumer Goods,212,0.4445028629884783,Sector
Östliche Obersteiermark,Utilities,207,0.971549092113931,Sector
Östliche Obersteiermark,Real Estate,195,0.4695827843824071,Sector
Östliche Obersteiermark,Telecommunications,214,0.9960500302971812,Sector
Östliche Obersteiermark,Materials,224,0.18751036748661476,Sector
Östliche Obersteiermark,Industrials,142,0.5948632967657473,Sector
Östliche Obersteiermark,Consumer Services,206,0.6699528281671262,Sector
Östliche Obersteiermark,Transportation,115,0.3828023901495189,Sector
Technology,Software,30,0.26316000286905783,Industry
Technology,Hardware,2,0.2878309050917275,Industry
Technology,IT Services,95,0.48384909230915896,Industry
Healthcare,Pharmaceuticals,9,0.6492704136699483,Industry
Healthcare,Medical Devices,16,0.9266576234959947,Industry
Healthcare,Healthcare Services,85,0.568169064761623,Industry
Finance,Banking,67,0.3795323380931711,Industry
Finance,Insurance,80,0.63274463129321,Industry
Finance,Investment Services,31,0.4693132028254391,Industry
Energy,Oil & Gas,61,0.7807105578612558,Industry
Energy,Renewable Energy,56,0.2795083306373438,Industry
Energy,Energy Exploration,92,0.5797731351966255,Industry
Consumer Goods,Food & Beverage,97,0.9054685248677443,Industry
Consumer Goods,Household Products,28,0.06901073288106585,Industry
Consumer Goods,Apparel,87,0.277516890699841,Industry
Utilities,Electric,59,0.10194348467223324,Industry
Utilities,Water,57,0.21883871249394227,Industry
Utilities,Gas,91,0.16553927750338715,Industry
Real Estate,Residential,77,0.5758902012916645,Industry
Real Estate,Commercial,44,0.520675930460079,Industry
Real Estate,Industrial,74,0.1445939247799256,Industry
Telecommunications,Mobile,47,0.9549688729688895,Industry
Telecommunications,Broadband,89,0.7546442881180541,Industry
Telecommunications,Satellite,78,0.23109424781180954,Industry
Materials,Chemicals,97,0.7144367219163555,Industry
Materials,Metals & Mining,45,0.08340351495024412,Industry
Materials,Construction Materials,82,0.4111650477065676,Industry
Industrials,Aerospace & Defense,99,0.7533247828196287,Industry
Industrials,Machinery,22,0.4295030779633031,Industry
Industrials,Industrial Services,21,0.12453670002104866,Industry
Consumer Services,Retail,73,0.993113501571035,Industry
Consumer Services,Travel & Leisure,99,0.933960425345719,Industry
Consumer Services,Media,34,0.24255069656840256,Industry
Transportation,Airlines,3,0.19915691671326408,Industry
Transportation,Railroads,55,0.3331297944278503,Industry
Transportation,Logistics,57,0.8545703484586736,Industry
