parent,child,Count,Growth_Rate,Type
,Dublin,1691,0.10768370282301643,Overall
Dublin,Technology,161,0.9302169022432588,Sector
Dublin,Healthcare,126,0.952010556141462,Sector
Dublin,Finance,212,0.5089116719432086,Sector
Dublin,Energy,119,0.5371442150648974,Sector
Dublin,Consumer Goods,105,0.40292350180824166,Sector
Dublin,Utilities,120,0.7666344820919263,Sector
Dublin,Real Estate,176,0.5141166993515117,Sector
Dublin,Telecommunications,188,0.3442985329661926,Sector
Dublin,Materials,104,0.10035702472558439,Sector
Dublin,Industrials,116,0.9614710432464553,Sector
Dublin,Consumer Services,64,0.1852839874374682,Sector
Dublin,Transportation,200,0.7378950317910519,Sector
Technology,Software,63,0.9096023972247181,Industry
Technology,Hardware,10,0.8495452838801654,Industry
Technology,IT Services,88,0.6699171090848712,Industry
Healthcare,Pharmaceuticals,65,0.43949178524272603,Industry
Healthcare,Medical Devices,59,0.9920068433832147,Industry
Healthcare,Healthcare Services,2,0.5797161519120672,Industry
Finance,Banking,52,0.9555550185898648,Industry
Finance,Insurance,70,0.5877488379306027,Industry
Finance,Investment Services,90,0.7136137333621501,Industry
Energy,Oil & Gas,27,0.6744354151657261,Industry
Energy,Renewable Energy,24,0.04803759307974531,Industry
Energy,Energy Exploration,68,0.6805184621808378,Industry
Consumer Goods,Food & Beverage,30,0.7553104607029326,Industry
Consumer Goods,Household Products,6,0.3559988206247574,Industry
Consumer Goods,Apparel,69,0.02445217549300338,Industry
Utilities,Electric,58,0.8018077702571914,Industry
Utilities,Water,37,0.17910907210787197,Industry
Utilities,Gas,25,0.4625987638201694,Industry
Real Estate,Residential,39,0.5829879060123968,Industry
Real Estate,Commercial,54,0.5873562545129885,Industry
Real Estate,Industrial,83,0.7744583716793604,Industry
Telecommunications,Mobile,86,0.4628930451585206,Industry
Telecommunications,Broadband,18,0.08096632922063496,Industry
Telecommunications,Satellite,84,0.34216921835357217,Industry
Materials,Chemicals,18,0.7181974179605767,Industry
Materials,Metals & Mining,72,0.5767786060433291,Industry
Materials,Construction Materials,14,0.5919883734239261,Industry
Industrials,Aerospace & Defense,2,0.8859088185794004,Industry
Industrials,Machinery,31,0.13287575950777197,Industry
Industrials,Industrial Services,83,0.670299569527067,Industry
Consumer Services,Retail,10,0.4254226305819583,Industry
Consumer Services,Travel & Leisure,47,0.9561296123879091,Industry
Consumer Services,Media,7,0.8236821818611544,Industry
Transportation,Airlines,70,0.35187969601127367,Industry
Transportation,Railroads,92,0.1017447162702505,Industry
Transportation,Logistics,38,0.47637497509664717,Industry
