parent,child,Count,Growth_Rate,Type
,Gotha,1770,0.6200134189143691,Overall
Gotha,Technology,138,0.6759719761823944,Sector
Gotha,Healthcare,179,0.9524350840722857,Sector
Gotha,Finance,125,0.3290853412627065,Sector
Gotha,Energy,207,0.7112869550386346,Sector
Gotha,Consumer Goods,104,0.5290218269274898,Sector
Gotha,Utilities,138,0.9436638907840093,Sector
Gotha,Real Estate,168,0.6382104986247964,Sector
Gotha,Telecommunications,146,0.2096091074951021,Sector
Gotha,Materials,138,0.618953932234332,Sector
Gotha,Industrials,125,0.3606046028874911,Sector
Gotha,Consumer Services,132,0.969685279311754,Sector
Gotha,Transportation,170,0.855986954840218,Sector
Technology,Software,45,0.40264597515698375,Industry
Technology,Hardware,56,0.49260957271117456,Industry
Technology,IT Services,37,0.7683840999506559,Industry
Healthcare,Pharmaceuticals,64,0.8815190293627975,Industry
Healthcare,Medical Devices,59,0.28248406886279587,Industry
Healthcare,Healthcare Services,56,0.4232185813041218,Industry
Finance,Banking,20,0.2729365983377685,Industry
Finance,Insurance,48,0.2884542797900751,Industry
Finance,Investment Services,57,0.2895556192708061,Industry
Energy,Oil & Gas,75,0.6499457402668318,Industry
Energy,Renewable Energy,57,0.6403847375341918,Industry
Energy,Energy Exploration,75,0.1265649430820125,Industry
Consumer Goods,Food & Beverage,20,0.4845754585545756,Industry
Consumer Goods,Household Products,63,0.684184601065353,Industry
Consumer Goods,Apparel,21,0.4710214211544954,Industry
Utilities,Electric,52,0.808554413349885,Industry
Utilities,Water,12,0.3000279411980127,Industry
Utilities,Gas,74,0.49302277168078734,Industry
Real Estate,Residential,22,0.5356975248738729,Industry
Real Estate,Commercial,73,0.557593282063871,Industry
Real Estate,Industrial,73,0.8100811747399504,Industry
Telecommunications,Mobile,64,0.080199201877166,Industry
Telecommunications,Broadband,13,0.877050403402698,Industry
Telecommunications,Satellite,69,0.28109762834396357,Industry
Materials,Chemicals,36,0.6120313129726606,Industry
Materials,Metals & Mining,27,0.9642678916548267,Industry
Materials,Construction Materials,75,0.42441109969307944,Industry
Industrials,Aerospace & Defense,2,0.9052530293464812,Industry
Industrials,Machinery,64,0.8634441226046705,Industry
Industrials,Industrial Services,59,0.5697714277116088,Industry
Consumer Services,Retail,24,0.26440053952480713,Industry
Consumer Services,Travel & Leisure,76,0.6249244940362702,Industry
Consumer Services,Media,32,0.4345871652775307,Industry
Transportation,Airlines,92,0.95975393817323,Industry
Transportation,Railroads,51,0.3343109608089163,Industry
Transportation,Logistics,27,0.9773800353288905,Industry
