Country,NUTS1_ID,NUTS_NAME,Growth_Rate
ALB,AL0,Shqipëria,0.37672241529417005
AUT,AT2,Südösterreich,0.6296812045757157
AUT,AT3,Westösterreich,0.3630740973693988
AUT,AT1,Ostösterreich,0.7160333278472457
BEL,BE3,Région wallonne,0.4009859522194935
BEL,BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,0.7173884702235982
BEL,BE2,Vlaams Gewest,0.9786331370704118
BGR,BG4,Yugozapadna i Yuzhna tsentralna Bulgaria,0.011267095542408012
BGR,BG3,Severna i Yugoiztochna Bulgaria,0.5987205858095486
CHE,CH0,Schweiz/Suisse/Svizzera,0.21515046553375938
CYP,CY0,Kýpros,0.2168019079336041
CZE,CZ0,Česko,0.010848764397719202
DEU,DEF,Schleswig-Holstein,0.5541576850522439
DEU,DE8,Mecklenburg-Vorpommern,0.18329731082043366
DEU,DEG,Thüringen,0.6312862566169031
DEU,DE9,Niedersachsen,0.5271699679406052
DEU,DE1,Baden-Württemberg,0.942026846426249
DEU,DEA,Nordrhein-Westfalen,0.7374243422843455
DEU,DEB,Rheinland-Pfalz,0.20150053370928234
DEU,DEC,Saarland,0.23886239192383107
DEU,DE2,Bayern,0.48248940873364143
DEU,DE3,Berlin,0.8678235587484427
DEU,DED,Sachsen,0.6706025541696813
DEU,DE4,Brandenburg,0.3100607042615141
DEU,DE5,Bremen,0.8489366299401863
DEU,DE6,Hamburg,0.7454978522318026
DEU,DEE,Sachsen-Anhalt,0.5054127672281787
DEU,DE7,Hessen,0.948588740565054
DNK,DK0,Danmark,0.42730307103382215
ESP,ES2,Noreste,0.8327875767912957
ESP,ES3,Comunidad de Madrid,0.7428392964623748
ESP,ES4,Centro (ES),0.5018015027547496
ESP,ES5,Este,0.8613916714924208
ESP,ES1,Noroeste,0.9881781175474506
ESP,ES6,Sur,0.10813937031544518
EST,EE0,Eesti,0.7677258882351576
FIN,FI1,Manner-Suomi,0.009702415757249394
FIN,FI2,Åland,0.7391631781080625
FRA,FRF,Grand Est,0.9283896639776078
FRA,FRK,Auvergne-Rhône-Alpes,0.14943368015461478
FRA,FRG,Pays de la Loire,0.24806616716607077
FRA,FRL,Provence-Alpes-Côte d’Azur,0.6782603092002409
FRA,FRM,Corse,0.591354147087181
FRA,FRH,Bretagne,0.47435459126584634
FRA,FRI,Nouvelle-Aquitaine,0.03234131993534828
FRA,FRE,Hauts-de-France,0.2896430146113709
FRA,FRJ,Occitanie,0.6127212065705347
FRA,FR1,Ile-de-France,0.3511646444637244
FRA,FRC,Bourgogne-Franche-Comté,0.4388266577086325
FRA,FRD,Normandie,0.5121447275641704
FRA,FRB,Centre — Val de Loire,0.2675746691446832
HRV,HR0,Hrvatska,0.689621315705188
HUN,HU2,Dunántúl,0.1124354075945736
HUN,HU1,Közép-Magyarország,0.8055852657715977
HUN,HU3,Alföld és Észak,0.14810372298341912
IRL,IE0,Ireland,0.18583438974062128
ISL,IS0,Ísland,0.6824855074116718
ITA,ITC,Nord-Ovest,0.43522149278377664
ITA,ITH,Nord-Est,0.004883204757401005
ITA,ITF,Sud,0.8949260308743358
ITA,ITG,Isole,0.9427454597033388
ITA,ITI,Centro (IT),0.5722716521260606
LIE,LI0,Liechtenstein,0.37678390762579606
LTU,LT0,Lietuva,0.3033548714023211
LUX,LU0,Luxembourg,0.00011789936636330545
LVA,LV0,Latvija,0.05267049507818078
MKD,MK0,Severna Makedonija ,0.5928068479412714
MLT,MT0,Malta,0.702619387599218
MNE,ME0,Crna Gora,0.9974085890771719
NLD,NL1,Noord-Nederland,0.2437760339789603
NLD,NL2,Oost-Nederland,0.6062800972763626
NLD,NL3,West-Nederland,0.29374986379952495
NLD,NL4,Zuid-Nederland,0.052516222114896816
NOR,NO0,Norge,0.002392408952061942
POL,PL4,Makroregion północno-zachodni,0.6259598669952958
POL,PL5,Makroregion południowo-zachodni,0.8821895685241175
POL,PL6,Makroregion północny,0.4950563967297764
POL,PL7,Makroregion centralny,0.6030628518345352
POL,PL8,Makroregion wschodni,0.5092727426546345
POL,PL9,Makroregion województwo mazowieckie,0.33480833789363484
POL,PL2,Makroregion południowy,0.7296180202693927
PRT,PT3,Região Autónoma da Madeira,0.350157953194532
PRT,PT1,Continente,0.04633988512597309
PRT,PT2,Região Autónoma dos Açores,0.40745320681973973
ROU,RO1,Macroregiunea Unu,0.5377928408784673
ROU,RO2,Macroregiunea Doi,0.2982224293248177
ROU,RO3,Macroregiunea Trei,0.6575383888940297
ROU,RO4,Macroregiunea Patru,0.9892514729210607
SRB,RS1,Serbia - sever,0.6045218650544277
SRB,RS2,Serbia - jug ,0.0009527869672830702
SVK,SK0,Slovensko,0.22039699348624864
SVN,SI0,Slovenija,0.9435242676207503
SWE,SE1,Östra Sverige,0.4906911791484968
SWE,SE2,Södra Sverige,0.9358098575873841
SWE,SE3,Norra Sverige,0.5394273548052566
TUR,TR4,Doğu Marmara,0.32043405070412867
TUR,TR8,Batı Karadeniz,0.8302613514641157
TUR,TR9,Doğu Karadeniz,0.9425412415002743
TUR,TRA,Kuzeydoğu Anadolu,0.5189218721818409
TUR,TRB,Ortadoğu Anadolu,0.06716435378034935
TUR,TRC,Güneydoğu Anadolu,0.5360720598623387
TUR,TR1,İstanbul,0.8424316259821711
TUR,TR5,Batı Anadolu,0.2456989211483167
TUR,TR2,Batı Marmara,0.7150175890878276
TUR,TR6,Akdeniz,0.662162536649653
TUR,TR7,Orta Anadolu,0.4809748022971124
TUR,TR3,Ege,0.6507788181451257
