Country,NUTS2_ID,NUTS_NAME,NUTS1_ID,Growth_Rate
ALB,AL01,Veri,AL0,0.09623437328402251
ALB,AL02,Qender,AL0,0.4883815852476078
ALB,AL03,Jug,AL0,0.34359921961676854
AUT,AT11,Burgenland,AT1,0.14784425255487743
AUT,AT12,Niederösterreich,AT1,0.44155639227704957
AUT,AT13,Wien,AT1,0.8499066495076327
AUT,AT21,Kärnten,AT2,0.6530250481212587
AUT,AT22,Steiermark,AT2,0.13796693170440977
AUT,AT31,Oberösterreich,AT3,0.23858080479215615
AUT,AT32,Salzburg,AT3,0.9624405416758555
AUT,AT33,Tirol,AT3,0.8921509235703136
AUT,AT34,Vorarlberg,AT3,0.3288036452243108
BEL,BE22,Prov. Limburg (BE),BE2,0.5178910475646828
BEL,BE23,Prov. Oost-Vlaanderen,BE2,0.1283703092249433
BEL,BE34,Prov. Luxembourg (BE),BE3,0.24088286506495704
BEL,BE35,Prov. Namur,BE3,0.32566785001302356
BEL,BE24,Prov. Vlaams-Brabant,BE2,0.9995536108164572
BEL,BE25,Prov. West-Vlaanderen,BE2,0.8933018320701113
BEL,BE31,Prov. Brabant wallon,BE3,0.6346420159784865
BEL,BE32,Prov. Hainaut,BE3,0.7217555926953216
BEL,BE33,Prov. Liège,BE3,0.19146182121846234
BEL,BE10,Région de Bruxelles-Capitale/ Brussels Hoofdstedelijk Gewest,BE1,0.7118647833041684
BEL,BE21,Prov. Antwerpen,BE2,0.5360255807551455
BGR,BG31,Severozapaden,BG3,0.5898446268222436
BGR,BG32,Severen tsentralen,BG3,0.7833334376200775
BGR,BG33,Severoiztochen,BG3,0.6623143809447375
BGR,BG34,Yugoiztochen,BG3,0.6972080603786369
BGR,BG41,Yugozapaden,BG4,0.8322321240291907
BGR,BG42,Yuzhen tsentralen,BG4,0.7350116415514453
CHE,CH07,Ticino,CH0,0.9606055675275785
CHE,CH01,Région lémanique,CH0,0.457269417134346
CHE,CH02,Espace Mittelland,CH0,0.595941413962679
CHE,CH03,Nordwestschweiz,CH0,0.5506994024537256
CHE,CH04,Zürich,CH0,0.40019029758372837
CHE,CH05,Ostschweiz,CH0,0.8914010650083389
CHE,CH06,Zentralschweiz,CH0,0.48908636968839747
CYP,CY00,Kýpros,CY0,0.30745720271300025
CZE,CZ02,Střední Čechy,CZ0,0.5052792537508162
CZE,CZ03,Jihozápad,CZ0,0.329366043618727
CZE,CZ04,Severozápad,CZ0,0.6918732672965352
CZE,CZ05,Severovýchod,CZ0,0.8474220383689125
CZE,CZ06,Jihovýchod,CZ0,0.14286941903435746
CZE,CZ07,Střední Morava,CZ0,0.4919050584771616
CZE,CZ08,Moravskoslezsko,CZ0,0.33566762378152204
CZE,CZ01,Praha,CZ0,0.8306467945643432
DEU,DEB1,Koblenz,DEB,0.17883507284181832
DEU,DEB2,Trier,DEB,0.06183449933732743
DEU,DE13,Freiburg,DE1,0.596246467346101
DEU,DE72,Gießen,DE7,0.5294346647100151
DEU,DEB3,Rheinhessen-Pfalz,DEB,0.964444166783175
DEU,DE14,Tübingen,DE1,0.1949841632255943
DEU,DE73,Kassel,DE7,0.7909440812887157
DEU,DEC0,Saarland,DEC,0.2721791865494415
DEU,DE21,Oberbayern,DE2,0.951268879400061
DEU,DEG0,Thüringen,DEG,0.47756114722891363
DEU,DE22,Niederbayern,DE2,0.201521181552192
DEU,DE80,Mecklenburg-Vorpommern,DE8,0.8370674622789923
DEU,DE23,Oberpfalz,DE2,0.5505510952280103
DEU,DE91,Braunschweig,DE9,0.6019051528307241
DEU,DE24,Oberfranken,DE2,0.379845992428977
DEU,DE92,Hannover,DE9,0.497915950927837
DEU,DED2,Dresden,DED,0.9422073848072117
DEU,DE25,Mittelfranken,DE2,0.30512521535210757
DEU,DE93,Lüneburg,DE9,0.6816203575884864
DEU,DED4,Chemnitz,DED,0.5969337196607807
DEU,DE26,Unterfranken,DE2,0.2931249473278028
DEU,DE94,Weser-Ems,DE9,0.2778369958077692
DEU,DED5,Leipzig,DED,0.27081748817641205
DEU,DEA1,Düsseldorf,DEA,0.4787916457101593
DEU,DE27,Schwaben,DE2,0.17050810114170933
DEU,DE30,Berlin,DE3,0.30679062057966944
DEU,DEA2,Köln,DEA,0.8223161221990694
DEU,DEE0,Sachsen-Anhalt,DEE,0.33700648448163906
DEU,DEA3,Münster,DEA,0.9802702021894528
DEU,DE40,Brandenburg,DE4,0.37663753155834534
DEU,DE50,Bremen,DE5,0.9518930945068776
DEU,DEA4,Detmold,DEA,0.8030507574847217
DEU,DEF0,Schleswig-Holstein,DEF,0.763137715965183
DEU,DE11,Stuttgart,DE1,0.4467118868772254
DEU,DE60,Hamburg,DE6,0.25466990890987373
DEU,DEA5,Arnsberg,DEA,0.7669498150325248
DEU,DE71,Darmstadt,DE7,0.29102755603321606
DEU,DE12,Karlsruhe,DE1,0.6105424898800365
DNK,DK01,Hovedstaden,DK0,0.7397337721966408
DNK,DK02,Sjælland,DK0,0.30572718067641036
DNK,DK03,Syddanmark,DK0,0.515973574958923
DNK,DK04,Midtjylland,DK0,0.40187136955801017
DNK,DK05,Nordjylland,DK0,0.27850026760812585
ESP,ES22,Comunidad Foral de Navarra,ES2,0.55250201261211
ESP,ES30,Comunidad de Madrid,ES3,0.4304977784498799
ESP,ES53,Illes Balears,ES5,0.8953704056443985
ESP,ES41,Castilla y León,ES4,0.11031709751036367
ESP,ES61,Andalucía,ES6,0.6915067806321544
ESP,ES62,Región de Murcia,ES6,0.7561812532199236
ESP,ES63,Ciudad de Ceuta,ES6,0.7210989200737472
ESP,ES64,Ciudad de Melilla,ES6,0.8606394573812798
ESP,ES42,Castilla-La Mancha,ES4,0.9583313343243708
ESP,ES43,Extremadura,ES4,0.5919436676884624
ESP,ES51,Cataluña,ES5,0.578094768135582
ESP,ES52,Comunitat Valenciana ,ES5,0.25498169291855144
ESP,ES11,Galicia,ES1,0.17716421952180994
ESP,ES23,La Rioja,ES2,0.2668171599023198
ESP,ES12,Principado de Asturias,ES1,0.9252490291743833
ESP,ES13,Cantabria,ES1,0.3526102989230946
ESP,ES24,Aragón,ES2,0.7816424336111595
ESP,ES21,País Vasco,ES2,0.02514943751968657
EST,EE00,Eesti,EE0,0.8233445736813565
FIN,FI19,Länsi-Suomi,FI1,0.5283665229383415
FIN,FI1B,Helsinki-Uusimaa,FI1,0.4275792324593328
FIN,FI1C,Etelä-Suomi,FI1,0.13837192415022315
FIN,FI1D,Pohjois- ja Itä-Suomi,FI1,0.5744815423824621
FIN,FI20,Åland,FI2,0.10141236631706174
FRA,FRI1,Aquitaine,FRI,0.437081091695778
FRA,FRE2,Picardie,FRE,0.8058866558183394
FRA,FR10,Ile-de-France,FR1,0.7799873836083546
FRA,FRJ2,Midi-Pyrénées,FRJ,0.7453509545778207
FRA,FRF1,Alsace,FRF,0.4528981249663159
FRA,FRB0,Centre — Val de Loire,FRB,0.9641640507679629
FRA,FRK1,Auvergne,FRK,0.028959782808356205
FRA,FRF2,Champagne-Ardenne,FRF,0.21508827338802106
FRA,FRI2,Limousin,FRI,0.10948115382120938
FRA,FRC1,Bourgogne,FRC,0.11160823161715128
FRA,FRF3,Lorraine,FRF,0.9301093094888194
FRA,FRI3,Poitou-Charentes,FRI,0.533541189692054
FRA,FRC2,Franche-Comté,FRC,0.26349994995016124
FRA,FRG0,Pays de la Loire,FRG,0.8691339655253773
FRA,FRJ1,Languedoc-Roussillon,FRJ,0.7040398069704688
FRA,FRD1,Basse-Normandie ,FRD,0.11349240123389137
FRA,FRD2,Haute-Normandie ,FRD,0.4757661181164292
FRA,FRE1,Nord-Pas de Calais,FRE,0.8363965695333397
FRA,FRH0,Bretagne,FRH,0.17766310337430125
FRA,FRK2,Rhône-Alpes,FRK,0.7753795405724655
FRA,FRL0,Provence-Alpes-Côte d’Azur,FRL,0.12294035383857371
FRA,FRM0,Corse,FRM,0.8479687596768792
HRV,HR02,Panonska Hrvatska,HR0,0.214999595612266
HRV,HR03,Jadranska Hrvatska,HR0,0.3374486200945055
HRV,HR05,Grad Zagreb,HR0,0.6777634581856085
HRV,HR06,Sjeverna Hrvatska,HR0,0.5296390781548693
HUN,HU22,Nyugat-Dunántúl,HU2,0.9060959667780155
HUN,HU23,Dél-Dunántúl,HU2,0.9603290957802288
HUN,HU32,Észak-Alföld,HU3,0.8082379862850086
HUN,HU33,Dél-Alföld,HU3,0.015317559368205336
HUN,HU11,Budapest,HU1,0.0247332884549466
HUN,HU12,Pest,HU1,0.14953284049426263
HUN,HU31,Észak-Magyarország,HU3,0.32635592595784246
HUN,HU21,Közép-Dunántúl,HU2,0.7051934968981162
IRL,IE04,Northern and Western,IE0,0.9614396026117402
IRL,IE05,Southern,IE0,0.11111385340461599
IRL,IE06,Eastern and Midland,IE0,0.6579859138999038
ISL,IS00,Ísland,IS0,0.9439468737782772
ITA,ITI3,Marche,ITI,0.7161783692133168
ITA,ITI4,Lazio,ITI,0.3156980396867529
ITA,ITI1,Toscana,ITI,0.6745572671201674
ITA,ITI2,Umbria,ITI,0.3605424922619974
ITA,ITF6,Calabria,ITF,0.6038042116873507
ITA,ITG1,Sicilia,ITG,0.8197240000180183
ITA,ITH3,Veneto,ITH,0.6449889842859394
ITA,ITH4,Friuli-Venezia Giulia,ITH,0.3595419173280302
ITA,ITH5,Emilia-Romagna,ITH,0.09520196340892562
ITA,ITC1,Piemonte,ITC,0.5122636909134849
ITA,ITC2,Valle d’Aosta/Vallée d’Aoste,ITC,0.6116973693103167
ITA,ITC3,Liguria,ITC,0.7011314212853209
ITA,ITG2,Sardegna,ITG,0.6821013252382756
ITA,ITH1,Provincia Autonoma di Bolzano/Bozen,ITH,0.05530347614752773
ITA,ITH2,Provincia Autonoma di Trento,ITH,0.3444237017217777
ITA,ITC4,Lombardia,ITC,0.8514926578555256
ITA,ITF1,Abruzzo,ITF,0.6073876932900205
ITA,ITF2,Molise,ITF,0.22894949701002698
ITA,ITF3,Campania,ITF,0.6915948657761934
ITA,ITF4,Puglia,ITF,0.7607502532100632
ITA,ITF5,Basilicata,ITF,0.1971861585658372
LIE,LI00,Liechtenstein,LI0,0.9623464567479364
LTU,LT01,Sostinės regionas,LT0,0.20570197072745466
LTU,LT02,Vidurio ir vakarų Lietuvos regionas ,LT0,0.32087249018909647
LUX,LU00,Luxembourg,LU0,0.839410098979838
LVA,LV00,Latvija,LV0,0.5671318870635503
MKD,MK00,Severna Makedonija ,MK0,0.7794250001455564
MLT,MT00,Malta,MT0,0.514344885531297
MNE,ME00,Crna Gora,ME0,0.9356964137279624
NLD,NL41,Noord-Brabant,NL4,0.19207666793988287
NLD,NL42,Limburg (NL),NL4,0.037781535014777545
NLD,NL11,Groningen,NL1,0.1280351806868475
NLD,NL12,Friesland (NL),NL1,0.0981707637081064
NLD,NL13,Drenthe,NL1,0.962791927239169
NLD,NL21,Overijssel,NL2,0.9125559172887495
NLD,NL22,Gelderland,NL2,0.7984263627665893
NLD,NL23,Flevoland,NL2,0.854317683924456
NLD,NL32,Noord-Holland,NL3,0.13439969599282264
NLD,NL34,Zeeland,NL3,0.6914546983975733
NLD,NL35,Utrecht,NL3,0.29421778774077
NLD,NL36,Zuid-Holland,NL3,0.7056556732096348
NOR,NO02,Innlandet,NO0,0.3663641053085904
NOR,NO08,Oslo og Viken,NO0,0.6309087470897172
NOR,NO06,Trøndelag/Trööndelage,NO0,0.5595498313644826
NOR,NO07,Nord-Norge,NO0,0.8420348603619623
NOR,NO0A,Vestlandet,NO0,0.2164748425959715
NOR,NO0B,Svalbard og Jan Mayen,NO0,0.3341410313454626
NOR,NO09,Agder og Sør-Østlandet,NO0,0.6575039826351755
POL,PL61,Kujawsko-pomorskie,PL6,0.966822793556532
POL,PL62,Warmińsko-mazurskie,PL6,0.752910786672259
POL,PL22,Śląskie,PL2,0.2726723218680548
POL,PL63,Pomorskie,PL6,0.47696144087059333
POL,PL21,Małopolskie,PL2,0.3159475671781825
POL,PL71,Łódzkie,PL7,0.8598582491629119
POL,PL72,Świętokrzyskie,PL7,0.025905944209688614
POL,PL41,Wielkopolskie,PL4,0.1059862474373775
POL,PL81,Lubelskie,PL8,0.04839265708608664
