Country,NUTS1_ID,NUTS_NAME,Growth_Rate
ALB,AL0,Shqipëria,0.7224432050653347
AUT,AT2,Südösterreich,0.17012458016616683
AUT,AT3,Westösterreich,0.06523179429848269
AUT,AT1,Ostösterreich,0.4575922179584251
BEL,BE3,Région wallonne,0.17303873346914878
BEL,BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,0.6663931583086077
BEL,BE2,Vlaams Gewest,0.8497943604246778
BGR,BG4,Yugozapadna i Yuzhna tsentralna Bulgaria,0.8393400803186948
BGR,BG3,Severna i Yugoiztochna Bulgaria,0.9385312487352236
CHE,CH0,Schweiz/Suisse/Svizzera,0.1197491311685831
CYP,CY0,Kýpros,0.8906677270858082
CZE,CZ0,Česko,0.9720217974836357
DEU,DEF,Schleswig-Holstein,0.8865211873828815
DEU,DE8,Mecklenburg-Vorpommern,0.16059202869086642
DEU,DEG,Thüringen,0.17245730175671148
DEU,DE9,Niedersachsen,0.3503299157672606
DEU,DE1,Baden-Württemberg,0.17566678068149888
DEU,DEA,Nordrhein-Westfalen,0.5265949312531704
DEU,DEB,Rheinland-Pfalz,0.27350631634230316
DEU,DEC,Saarland,0.6316082267468149
DEU,DE2,Bayern,0.7259083316854062
DEU,DE3,Berlin,0.03482001972590265
DEU,DED,Sachsen,0.5717129253270048
DEU,DE4,Brandenburg,0.7607716779373753
DEU,DE5,Bremen,0.3162220603755206
DEU,DE6,Hamburg,0.04650453448066949
DEU,DEE,Sachsen-Anhalt,0.8165943220601082
DEU,DE7,Hessen,0.16798432834246846
DNK,DK0,Danmark,0.01888943012886768
ESP,ES2,Noreste,0.3568420587651334
ESP,ES3,Comunidad de Madrid,0.7134457238458994
ESP,ES4,Centro (ES),0.9515403113899986
ESP,ES5,Este,0.6678706807533104
ESP,ES1,Noroeste,0.023933815114880685
ESP,ES6,Sur,0.26728379347812625
EST,EE0,Eesti,0.6852934499638845
FIN,FI1,Manner-Suomi,0.4297245049000157
FIN,FI2,Åland,0.7946450939486183
FRA,FRF,Grand Est,0.8726664746871795
FRA,FRK,Auvergne-Rhône-Alpes,0.20401241386250213
FRA,FRG,Pays de la Loire,0.8567851201667236
FRA,FRL,Provence-Alpes-Côte d’Azur,0.29398769580870443
FRA,FRM,Corse,0.39640501599517164
FRA,FRH,Bretagne,0.03703098199633548
FRA,FRI,Nouvelle-Aquitaine,0.22695133314260052
FRA,FRE,Hauts-de-France,0.06434075312772403
FRA,FRJ,Occitanie,0.19855213026266905
FRA,FR1,Ile-de-France,0.9703895179011837
FRA,FRC,Bourgogne-Franche-Comté,0.27305509186145693
FRA,FRD,Normandie,0.9945514521074548
FRA,FRB,Centre — Val de Loire,0.09180944360969656
HRV,HR0,Hrvatska,0.35537275731264106
HUN,HU2,Dunántúl,0.9341439764404288
HUN,HU1,Közép-Magyarország,0.018907413296194275
HUN,HU3,Alföld és Észak,0.5112232142184839
IRL,IE0,Ireland,0.7668188699549594
ISL,IS0,Ísland,0.5369030599970154
ITA,ITC,Nord-Ovest,0.8670141701012247
ITA,ITH,Nord-Est,0.4890326778378009
ITA,ITF,Sud,0.4663056560717428
ITA,ITG,Isole,0.21331248700529382
ITA,ITI,Centro (IT),0.68262385886333
LIE,LI0,Liechtenstein,0.997935076762328
LTU,LT0,Lietuva,0.1886110331765316
LUX,LU0,Luxembourg,0.07684262957385313
LVA,LV0,Latvija,0.3468238787119138
MKD,MK0,Severna Makedonija ,0.7661667227819211
MLT,MT0,Malta,0.7721543844119779
MNE,ME0,Crna Gora,0.37478719263550797
NLD,NL1,Noord-Nederland,0.08948040301765003
NLD,NL2,Oost-Nederland,0.010116586894855506
NLD,NL3,West-Nederland,0.733997601697186
NLD,NL4,Zuid-Nederland,0.24384116946435785
NOR,NO0,Norge,0.9280727220254871
POL,PL4,Makroregion północno-zachodni,0.7919567885569949
POL,PL5,Makroregion południowo-zachodni,0.43061813402243554
POL,PL6,Makroregion północny,0.5290587852719006
POL,PL7,Makroregion centralny,0.9366937911432232
POL,PL8,Makroregion wschodni,0.7057094524275154
POL,PL9,Makroregion województwo mazowieckie,0.23644356063335636
POL,PL2,Makroregion południowy,0.26120755310708454
PRT,PT3,Região Autónoma da Madeira,0.9245300153647517
PRT,PT1,Continente,0.3813307979856365
PRT,PT2,Região Autónoma dos Açores,0.9979723118154532
ROU,RO1,Macroregiunea Unu,0.8943162166628352
ROU,RO2,Macroregiunea Doi,0.24430860058798365
ROU,RO3,Macroregiunea Trei,0.47281325969539656
ROU,RO4,Macroregiunea Patru,0.6749409612235514
SRB,RS1,Serbia - sever,0.8633028142661164
SRB,RS2,Serbia - jug ,0.5211683024470759
SVK,SK0,Slovensko,0.7465779094298128
SVN,SI0,Slovenija,0.18596765720267672
SWE,SE1,Östra Sverige,0.6524464717024945
SWE,SE2,Södra Sverige,0.9680306962158747
SWE,SE3,Norra Sverige,0.6603685665901597
TUR,TR4,Doğu Marmara,0.5085609798136327
TUR,TR8,Batı Karadeniz,0.7822325242062027
TUR,TR9,Doğu Karadeniz,0.6210163272113343
TUR,TRA,Kuzeydoğu Anadolu,0.6561083517441946
TUR,TRB,Ortadoğu Anadolu,0.701742121396255
TUR,TRC,Güneydoğu Anadolu,0.7715682990221642
TUR,TR1,İstanbul,0.17664154100910323
TUR,TR5,Batı Anadolu,0.44556683943901143
TUR,TR2,Batı Marmara,0.5675826983894544
TUR,TR6,Akdeniz,0.3669556245715031
TUR,TR7,Orta Anadolu,0.7599280280912576
TUR,TR3,Ege,0.04125447646722602
