Country,NUTS2_ID,NUTS_NAME,NUTS1_ID,Growth_Rate
ALB,AL01,Veri,AL0,0.7001045981735821
ALB,AL02,Qender,AL0,0.7897948950534278
ALB,AL03,Jug,AL0,0.9602167062941672
AUT,AT11,Burgenland,AT1,0.4939107753563299
AUT,AT12,Niederösterreich,AT1,0.16094931384491462
AUT,AT13,Wien,AT1,0.7853101997607946
AUT,AT21,Kärnten,AT2,0.7878790022780097
AUT,AT22,Steiermark,AT2,0.12798496807910298
AUT,AT31,Oberösterreich,AT3,0.17407554436923922
AUT,AT32,Salzburg,AT3,0.5230280438004482
AUT,AT33,Tirol,AT3,0.22082464589148143
AUT,AT34,Vorarlberg,AT3,0.313568029417855
BEL,BE22,Prov. Limburg (BE),BE2,0.42055241939608556
BEL,BE23,Prov. Oost-Vlaanderen,BE2,0.9712611048987086
BEL,BE34,Prov. Luxembourg (BE),BE3,0.2776095522046109
BEL,BE35,Prov. Namur,BE3,0.29673019443758053
BEL,BE24,Prov. Vlaams-Brabant,BE2,0.4701857732889785
BEL,BE25,Prov. West-Vlaanderen,BE2,0.9242998815476879
BEL,BE31,Prov. Brabant wallon,BE3,0.8734490336533164
BEL,BE32,Prov. Hainaut,BE3,0.009137400356821535
BEL,BE33,Prov. Liège,BE3,0.7373567313406856
BEL,BE10,Région de Bruxelles-Capitale/ Brussels Hoofdstedelijk Gewest,BE1,0.27779358289022194
BEL,BE21,Prov. Antwerpen,BE2,0.3861692197629327
BGR,BG31,Severozapaden,BG3,0.7432850648296562
BGR,BG32,Severen tsentralen,BG3,0.22956568454590642
BGR,BG33,Severoiztochen,BG3,0.9720511381711333
BGR,BG34,Yugoiztochen,BG3,0.569224407795152
BGR,BG41,Yugozapaden,BG4,0.6426398765692765
BGR,BG42,Yuzhen tsentralen,BG4,0.8743437190464617
CHE,CH07,Ticino,CH0,0.4859027196248151
CHE,CH01,Région lémanique,CH0,0.24754388849635212
CHE,CH02,Espace Mittelland,CH0,0.8681834540447227
CHE,CH03,Nordwestschweiz,CH0,0.7035056425506602
CHE,CH04,Zürich,CH0,0.34693854529256163
CHE,CH05,Ostschweiz,CH0,0.6893367016467926
CHE,CH06,Zentralschweiz,CH0,0.5618603606597982
CYP,CY00,Kýpros,CY0,0.6638081290066744
CZE,CZ02,Střední Čechy,CZ0,0.35816771963223015
CZE,CZ03,Jihozápad,CZ0,0.5752789468611285
CZE,CZ04,Severozápad,CZ0,0.8740151315445128
CZE,CZ05,Severovýchod,CZ0,0.5825672934571139
CZE,CZ06,Jihovýchod,CZ0,0.9923646412338154
CZE,CZ07,Střední Morava,CZ0,0.2913489918764868
CZE,CZ08,Moravskoslezsko,CZ0,0.21527684167236083
CZE,CZ01,Praha,CZ0,0.5342842993766586
DEU,DEB1,Koblenz,DEB,0.8673226312609846
DEU,DEB2,Trier,DEB,0.3039929127495845
DEU,DE13,Freiburg,DE1,0.6325742349324573
DEU,DE72,Gießen,DE7,0.19890132612138178
DEU,DEB3,Rheinhessen-Pfalz,DEB,0.34514519203438243
DEU,DE14,Tübingen,DE1,0.5676364175050271
DEU,DE73,Kassel,DE7,0.444777234089178
DEU,DEC0,Saarland,DEC,0.9477398358148401
DEU,DE21,Oberbayern,DE2,0.30589900004664117
DEU,DEG0,Thüringen,DEG,0.18562167726966738
DEU,DE22,Niederbayern,DE2,0.275670997412391
DEU,DE80,Mecklenburg-Vorpommern,DE8,0.036076640248229874
DEU,DE23,Oberpfalz,DE2,0.1347541212523785
DEU,DE91,Braunschweig,DE9,0.8551123647568004
DEU,DE24,Oberfranken,DE2,0.3007535986972524
DEU,DE92,Hannover,DE9,0.5709499077245848
DEU,DED2,Dresden,DED,0.07941904469049788
DEU,DE25,Mittelfranken,DE2,0.02170482585599698
DEU,DE93,Lüneburg,DE9,0.42490774855721614
DEU,DED4,Chemnitz,DED,0.36447851379069807
DEU,DE26,Unterfranken,DE2,0.5822073240903525
DEU,DE94,Weser-Ems,DE9,0.42733683491435104
DEU,DED5,Leipzig,DED,0.8913009806707213
DEU,DEA1,Düsseldorf,DEA,0.9396534151065951
DEU,DE27,Schwaben,DE2,0.003550153176034465
DEU,DE30,Berlin,DE3,0.09479364723242201
DEU,DEA2,Köln,DEA,0.3320257987378733
DEU,DEE0,Sachsen-Anhalt,DEE,0.4516343208184146
DEU,DEA3,Münster,DEA,0.3170861860919555
DEU,DE40,Brandenburg,DE4,0.09904973566312814
DEU,DE50,Bremen,DE5,0.166573122295973
DEU,DEA4,Detmold,DEA,0.6209466826720332
DEU,DEF0,Schleswig-Holstein,DEF,0.5022588756332135
DEU,DE11,Stuttgart,DE1,0.8033125606962481
DEU,DE60,Hamburg,DE6,0.5323011089809089
DEU,DEA5,Arnsberg,DEA,0.6879335955072879
DEU,DE71,Darmstadt,DE7,0.40511145078195465
DEU,DE12,Karlsruhe,DE1,0.7321469855210898
DNK,DK01,Hovedstaden,DK0,0.532975142366739
DNK,DK02,Sjælland,DK0,0.45977870510519503
DNK,DK03,Syddanmark,DK0,0.5644014153617178
DNK,DK04,Midtjylland,DK0,0.1560013540470666
DNK,DK05,Nordjylland,DK0,0.4360403416662577
ESP,ES22,Comunidad Foral de Navarra,ES2,0.5065119615042825
ESP,ES30,Comunidad de Madrid,ES3,0.8988054678589392
ESP,ES53,Illes Balears,ES5,0.36381352602902106
ESP,ES41,Castilla y León,ES4,0.5424700956407279
ESP,ES61,Andalucía,ES6,0.11939914648681249
ESP,ES62,Región de Murcia,ES6,0.30309074730102226
ESP,ES63,Ciudad de Ceuta,ES6,0.3548949607513603
ESP,ES64,Ciudad de Melilla,ES6,0.28551291038076576
ESP,ES42,Castilla-La Mancha,ES4,0.7464982329943187
ESP,ES43,Extremadura,ES4,0.9512388746638004
ESP,ES51,Cataluña,ES5,0.5896151114245912
ESP,ES52,Comunitat Valenciana ,ES5,0.33536421437040753
ESP,ES11,Galicia,ES1,0.9739084113601032
ESP,ES23,La Rioja,ES2,0.10697945280895738
ESP,ES12,Principado de Asturias,ES1,0.37452878671599266
ESP,ES13,Cantabria,ES1,0.7270069496298615
ESP,ES24,Aragón,ES2,0.21750757492838946
ESP,ES21,País Vasco,ES2,0.04671325824420447
EST,EE00,Eesti,EE0,0.966611014303234
FIN,FI19,Länsi-Suomi,FI1,0.9352697836815344
FIN,FI1B,Helsinki-Uusimaa,FI1,0.5275190686959504
FIN,FI1C,Etelä-Suomi,FI1,0.26353182931553687
FIN,FI1D,Pohjois- ja Itä-Suomi,FI1,0.43491631669856556
FIN,FI20,Åland,FI2,0.14534682350987305
FRA,FRI1,Aquitaine,FRI,0.9894620805315248
FRA,FRE2,Picardie,FRE,0.7772955040089728
FRA,FR10,Ile-de-France,FR1,0.7299787383551457
FRA,FRJ2,Midi-Pyrénées,FRJ,0.9542766167232649
FRA,FRF1,Alsace,FRF,0.24770580224172967
FRA,FRB0,Centre — Val de Loire,FRB,0.6404078079072942
FRA,FRK1,Auvergne,FRK,0.07258583921176676
FRA,FRF2,Champagne-Ardenne,FRF,0.2989556425527008
FRA,FRI2,Limousin,FRI,0.7879460234455271
FRA,FRC1,Bourgogne,FRC,0.8124906912813621
FRA,FRF3,Lorraine,FRF,0.12875277230249083
FRA,FRI3,Poitou-Charentes,FRI,0.4391916042081758
FRA,FRC2,Franche-Comté,FRC,0.21837469927127107
FRA,FRG0,Pays de la Loire,FRG,0.03430848496792338
FRA,FRJ1,Languedoc-Roussillon,FRJ,0.2532551055077148
FRA,FRD1,Basse-Normandie ,FRD,0.4593828332454907
FRA,FRD2,Haute-Normandie ,FRD,0.42734943406191384
FRA,FRE1,Nord-Pas de Calais,FRE,0.8886770428029006
FRA,FRH0,Bretagne,FRH,0.529352083450859
FRA,FRK2,Rhône-Alpes,FRK,0.13598387392984956
FRA,FRL0,Provence-Alpes-Côte d’Azur,FRL,0.1667793103489763
FRA,FRM0,Corse,FRM,0.16019675989054394
HRV,HR02,Panonska Hrvatska,HR0,0.9027847726481276
HRV,HR03,Jadranska Hrvatska,HR0,0.27254751617643436
HRV,HR05,Grad Zagreb,HR0,0.14163667113146794
HRV,HR06,Sjeverna Hrvatska,HR0,0.4627895160543928
HUN,HU22,Nyugat-Dunántúl,HU2,0.1757943758091448
HUN,HU23,Dél-Dunántúl,HU2,0.12592335343158922
HUN,HU32,Észak-Alföld,HU3,0.29593907385457696
HUN,HU33,Dél-Alföld,HU3,0.6602651759028471
HUN,HU11,Budapest,HU1,0.10900281061660111
HUN,HU12,Pest,HU1,0.4596045009792289
HUN,HU31,Észak-Magyarország,HU3,0.8490899395513948
HUN,HU21,Közép-Dunántúl,HU2,0.6513184182979708
IRL,IE04,Northern and Western,IE0,0.779303934471803
IRL,IE05,Southern,IE0,0.5501796987988987
IRL,IE06,Eastern and Midland,IE0,0.8077195246567017
ISL,IS00,Ísland,IS0,0.31663255335102625
ITA,ITI3,Marche,ITI,0.639757304421058
ITA,ITI4,Lazio,ITI,0.10003238928751279
ITA,ITI1,Toscana,ITI,0.9554958782577768
ITA,ITI2,Umbria,ITI,0.06055164923991985
ITA,ITF6,Calabria,ITF,0.47975988585797313
ITA,ITG1,Sicilia,ITG,0.02935298655392815
ITA,ITH3,Veneto,ITH,0.38893766230962523
ITA,ITH4,Friuli-Venezia Giulia,ITH,0.32184603568470316
ITA,ITH5,Emilia-Romagna,ITH,0.7013633444259192
ITA,ITC1,Piemonte,ITC,0.8358359200351319
ITA,ITC2,Valle d’Aosta/Vallée d’Aoste,ITC,0.6999484678258896
ITA,ITC3,Liguria,ITC,0.03725322573891232
ITA,ITG2,Sardegna,ITG,0.24805518003781546
ITA,ITH1,Provincia Autonoma di Bolzano/Bozen,ITH,0.009468580826001216
ITA,ITH2,Provincia Autonoma di Trento,ITH,0.9370749960362358
ITA,ITC4,Lombardia,ITC,0.9125978856532551
ITA,ITF1,Abruzzo,ITF,0.6497588271098459
ITA,ITF2,Molise,ITF,0.5972881606277716
ITA,ITF3,Campania,ITF,0.9406804137613781
ITA,ITF4,Puglia,ITF,0.9712423056709268
ITA,ITF5,Basilicata,ITF,0.6663455378042917
LIE,LI00,Liechtenstein,LI0,0.3224296009416435
LTU,LT01,Sostinės regionas,LT0,0.2219050867481892
LTU,LT02,Vidurio ir vakarų Lietuvos regionas ,LT0,0.9092545396491706
LUX,LU00,Luxembourg,LU0,0.3711913384896669
LVA,LV00,Latvija,LV0,0.3412941577187102
MKD,MK00,Severna Makedonija ,MK0,0.3543655402220819
MLT,MT00,Malta,MT0,0.17734925810008095
MNE,ME00,Crna Gora,ME0,0.2691285417091822
NLD,NL41,Noord-Brabant,NL4,0.6393088415016019
NLD,NL42,Limburg (NL),NL4,0.5187915950379112
NLD,NL11,Groningen,NL1,0.4069356433725684
NLD,NL12,Friesland (NL),NL1,0.2680114569096679
NLD,NL13,Drenthe,NL1,0.22918489569564526
NLD,NL21,Overijssel,NL2,0.36556116408698347
NLD,NL22,Gelderland,NL2,0.04587302129819426
NLD,NL23,Flevoland,NL2,0.37627715275002416
