Country,NUTS1_ID,NUTS_NAME,Growth_Rate
ALB,AL0,Shqipëria,0.5931483745746886
AUT,AT2,Südösterreich,0.17453671968509743
AUT,AT3,Westösterreich,0.07887051767316222
AUT,AT1,Ostösterreich,0.8247735944730124
BEL,BE3,Région wallonne,0.2791303491060627
BEL,BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,0.5046497309470527
BEL,BE2,Vlaams Gewest,0.8403580885453792
BGR,BG4,Yugozapadna i Yuzhna tsentralna Bulgaria,0.9252446968503429
BGR,BG3,Severna i Yugoiztochna Bulgaria,0.09149529502791931
CHE,CH0,Schweiz/Suisse/Svizzera,0.2769223394107162
CYP,CY0,Kýpros,0.3075315754872754
CZE,CZ0,Česko,0.7587870629396696
DEU,DEF,Schleswig-Holstein,0.8847667785183839
DEU,DE8,Mecklenburg-Vorpommern,0.8054621487135488
DEU,DEG,Thüringen,0.9261182871733973
DEU,DE9,Niedersachsen,0.7985829915340262
DEU,DE1,Baden-Württemberg,0.9798833824276025
DEU,DEA,Nordrhein-Westfalen,0.22353909261671234
DEU,DEB,Rheinland-Pfalz,0.9385718955508603
DEU,DEC,Saarland,0.471653825797423
DEU,DE2,Bayern,0.806434578484444
DEU,DE3,Berlin,0.23883035578757061
DEU,DED,Sachsen,0.03233801796105695
DEU,DE4,Brandenburg,0.8437707376644289
DEU,DE5,Bremen,0.7180922866271159
DEU,DE6,Hamburg,0.37448233210166537
DEU,DEE,Sachsen-Anhalt,0.5712564186894431
DEU,DE7,Hessen,0.5276452714475696
DNK,DK0,Danmark,0.23281119404784534
ESP,ES2,Noreste,0.5258347329276046
ESP,ES3,Comunidad de Madrid,0.07054869249231832
ESP,ES4,Centro (ES),0.9714300232135867
ESP,ES5,Este,0.10366345456260062
ESP,ES1,Noroeste,0.46031260216657144
ESP,ES6,Sur,0.2892349910400889
EST,EE0,Eesti,0.02326614926364523
FIN,FI1,Manner-Suomi,0.028319752038917456
FIN,FI2,Åland,0.2832841930383444
FRA,FRF,Grand Est,0.2644437997812218
FRA,FRK,Auvergne-Rhône-Alpes,0.4898829982841817
FRA,FRG,Pays de la Loire,0.402415212478229
FRA,FRL,Provence-Alpes-Côte d’Azur,0.2029773185858602
FRA,FRM,Corse,0.24532591005914062
FRA,FRH,Bretagne,0.34594330997123723
FRA,FRI,Nouvelle-Aquitaine,0.36027680287388275
FRA,FRE,Hauts-de-France,0.5636857838332312
FRA,FRJ,Occitanie,0.11466770274971727
FRA,FR1,Ile-de-France,0.41734096634366924
FRA,FRC,Bourgogne-Franche-Comté,0.5702923204880819
FRA,FRD,Normandie,0.6957015516718156
FRA,FRB,Centre — Val de Loire,0.6266519133957744
HRV,HR0,Hrvatska,0.10965257899611536
HUN,HU2,Dunántúl,0.7978825205987217
HUN,HU1,Közép-Magyarország,0.27241478372577044
HUN,HU3,Alföld és Észak,0.5007222228611277
IRL,IE0,Ireland,0.6421871497319097
ISL,IS0,Ísland,0.26057140150832236
ITA,ITC,Nord-Ovest,0.05073881195038277
ITA,ITH,Nord-Est,0.5437174842916227
ITA,ITF,Sud,0.5808333658186442
ITA,ITG,Isole,0.3366322038193902
ITA,ITI,Centro (IT),0.7455277145040633
LIE,LI0,Liechtenstein,0.8560738258966005
LTU,LT0,Lietuva,0.3099431139786354
LUX,LU0,Luxembourg,0.9117891449701031
LVA,LV0,Latvija,0.9711395803485489
MKD,MK0,Severna Makedonija ,0.4795538061947966
MLT,MT0,Malta,0.41824560524072085
MNE,ME0,Crna Gora,0.4501587688416684
NLD,NL1,Noord-Nederland,0.5693149154841664
NLD,NL2,Oost-Nederland,0.9869785083862209
NLD,NL3,West-Nederland,0.33858577115974786
NLD,NL4,Zuid-Nederland,0.14791157285708323
NOR,NO0,Norge,0.08465871915772127
POL,PL4,Makroregion północno-zachodni,0.41823253258687054
POL,PL5,Makroregion południowo-zachodni,0.8565983595164252
POL,PL6,Makroregion północny,0.45672795303006974
POL,PL7,Makroregion centralny,0.6614400779093802
POL,PL8,Makroregion wschodni,0.36155749245414004
POL,PL9,Makroregion województwo mazowieckie,0.33569218167254344
POL,PL2,Makroregion południowy,0.8038365856218439
PRT,PT3,Região Autónoma da Madeira,0.48736428916338836
PRT,PT1,Continente,0.11811172362948641
PRT,PT2,Região Autónoma dos Açores,0.08154988027735233
ROU,RO1,Macroregiunea Unu,0.016337802186421557
ROU,RO2,Macroregiunea Doi,0.6784139850990629
ROU,RO3,Macroregiunea Trei,0.5290821736434105
ROU,RO4,Macroregiunea Patru,0.5634244810571358
SRB,RS1,Serbia - sever,0.3513625252216578
SRB,RS2,Serbia - jug ,0.7264471246979917
SVK,SK0,Slovensko,0.2895061483048491
SVN,SI0,Slovenija,0.27608339193381803
SWE,SE1,Östra Sverige,0.9697407238190299
SWE,SE2,Södra Sverige,0.40054133661527
SWE,SE3,Norra Sverige,0.9471178809457113
TUR,TR4,Doğu Marmara,0.14624645093856692
TUR,TR8,Batı Karadeniz,0.6212705458304704
TUR,TR9,Doğu Karadeniz,0.9821504688688083
TUR,TRA,Kuzeydoğu Anadolu,0.5694042442290932
TUR,TRB,Ortadoğu Anadolu,0.606992820876444
TUR,TRC,Güneydoğu Anadolu,0.14303202802326975
TUR,TR1,İstanbul,0.13123874433050386
TUR,TR5,Batı Anadolu,0.6868846599884966
TUR,TR2,Batı Marmara,0.399774778321178
TUR,TR6,Akdeniz,0.01086792935409775
TUR,TR7,Orta Anadolu,0.28691063706708564
TUR,TR3,Ege,0.22266181266133633
